,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
671,Pedro MendesP. Mendes,24,Portugalia,Ofensywny pomocnik,OPM,500 tys. €,Łotwa,Windawa,Bez odstępnego,Sprzedaż,CSM Politehnica Iași,2018/2019
672,AguinaldoAguinaldo,30,Angola,Środkowy napastnik,ŚNP,100 tys. €,Malezja,Sabah,Bez odstępnego,Sprzedaż,CSM Politehnica Iași,2018/2019
673,Bogdan GavrilaB. Gavrila,26,Rumunia,Prawy napastnik,PNP,100 tys. €,Malta,Valletta,Bez odstępnego,Sprzedaż,CSM Politehnica Iași,2018/2019
674,Alexandru TaciucA. Taciuc,22,Rumunia,Prawy napastnik,PNP,200 tys. €,Rumunia,CSM Resita,Bez odstępnego,Sprzedaż,CSM Politehnica Iași,2018/2019
675,Iulian RosuI. Rosu,24,Rumunia,Ofensywny pomocnik,OPM,50 tys. €,Rumunia,Daco-Getica,Bez odstępnego,Sprzedaż,CSM Politehnica Iași,2018/2019
676,Alexei CoselevA. Coselev,24,Mołdawia,Bramkarz,BRK,300 tys. €,Holandia,Fortuna Sittard,Bez odstępnego,Sprzedaż,CSM Politehnica Iași,2018/2019
677,Andu MoisiA. Moisi,21,Rumunia,Środkowy obrońca,ŚOB,150 tys. €,Rumunia,National Sebis,Bez odstępnego,Sprzedaż,CSM Politehnica Iași,2018/2019
678,Martin MimounM. Mimoun,26,Francja,Ofensywny pomocnik,OPM,150 tys. €,Belgia,RE Virton,Bez odstępnego,Sprzedaż,CSM Politehnica Iași,2018/2019
679,Silviu CerneuteanuS. Cerneuteanu,21,Rumunia,Prawy obrońca,POB,50 tys. €,Rumunia,St. Miroslava,?,Sprzedaż,CSM Politehnica Iași,2018/2019
680,Stefan PopescuS. Popescu,26,Rumunia,Lewy obrońca,LOB,50 tys. €,-,Bez klubu,-,Sprzedaż,CSM Politehnica Iași,2018/2019
681,Cédric MongonguC. Mongongu,29,Demokratyczna Republika Kongo,Środkowy obrońca,ŚOB,200 tys. €,-,Bez klubu,-,Sprzedaż,CSM Politehnica Iași,2018/2019
682,Daudet N'DongalaD. N'Dongala,24,Francja,Prawy pomocnik,PPM,150 tys. €,-,Bez klubu,-,Sprzedaż,CSM Politehnica Iași,2018/2019
683,Salim CisséS. Cissé,25,Gwinea,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Sprzedaż,CSM Politehnica Iași,2018/2019
684,Reda JaadiR. Jaadi,23,Belgia,Lewy napastnik,LNP,350 tys. €,Belgia,Royal Antwerpia,50 tys. €,Kupno,FC Dinamo Bukareszt,2018/2019
685,Jordan MustoeJ. Mustoe,27,Anglia,Lewy obrońca,LOB,150 tys. €,Finlandia,SJK Seinäjoki,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
686,Sean McDermottS. McDermott,25,Irlandia,Bramkarz,BRK,500 tys. €,Norwegia,Kristiansund BK,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
687,Naser AlijiN. Aliji,24,Albania,Lewy obrońca,LOB,400 tys. €,Włochy,Virtus Entella,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
688,Damien DussautD. Dussaut,24,Francja,Prawy obrońca,POB,500 tys. €,Belgia,VV St. Truiden,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
689,Sergiu PopoviciS. Popovici,25,Rumunia,Lewy obrońca,LOB,450 tys. €,Rumunia,Gaz Metan,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
690,Armando CooperA. Cooper,30,Panama,Środkowy pomocnik,ŚPM,450 tys. €,Chile,U. de Chile,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
691,Linas KlimaviciusL. Klimavicius,29,Litwa,Środkowy obrońca,ŚOB,300 tys. €,Litwa,Zalgiris,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
692,Mircea AxenteM. Axente,31,Rumunia,Środkowy napastnik,ŚNP,600 tys. €,Rumunia,FC Botosani,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
693,Kino DelorgeK. Delorge,20,Belgia,Prawy obrońca,POB,125 tys. €,Belgia,KRC Genk II,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
694,Ioan FilipI. Filip,29,Rumunia,Defensywny pomocnik,DPM,200 tys. €,-,Bez klubu,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
695,Athanasios PapazoglouA. Papazoglou,30,Grecja,Środkowy napastnik,ŚNP,450 tys. €,Izrael,Hapoel Haifa,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
696,Deian SorescuD. Sorescu,20,Rumunia,Prawy napastnik,PNP,300 tys. €,Rumunia,ASU Poli,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
697,Tomislav GomeltT. Gomelt,23,Chorwacja,Środkowy pomocnik,ŚPM,250 tys. €,Chorwacja,HNK Rijeka,Bez odstępnego,Kupno,FC Dinamo Bukareszt,2018/2019
698,Danijel SuboticD. Subotic,29,Szwajcaria,Środkowy napastnik,ŚNP,700 tys. €,-,Bez klubu,-,Kupno,FC Dinamo Bukareszt,2018/2019
699,Grégory TadéG. Tadé,32,Francja,Środkowy napastnik,ŚNP,450 tys. €,-,Bez klubu,-,Kupno,FC Dinamo Bukareszt,2018/2019
700,Facundo MalloF. Mallo,24,Urugwaj,Środkowy obrońca,ŚOB,400 tys. €,-,Bez klubu,-,Kupno,FC Dinamo Bukareszt,2018/2019
701,Gheorghe GrozavG. Grozav,28,Rumunia,Lewy napastnik,LNP,"1,00 mln €",-,Bez klubu,-,Kupno,FC Dinamo Bukareszt,2018/2019
702,Simon ZenkeS. Zenke,29,Nigeria,Prawy napastnik,PNP,400 tys. €,-,Bez klubu,-,Kupno,FC Dinamo Bukareszt,2018/2019
703,Nabil JaadiN. Jaadi,22,Maroko,Prawy napastnik,PNP,100 tys. €,-,Bez klubu,-,Kupno,FC Dinamo Bukareszt,2018/2019
704,Teddy MézagueT. Mézague,28,Francja,Środkowy obrońca,ŚOB,700 tys. €,-,Bez klubu,-,Kupno,FC Dinamo Bukareszt,2018/2019
705,Mamoutou N'DiayeM. N'Diaye,28,Mali,Defensywny pomocnik,DPM,250 tys. €,-,Bez klubu,-,Kupno,FC Dinamo Bukareszt,2018/2019
706,Rachid Aït-AtmaneR. Aït-Atmane,25,Algieria,Środkowy pomocnik,ŚPM,700 tys. €,-,Bez klubu,-,Kupno,FC Dinamo Bukareszt,2018/2019
707,Mattia MontiniM. Montini,26,Włochy,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Kupno,FC Dinamo Bukareszt,2018/2019
708,May MahlanguM. Mahlangu,29,Republika Południowej Afryki,Środkowy pomocnik,ŚPM,"1,00 mln €",Bułgaria,Ludogorets,500 tys. €,Sprzedaż,FC Dinamo Bukareszt,2018/2019
709,Sergiu HancaS. Hanca,26,Rumunia,Prawy napastnik,PNP,750 tys. €,Polska,Cracovia,60 tys. €,Sprzedaż,FC Dinamo Bukareszt,2018/2019
710,Patrick PetreP. Petre,21,Rumunia,Prawy pomocnik,PPM,350 tys. €,Rumunia,CSM Poli Iași,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
711,Andrei TircoveanuA. Tircoveanu,21,Rumunia,Środkowy pomocnik,ŚPM,100 tys. €,Rumunia,FC Viitorul,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
712,Laurentiu ManoleL. Manole,21,Rumunia,Prawy pomocnik,PPM,150 tys. €,Rumunia,FC Voluntari,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
713,Armando CooperA. Cooper,31,Panama,Środkowy pomocnik,ŚPM,250 tys. €,Izrael,M. Petah Tikva,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
714,Constantin DimaC. Dima,19,Rumunia,Środkowy obrońca,ŚOB,250 tys. €,Rumunia,FC Viitorul,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
715,Diogo SalomãoD. Salomão,30,Portugalia,Lewy napastnik,LNP,"1,00 mln €",Arabia Saudyjska,Al-Hazm,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
716,Luka MaricL. Maric,31,Chorwacja,Środkowy obrońca,ŚOB,500 tys. €,Polska,Arka Gdynia,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
717,Sergiu PopoviciS. Popovici,25,Rumunia,Lewy obrońca,LOB,300 tys. €,Rumunia,FC Hermannstadt,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
718,Iustin PopescuI. Popescu,24,Rumunia,Bramkarz,BRK,175 tys. €,Rumunia,Chindia,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
719,Tomislav GomeltT. Gomelt,24,Chorwacja,Środkowy pomocnik,ŚPM,250 tys. €,Włochy,Crotone,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
720,Sean McDermottS. McDermott,25,Irlandia,Bramkarz,BRK,500 tys. €,Norwegia,Kristiansund BK,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
721,Aitor MonroyA. Monroy,30,Hiszpania,Środkowy pomocnik,ŚPM,200 tys. €,Rumunia,D. Calarasi,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
722,Antun PalicA. Palic,30,Chorwacja,Ofensywny pomocnik,OPM,650 tys. €,Mołdawia,Sheriff,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
723,Adam NemecA. Nemec,32,Słowacja,Środkowy napastnik,ŚNP,800 tys. €,Cypr,Pafos FC,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
724,Mircea AxenteM. Axente,31,Rumunia,Środkowy napastnik,ŚNP,300 tys. €,Rumunia,U Cluj,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
725,Ion GheorgheI. Gheorghe,18,Rumunia,Prawy pomocnik,PPM,150 tys. €,Rumunia,FC Voluntari,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
726,Georgios KatsikasG. Katsikas,28,Grecja,Środkowy obrońca,ŚOB,500 tys. €,Białoruś,Dynamo Brest,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
727,José RomeraJ. Romera,30,Hiszpania,Prawy obrońca,POB,600 tys. €,Hiszpania,UD Almería,Bez odstępnego,Sprzedaż,FC Dinamo Bukareszt,2018/2019
728,Jaime PenedoJ. Penedo,37,Panama,Bramkarz,BRK,150 tys. €,-,Koniec kariery,-,Sprzedaż,FC Dinamo Bukareszt,2018/2019
729,Gheorghe GrozavG. Grozav,28,Rumunia,Lewy napastnik,LNP,700 tys. €,-,Bez klubu,-,Sprzedaż,FC Dinamo Bukareszt,2018/2019
730,Jordan MustoeJ. Mustoe,28,Anglia,Lewy obrońca,LOB,150 tys. €,-,Bez klubu,-,Sprzedaż,FC Dinamo Bukareszt,2018/2019
731,Teddy MézagueT. Mézague,28,Francja,Środkowy obrońca,ŚOB,450 tys. €,Izrael,Hapoel Raanana,-,Sprzedaż,FC Dinamo Bukareszt,2018/2019
732,Danijel SuboticD. Subotic,29,Szwajcaria,Środkowy napastnik,ŚNP,700 tys. €,-,Bez klubu,-,Sprzedaż,FC Dinamo Bukareszt,2018/2019
733,Grégory TadéG. Tadé,32,Francja,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Sprzedaż,FC Dinamo Bukareszt,2018/2019
734,Kino DelorgeK. Delorge,20,Belgia,Prawy obrońca,POB,100 tys. €,-,Bez klubu,-,Sprzedaż,FC Dinamo Bukareszt,2018/2019
735,Moussa DiakitéM. Diakité,20,Mali,Środkowy pomocnik,ŚPM,100 tys. €,Armenia,Shirak Gyumri,Bez odstępnego,Kupno,FC Botosani,2018/2019
736,Iulian Anca TripI. Anca Trip,23,Rumunia,Bramkarz,BRK,150 tys. €,Rumunia,Metaloglobus,Bez odstępnego,Kupno,FC Botosani,2018/2019
737,Enriko PapaE. Papa,25,Albania,Środkowy pomocnik,ŚPM,225 tys. €,Albania,KS Lushnja,Bez odstępnego,Kupno,FC Botosani,2018/2019
738,Marko BrekaloM. Brekalo,25,Chorwacja,Środkowy napastnik,ŚNP,250 tys. €,Chorwacja,HNK Sibenik,Bez odstępnego,Kupno,FC Botosani,2018/2019
739,Diego FabbriniD. Fabbrini,28,Włochy,Ofensywny pomocnik,OPM,"1,00 mln €",Anglia,Birmingham,Bez odstępnego,Kupno,FC Botosani,2018/2019
740,Laurentiu BusL. Bus,31,Rumunia,Prawy pomocnik,PPM,400 tys. €,Rumunia,Astra Giurgiu,Bez odstępnego,Kupno,FC Botosani,2018/2019
741,Andrei PitianA. Pitian,22,Rumunia,Środkowy obrońca,ŚOB,250 tys. €,Rumunia,Astra Giurgiu,Bez odstępnego,Kupno,FC Botosani,2018/2019
742,Eduard FlorescuE. Florescu,21,Rumunia,Ofensywny pomocnik,OPM,200 tys. €,Rumunia,FC Viitorul,Bez odstępnego,Kupno,FC Botosani,2018/2019
743,Lossémy KarabouéL. Karaboué,30,Wybrzeże Kości Słoniowej,Środkowy pomocnik,ŚPM,600 tys. €,Francja,Valenciennes FC,Bez odstępnego,Kupno,FC Botosani,2018/2019
744,Martin FraislM. Fraisl,25,Austria,Bramkarz,BRK,175 tys. €,Austria,FAC,Bez odstępnego,Kupno,FC Botosani,2018/2019
745,Andrei PatacheA. Patache,30,Rumunia,Prawy obrońca,POB,150 tys. €,Rumunia,Chiajna,Bez odstępnego,Kupno,FC Botosani,2018/2019
746,Hervin OngendaH. Ongenda,23,Francja,Lewy napastnik,LNP,200 tys. €,Hiszpania,Real Murcia,?,Kupno,FC Botosani,2018/2019
747,Razvan AndronicR. Andronic,18,Rumunia,Prawy pomocnik,PPM,25 tys. €,Rumunia,FC Ardealul U19,?,Kupno,FC Botosani,2018/2019
748,Nikola TrujicN. Trujic,26,Serbia,Lewy napastnik,LNP,600 tys. €,-,Bez klubu,-,Kupno,FC Botosani,2018/2019
749,Aristidis SoiledisA. Soiledis,27,Grecja,Lewy obrońca,LOB,350 tys. €,-,Bez klubu,-,Kupno,FC Botosani,2018/2019
750,Marcel HolzmannM. Holzmann,28,Austria,Lewy obrońca,LOB,150 tys. €,-,Bez klubu,-,Kupno,FC Botosani,2018/2019
751,Olimpiu MorutanO. Morutan,19,Rumunia,Ofensywny pomocnik,OPM,900 tys. €,Rumunia,FCSB,700 tys. €,Sprzedaż,FC Botosani,2018/2019
752,Mihai RomanM. Roman,33,Rumunia,Prawy napastnik,PNP,450 tys. €,Rumunia,FCSB,400 tys. €,Sprzedaż,FC Botosani,2018/2019
753,Alberto CobreaA. Cobrea,27,Rumunia,Bramkarz,BRK,600 tys. €,Rumunia,CSM Poli Iași,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
754,Nicolae MusatN. Musat,31,Rumunia,Lewy obrońca,LOB,350 tys. €,Rumunia,Daco-Getica,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
755,Sebastian ChitoscaS. Chitosca,26,Rumunia,Lewy pomocnik,LPM,250 tys. €,Rumunia,U Cluj,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
756,Bogdan UngurusanB. Ungurusan,35,Rumunia,Prawy obrońca,POB,150 tys. €,Rumunia,Sanatatea,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
757,Lossémy KarabouéL. Karaboué,31,Wybrzeże Kości Słoniowej,Środkowy pomocnik,ŚPM,350 tys. €,Tajlandia,Ratchaburi FC,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
758,Florin PlamadaF. Plamada,26,Rumunia,Środkowy obrońca,ŚOB,250 tys. €,Rumunia,Petrolul,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
759,Claudiu JuncanaruC. Juncanaru,22,Rumunia,Prawy obrońca,POB,50 tys. €,Rumunia,CSM Roman,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
760,Nikola TrujicN. Trujic,26,Serbia,Lewy napastnik,LNP,450 tys. €,Serbia,Vozdovac,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
761,Mircea AxenteM. Axente,31,Rumunia,Środkowy napastnik,ŚNP,600 tys. €,Rumunia,Dinamo Bukaresz,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
762,Razvan TincuR. Tincu,30,Rumunia,Środkowy obrońca,ŚOB,400 tys. €,Cypr,Doxa Katokopias,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
763,Naif HazaziNaif Hazazi,30,Arabia Saudyjska,Środkowy napastnik,ŚNP,200 tys. €,Arabia Saudyjska,Ohod Al-Medina,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
764,Tiberiu SerediucT. Serediuc,26,Rumunia,Prawy pomocnik,PPM,250 tys. €,Rumunia,FC Hermannstadt,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
765,Stelian CucuS. Cucu,28,Rumunia,Defensywny pomocnik,DPM,250 tys. €,Rumunia,D. Calarasi,Bez odstępnego,Sprzedaż,FC Botosani,2018/2019
766,Florin AcsinteF. Acsinte,31,Rumunia,Lewy obrońca,LOB,350 tys. €,-,Bez klubu,-,Sprzedaż,FC Botosani,2018/2019
767,Bojan GolubovicB. Golubovic,34,Serbia,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Sprzedaż,FC Botosani,2018/2019
768,Marko BrekaloM. Brekalo,26,Chorwacja,Środkowy napastnik,ŚNP,100 tys. €,-,Bez klubu,-,Sprzedaż,FC Botosani,2018/2019
769,Dylan FloresD. Flores,25,Kostaryka,Ofensywny pomocnik,OPM,700 tys. €,Rumunia,CSM Poli Iași,90 tys. €,Kupno,Sepsi Sf. Gheorghe,2018/2019
770,Nicolae CarnatN. Carnat,20,Rumunia,Prawy napastnik,PNP,150 tys. €,Rumunia,D. Calarasi,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2018/2019
771,Calin PopescuC. Popescu,17,Rumunia,Prawy pomocnik,PPM,25 tys. €,Rumunia,ASU Poli,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2018/2019
772,Ivan CovicI. Covic,27,Chorwacja,Bramkarz,BRK,350 tys. €,Grecja,Apollon Smyrnis,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2018/2019
773,GabrielGabriel,30,Brazylia,Prawy obrońca,POB,200 tys. €,Portugalia,Gil Vicente,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2018/2019
774,Sebastian RudolS. Rudol,23,Polska,Środkowy obrońca,ŚOB,250 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2018/2019
775,Aleksandr KarnitskiyA. Karnitskiy,29,Białoruś,Defensywny pomocnik,DPM,650 tys. €,Rosja,Tosno,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2018/2019
776,Stefan VelevS. Velev,29,Bułgaria,Defensywny pomocnik,DPM,400 tys. €,Bułgaria,Slavia Sofia,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2018/2019
777,Gabriel VasvariG. Vasvari,31,Rumunia,Środkowy pomocnik,ŚPM,400 tys. €,Rumunia,Poli Timisoara,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2018/2019
778,Relu StoianR. Stoian,22,Rumunia,Bramkarz,BRK,300 tys. €,Rumunia,Daco-Getica,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2018/2019
779,Abud OmarAbud Omar,26,Kenia,Lewy obrońca,LOB,400 tys. €,Belgia,Cercle Brügge,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2018/2019
780,Florin StefanF. Stefan,22,Rumunia,Lewy obrońca,LOB,350 tys. €,Rumunia,Daco-Getica,Bez odstępnego,Kupno,Sepsi Sf. Gheorghe,2018/2019
781,István FülöpI. Fülöp,28,Rumunia,Ofensywny pomocnik,OPM,600 tys. €,Węgry,Diósgyőr,?,Kupno,Sepsi Sf. Gheorghe,2018/2019
782,Igor JovanovicI. Jovanovic,29,Chorwacja,Środkowy obrońca,ŚOB,200 tys. €,Finlandia,FC Lahti,?,Kupno,Sepsi Sf. Gheorghe,2018/2019
783,Joseph MensahJ. Mensah,23,Ghana,Prawy napastnik,PNP,200 tys. €,-,Bez klubu,-,Kupno,Sepsi Sf. Gheorghe,2018/2019
784,Daniel DumbravaD. Dumbrava,23,Rumunia,Lewy obrońca,LOB,150 tys. €,Rumunia,Poli Timisoara,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
785,Ivan CovicI. Covic,28,Chorwacja,Bramkarz,BRK,200 tys. €,Chorwacja,HNK Gorica,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
786,Alex GorrinA. Gorrin,24,Hiszpania,Środkowy pomocnik,ŚPM,250 tys. €,Szkocja,Motherwell FC,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
787,Marius BurlacuM. Burlacu,32,Rumunia,Prawy obrońca,POB,150 tys. €,Rumunia,ACS SR Brasov,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
788,Albert DalmauA. Dalmau,26,Hiszpania,Prawy obrońca,POB,350 tys. €,Hiszpania,Lleida Esportiu,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
789,Daisuke SatoD. Sato,24,Filipiny,Lewy obrońca,LOB,550 tys. €,Tajlandia,Muangthong Utd.,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
790,Benjamin KukuB. Kuku,23,Nigeria,Środkowy napastnik,ŚNP,250 tys. €,Izrael,H. Kfar Saba,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
791,Sebastian GhingaS. Ghinga,31,Rumunia,Środkowy obrońca,ŚOB,350 tys. €,Rumunia,Petrolul,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
792,Jure ObsivacJ. Obsivac,28,Chorwacja,Środkowy obrońca,ŚOB,400 tys. €,Kazachstan,Atyrau,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
793,Marko JovanovskiM. Jovanovski,29,Macedonia Północna,Bramkarz,BRK,100 tys. €,Macedonia Północna,Makedonija,Bez odstępnego,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
794,Nick RossNick Ross,26,Szkocja,Środkowy pomocnik,ŚPM,150 tys. €,-,Bez klubu,-,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
795,Alexandru ChiritaA. Chirita,22,Rumunia,Ofensywny pomocnik,OPM,50 tys. €,-,Bez klubu,-,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
796,Filipe OliveiraF. Oliveira,34,Portugalia,Prawy napastnik,PNP,100 tys. €,-,Koniec kariery,-,Sprzedaż,Sepsi Sf. Gheorghe,2018/2019
797,Carlos FortesC. Fortes,23,Portugalia,Środkowy napastnik,ŚNP,100 tys. €,Portugalia,Vizela,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
798,YazaldeYazalde,29,Gwinea Bissau,Środkowy napastnik,ŚNP,200 tys. €,Portugalia,Belenenses SAD,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
799,Marian PleascaM. Pleasca,28,Rumunia,Prawy obrońca,POB,150 tys. €,Rumunia,FCSB,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
800,Mite CikarskiM. Cikarski,26,Macedonia Północna,Lewy obrońca,LOB,350 tys. €,Grecja,PAS Giannina,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
801,André MicaelAndré Micael,29,Portugalia,Środkowy obrońca,ŚOB,600 tys. €,Portugalia,Moreirense,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
802,Luís AurélioL. Aurélio,29,Portugalia,Środkowy pomocnik,ŚPM,500 tys. €,Portugalia,Feirense,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
803,Antoni IvanovA. Ivanov,22,Bułgaria,Ofensywny pomocnik,OPM,175 tys. €,Bułgaria,Septemvri Sofia,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
804,Mario RondónM. Rondón,32,Wenezuela,Środkowy napastnik,ŚNP,400 tys. €,Chiny,SJZ Ever Bright,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
805,Ricardo BatistaR. Batista,31,Portugalia,Bramkarz,BRK,350 tys. €,Angola,C.R.D. Libolo,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
806,Boubacar FofanaB. Fofana,28,Gwinea,Defensywny pomocnik,DPM,450 tys. €,Portugalia,Moreirense,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
807,Pedro MendesP. Mendes,25,Portugalia,Ofensywny pomocnik,OPM,350 tys. €,Łotwa,Windawa,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
808,Ionut LarieI. Larie,32,Rumunia,Środkowy obrońca,ŚOB,500 tys. €,Kazachstan,Tobył Kostanaj,Bez odstępnego,Kupno,Gaz Metan Medias,2018/2019
809,Albert PopaA. Popa,20,Rumunia,Bramkarz,BRK,50 tys. €,Rumunia,ACS SR Brasov,?,Kupno,Gaz Metan Medias,2018/2019
810,Bradley DialloB. Diallo,27,Francja,Środkowy obrońca,ŚOB,300 tys. €,-,Bez klubu,-,Kupno,Gaz Metan Medias,2018/2019
811,Carlos FortesC. Fortes,24,Portugalia,Środkowy napastnik,ŚNP,650 tys. €,Rumunia,CS U Craiova,200 tys. €,Sprzedaż,Gaz Metan Medias,2018/2019
812,Iulian CristeaI. Cristea,24,Rumunia,Środkowy obrońca,ŚOB,750 tys. €,Rumunia,FCSB,150 tys. €,Sprzedaż,Gaz Metan Medias,2018/2019
813,Mihai StancuM. Stancu,22,Rumunia,Defensywny pomocnik,DPM,100 tys. €,Rumunia,Daco-Getica,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2018/2019
814,Alexandros FioretosA. Fioretos,23,Grecja,Środkowy pomocnik,ŚPM,25 tys. €,Szwecja,Torns IF,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2018/2019
815,Sergiu PopoviciS. Popovici,25,Rumunia,Lewy obrońca,LOB,450 tys. €,Rumunia,Dinamo Bukaresz,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2018/2019
816,Paul PirvulescuP. Pirvulescu,29,Rumunia,Lewy obrońca,LOB,200 tys. €,Rumunia,CSM Poli Iași,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2018/2019
817,Alexandru GreabA. Greab,26,Rumunia,Bramkarz,BRK,350 tys. €,Rumunia,Chiajna,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2018/2019
818,Mario RondónM. Rondón,32,Wenezuela,Środkowy napastnik,ŚNP,500 tys. €,Chiny,SJZ Ever Bright,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2018/2019
819,Edinho JúniorEdinho Júnior,24,Portugalia,Środkowy napastnik,ŚNP,50 tys. €,Portugalia,Ferreiras,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2018/2019
820,Milan MiticM. Mitic,34,Serbia,Defensywny pomocnik,DPM,100 tys. €,-,Bez klubu,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2018/2019
821,Alexandru BuziucA. Buziuc,24,Rumunia,Środkowy napastnik,ŚNP,100 tys. €,Rumunia,Ac. Clinceni,Bez odstępnego,Sprzedaż,Gaz Metan Medias,2018/2019
