,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
147,Valentino LazaroV. Lazaro,23,Austria,Prawy pomocnik,PPM,"17,00 mln €",Włochy,Inter Mediolan,"22,40 mln €",Sprzedaż,Hertha BSC,2019/2020
148,Sidney FriedeS. Friede,21,Niemcy,Środkowy pomocnik,ŚPM,700 tys. €,Niemcy,Wehen Wiesbaden,Bez odstępnego,Sprzedaż,Hertha BSC,2019/2020
149,Julius KadeJ. Kade,20,Niemcy,Ofensywny pomocnik,OPM,400 tys. €,Niemcy,Union Berlin,Bez odstępnego,Sprzedaż,Hertha BSC,2019/2020
150,Jonathan KlinsmannJ. Klinsmann,22,Stany Zjednaczone,Bramkarz,BRK,150 tys. €,Szwajcaria,FC St. Gallen,Bez odstępnego,Sprzedaż,Hertha BSC,2019/2020
151,Fabian LustenbergerF. Lustenberger,31,Szwajcaria,Środkowy obrońca,ŚOB,"2,50 mln €",Szwajcaria,BSC Young Boys,Bez odstępnego,Sprzedaż,Hertha BSC,2019/2020
152,Marius GersbeckM. Gersbeck,24,Niemcy,Bramkarz,BRK,350 tys. €,Niemcy,Karlsruher SC,45 tys. €,Sprzedaż,Hertha BSC,2019/2020
153,Jeremiah St. JusteJ. St. Juste,22,Holandia,Środkowy obrońca,ŚOB,"7,50 mln €",Holandia,Feyenoord,"9,00 mln €",Kupno,1.FSV Mainz 05,2019/2020
154,Edimilson FernandesE. Fernandes,23,Szwajcaria,Środkowy pomocnik,ŚPM,"8,00 mln €",Anglia,West Ham Utd.,"7,50 mln €",Kupno,1.FSV Mainz 05,2019/2020
155,Aarón MartínA. Martín,22,Hiszpania,Lewy obrońca,LOB,"20,00 mln €",Hiszpania,Espanyol,"6,00 mln €",Kupno,1.FSV Mainz 05,2019/2020
156,Ronaël Pierre-GabrielR. Pierre-Gabriel,21,Francja,Prawy obrońca,POB,"4,00 mln €",Francja,Monaco,"5,50 mln €",Kupno,1.FSV Mainz 05,2019/2020
157,Jonathan MeierJ. Meier,19,Niemcy,Lewy obrońca,LOB,100 tys. €,Niemcy,FC Bayern II,"1,20 mln €",Kupno,1.FSV Mainz 05,2019/2020
158,Cyrill AkonoC. Akono,19,Niemcy,Środkowy napastnik,ŚNP,500 tys. €,Niemcy,Preußen Münster,350 tys. €,Kupno,1.FSV Mainz 05,2019/2020
159,Omer HaninO. Hanin,21,Izrael,Bramkarz,BRK,300 tys. €,Izrael,Hapoel Hadera,Bez odstępnego,Kupno,1.FSV Mainz 05,2019/2020
160,Ádám SzalaiÁ. Szalai,31,Węgry,Środkowy napastnik,ŚNP,"3,00 mln €",Niemcy,Hoffenheim,Bez odstępnego,Kupno,1.FSV Mainz 05,2019/2020
161,Dong-won JiD. Ji,28,Korea Południowa,Środkowy napastnik,ŚNP,"1,75 mln €",Niemcy,FC Augsburg,Bez odstępnego,Kupno,1.FSV Mainz 05,2019/2020
162,Jean-Philippe GbaminJ. Gbamin,23,Wybrzeże Kości Słoniowej,Defensywny pomocnik,DPM,"28,00 mln €",Anglia,Everton,"25,00 mln €",Sprzedaż,1.FSV Mainz 05,2019/2020
163,Anthony UjahA. Ujah,28,Nigeria,Środkowy napastnik,ŚNP,"1,50 mln €",Niemcy,Union Berlin,"2,00 mln €",Sprzedaż,1.FSV Mainz 05,2019/2020
164,Emil BerggreenE. Berggreen,26,Dania,Środkowy napastnik,ŚNP,500 tys. €,Holandia,FC Twente,Bez odstępnego,Sprzedaż,1.FSV Mainz 05,2019/2020
165,José RodríguezJ. Rodríguez,24,Hiszpania,Środkowy pomocnik,ŚPM,"1,25 mln €",Hiszpania,Málaga CF,Bez odstępnego,Sprzedaż,1.FSV Mainz 05,2019/2020
166,Jannik HuthJ. Huth,25,Niemcy,Bramkarz,BRK,300 tys. €,Niemcy,SC Paderborn,?,Sprzedaż,1.FSV Mainz 05,2019/2020
167,Niko BungertN. Bungert,32,Niemcy,Środkowy obrońca,ŚOB,200 tys. €,-,Koniec kariery,-,Sprzedaż,1.FSV Mainz 05,2019/2020
168,Gaëtan BussmannG. Bussmann,28,Francja,Lewy obrońca,LOB,400 tys. €,-,Bez klubu,-,Sprzedaż,1.FSV Mainz 05,2019/2020
169,Giulio DonatiG. Donati,29,Włochy,Prawy obrońca,POB,"1,50 mln €",-,Bez klubu,-,Sprzedaż,1.FSV Mainz 05,2019/2020
170,René AdlerR. Adler,34,Niemcy,Bramkarz,BRK,500 tys. €,-,Koniec kariery,-,Sprzedaż,1.FSV Mainz 05,2019/2020
171,Vincenzo GrifoV. Grifo,26,Włochy,Lewy napastnik,LNP,"9,00 mln €",Niemcy,Hoffenheim,"7,00 mln €",Kupno,SC Freiburg,2019/2020
172,Jonathan SchmidJ. Schmid,29,Francja,Prawy obrońca,POB,"5,00 mln €",Niemcy,FC Augsburg,"4,00 mln €",Kupno,SC Freiburg,2019/2020
173,Chang-hoon KwonC. Kwon,25,Korea Południowa,Prawy napastnik,PNP,"5,50 mln €",Francja,Dijon,"3,00 mln €",Kupno,SC Freiburg,2019/2020
174,Luca ItterL. Itter,20,Niemcy,Lewy obrońca,LOB,"2,00 mln €",Niemcy,Wolfsburg,"2,50 mln €",Kupno,SC Freiburg,2019/2020
175,Woo-yeong JeongW. Jeong,19,Korea Południowa,Prawy napastnik,PNP,"2,00 mln €",Niemcy,FC Bayern II,"2,00 mln €",Kupno,SC Freiburg,2019/2020
176,Tim KleindienstT. Kleindienst,24,Niemcy,Środkowy napastnik,ŚNP,"1,50 mln €",Niemcy,1.FC Heidenheim,"3,00 mln €",Sprzedaż,SC Freiburg,2019/2020
177,Florian NiederlechnerF. Niederlechner,28,Niemcy,Środkowy napastnik,ŚNP,"3,50 mln €",Niemcy,FC Augsburg,"2,50 mln €",Sprzedaż,SC Freiburg,2019/2020
178,Vincent SierroV. Sierro,23,Szwajcaria,Środkowy pomocnik,ŚPM,"3,00 mln €",Szwajcaria,BSC Young Boys,"1,50 mln €",Sprzedaż,SC Freiburg,2019/2020
179,Jonas FöhrenbachJ. Föhrenbach,23,Niemcy,Lewy obrońca,LOB,750 tys. €,Niemcy,1.FC Heidenheim,500 tys. €,Sprzedaż,SC Freiburg,2019/2020
180,Fabian SchleusenerF. Schleusener,27,Niemcy,Środkowy napastnik,ŚNP,850 tys. €,Niemcy,Nürnberg,450 tys. €,Sprzedaż,SC Freiburg,2019/2020
181,Ozan KabakO. Kabak,19,Turcja,Środkowy obrońca,ŚOB,"15,00 mln €",Niemcy,Stuttgart,"15,00 mln €",Kupno,FC Schalke 04,2019/2020
182,Benito RamanB. Raman,24,Belgia,Lewy napastnik,LNP,"12,00 mln €",Niemcy,F. Düsseldorf,"6,50 mln €",Kupno,FC Schalke 04,2019/2020
183,Bernard TekpeteyB. Tekpetey,21,Ghana,Prawy napastnik,PNP,"2,50 mln €",Niemcy,SC Paderborn,"2,50 mln €",Kupno,FC Schalke 04,2019/2020
184,Markus SchubertM. Schubert,21,Niemcy,Bramkarz,BRK,"1,00 mln €",Niemcy,Dynamo Dresden,Bez odstępnego,Kupno,FC Schalke 04,2019/2020
185,Breel EmboloB. Embolo,22,Szwajcaria,Środkowy napastnik,ŚNP,"14,00 mln €",Niemcy,M´gladbach,"10,00 mln €",Sprzedaż,FC Schalke 04,2019/2020
186,Yevgen KonoplyankaY. Konoplyanka,29,Ukraina,Lewy napastnik,LNP,"6,50 mln €",Ukraina,Szachtar D.,"1,50 mln €",Sprzedaż,FC Schalke 04,2019/2020
187,Fabian ReeseF. Reese,22,Niemcy,Środkowy napastnik,ŚNP,600 tys. €,Niemcy,Holstein Kiel,100 tys. €,Sprzedaż,FC Schalke 04,2019/2020
188,Benjamin GollerB. Goller,20,Niemcy,Prawy napastnik,PNP,400 tys. €,Niemcy,Werder Bremen,Bez odstępnego,Sprzedaż,FC Schalke 04,2019/2020
189,Sascha RietherS. Riether,36,Niemcy,Prawy obrońca,POB,300 tys. €,-,Koniec kariery,-,Sprzedaż,FC Schalke 04,2019/2020
190,Tomas KoubekT. Koubek,26,Czechy,Bramkarz,BRK,"6,00 mln €",Francja,Rennes,"7,50 mln €",Kupno,FC Augsburg,2019/2020
191,IagoIago,22,Brazylia,Lewy obrońca,LOB,"2,00 mln €",Brazylia,Internacional,"6,50 mln €",Kupno,FC Augsburg,2019/2020
192,Carlos GruezoC. Gruezo,24,Ekwador,Defensywny pomocnik,DPM,"2,00 mln €",Stany Zjednaczone,FC Dallas,"4,00 mln €",Kupno,FC Augsburg,2019/2020
193,Ruben VargasR. Vargas,20,Szwajcaria,Lewy napastnik,LNP,"4,00 mln €",Szwajcaria,FC Luzern,"2,70 mln €",Kupno,FC Augsburg,2019/2020
194,Florian NiederlechnerF. Niederlechner,28,Niemcy,Środkowy napastnik,ŚNP,"3,50 mln €",Niemcy,SC Freiburg,"2,50 mln €",Kupno,FC Augsburg,2019/2020
195,Reece OxfordR. Oxford,20,Anglia,Środkowy obrońca,ŚOB,"4,00 mln €",Anglia,West Ham Utd.,"2,00 mln €",Kupno,FC Augsburg,2019/2020
196,Noah Sarenren BazeeN. Sarenren Bazee,22,Nigeria,Prawy napastnik,PNP,"1,25 mln €",Niemcy,Hannover 96,"1,70 mln €",Kupno,FC Augsburg,2019/2020
197,Marvin FriedrichM. Friedrich,23,Niemcy,Środkowy obrońca,ŚOB,"3,00 mln €",Niemcy,Union Berlin,"1,00 mln €",Kupno,FC Augsburg,2019/2020
198,Mads PedersenM. Pedersen,22,Dania,Lewy obrońca,LOB,900 tys. €,Dania,Nordsjaelland,800 tys. €,Kupno,FC Augsburg,2019/2020
199,Stephan LichtsteinerS. Lichtsteiner,35,Szwajcaria,Prawy obrońca,POB,"1,50 mln €",Anglia,FC Arsenal,Bez odstępnego,Kupno,FC Augsburg,2019/2020
200,Marek SuchyM. Suchy,31,Czechy,Środkowy obrońca,ŚOB,"2,25 mln €",Szwajcaria,FC Basel,Bez odstępnego,Kupno,FC Augsburg,2019/2020
201,Martin HintereggerM. Hinteregger,26,Austria,Środkowy obrońca,ŚOB,"16,00 mln €",Niemcy,E. Frankfurt,"9,00 mln €",Sprzedaż,FC Augsburg,2019/2020
202,Jonathan SchmidJ. Schmid,29,Francja,Prawy obrońca,POB,"5,00 mln €",Niemcy,SC Freiburg,"4,00 mln €",Sprzedaż,FC Augsburg,2019/2020
203,Marvin FriedrichM. Friedrich,23,Niemcy,Środkowy obrońca,ŚOB,"3,00 mln €",Niemcy,Union Berlin,"2,00 mln €",Sprzedaż,FC Augsburg,2019/2020
204,Dong-won JiD. Ji,28,Korea Południowa,Środkowy napastnik,ŚNP,"1,75 mln €",Niemcy,1.FSV Mainz 05,Bez odstępnego,Sprzedaż,FC Augsburg,2019/2020
205,Ja-cheol KooJ. Koo,30,Korea Południowa,Środkowy pomocnik,ŚPM,"3,50 mln €",Katar,Al Gharafa,Bez odstępnego,Sprzedaż,FC Augsburg,2019/2020
206,Konstantinos StafylidisK. Stafylidis,25,Grecja,Lewy obrońca,LOB,"3,00 mln €",Niemcy,Hoffenheim,Bez odstępnego,Sprzedaż,FC Augsburg,2019/2020
207,Julian Günther-SchmidtJ. Günther-Schmidt,24,Niemcy,Środkowy napastnik,ŚNP,250 tys. €,Niemcy,Carl Zeiss Jena,?,Sprzedaż,FC Augsburg,2019/2020
208,Takashi UsamiT. Usami,27,Japonia,Lewy napastnik,LNP,"1,50 mln €",Japonia,Gamba Osaka,?,Sprzedaż,FC Augsburg,2019/2020
209,CaiubyCaiuby,31,Brazylia,Środkowy napastnik,ŚNP,500 tys. €,-,Bez klubu,-,Sprzedaż,FC Augsburg,2019/2020
210,Christoph JankerC. Janker,34,Niemcy,Środkowy obrońca,ŚOB,100 tys. €,-,Bez klubu,-,Sprzedaż,FC Augsburg,2019/2020
211,Jan-Ingwer Callsen-BrackerJ. Callsen-Bracker,34,Niemcy,Środkowy obrońca,ŚOB,100 tys. €,-,Koniec kariery,-,Sprzedaż,FC Augsburg,2019/2020
212,Sebastiaan BornauwS. Bornauw,20,Belgia,Środkowy obrońca,ŚOB,"4,00 mln €",Belgia,RSC Anderlecht,"6,00 mln €",Kupno,1.FC Köln,2019/2020
213,Ellyes SkhiriE. Skhiri,24,Tunezja,Defensywny pomocnik,DPM,"12,00 mln €",Francja,Montpellier,"6,00 mln €",Kupno,1.FC Köln,2019/2020
214,Birger VerstraeteB. Verstraete,25,Belgia,Defensywny pomocnik,DPM,"4,00 mln €",Belgia,KAA Gent,"4,00 mln €",Kupno,1.FC Köln,2019/2020
215,Kingsley EhizibueK. Ehizibue,24,Nigeria,Prawy obrońca,POB,"2,00 mln €",Holandia,PEC Zwolle,"2,00 mln €",Kupno,1.FC Köln,2019/2020
216,Kingsley SchindlerK. Schindler,25,Niemcy,Prawy napastnik,PNP,"3,00 mln €",Niemcy,Holstein Kiel,Bez odstępnego,Kupno,1.FC Köln,2019/2020
217,Julian KrahlJ. Krahl,19,Niemcy,Bramkarz,BRK,200 tys. €,Niemcy,RB Leipzig,Bez odstępnego,Kupno,1.FC Köln,2019/2020
218,Serhou GuirassyS. Guirassy,23,Francja,Środkowy napastnik,ŚNP,"3,50 mln €",Francja,SC Amiens,"6,00 mln €",Sprzedaż,1.FC Köln,2019/2020
219,Matthias BaderM. Bader,22,Niemcy,Prawy obrońca,POB,500 tys. €,Niemcy,SV Darmstadt 98,450 tys. €,Sprzedaż,1.FC Köln,2019/2020
220,Tim HandwerkerT. Handwerker,21,Niemcy,Lewy obrońca,LOB,"1,00 mln €",Niemcy,Nürnberg,300 tys. €,Sprzedaż,1.FC Köln,2019/2020
221,Johannes GeisJ. Geis,25,Niemcy,Defensywny pomocnik,DPM,"2,00 mln €",Niemcy,Nürnberg,Bez odstępnego,Sprzedaż,1.FC Köln,2019/2020
222,Chris FührichC. Führich,21,Niemcy,Lewy napastnik,LNP,150 tys. €,Niemcy,B. Dortmund II,Bez odstępnego,Sprzedaż,1.FC Köln,2019/2020
223,Darko ChurlinovD. Churlinov,19,Macedonia Północna,Lewy napastnik,LNP,400 tys. €,Niemcy,Stuttgart,?,Sprzedaż,1.FC Köln,2019/2020
224,Nikolas NarteyN. Nartey,19,Dania,Środkowy pomocnik,ŚPM,300 tys. €,Niemcy,Stuttgart,?,Sprzedaż,1.FC Köln,2019/2020
225,Matthias LehmannM. Lehmann,36,Niemcy,Defensywny pomocnik,DPM,250 tys. €,-,Koniec kariery,-,Sprzedaż,1.FC Köln,2019/2020
226,Samúel FridjónssonS. Fridjónsson,23,Islandia,Defensywny pomocnik,DPM,500 tys. €,Norwegia,Vålerenga,400 tys. €,Kupno,SC Paderborn 07,2019/2020
227,Dennis SrbenyD. Srbeny,25,Niemcy,Środkowy napastnik,ŚNP,"1,00 mln €",Anglia,Norwich,200 tys. €,Kupno,SC Paderborn 07,2019/2020
228,Rifet KapicR. Kapic,23,Bośnia i Hercegowina,Środkowy pomocnik,ŚPM,650 tys. €,Szwajcaria,Grasshoppers,100 tys. €,Kupno,SC Paderborn 07,2019/2020
229,Marcel HilßnerM. Hilßner,24,Niemcy,Prawy napastnik,PNP,400 tys. €,Niemcy,Hansa Rostock,Bez odstępnego,Kupno,SC Paderborn 07,2019/2020
230,CaulyCauly,23,Brazylia,Prawy pomocnik,PPM,"1,00 mln €",Niemcy,MSV Duisburg,Bez odstępnego,Kupno,SC Paderborn 07,2019/2020
231,Luca KilianL. Kilian,19,Niemcy,Środkowy obrońca,ŚOB,125 tys. €,Niemcy,B. Dortmund II,Bez odstępnego,Kupno,SC Paderborn 07,2019/2020
232,Abdelhamid SabiriA. Sabiri,22,Niemcy,Ofensywny pomocnik,OPM,"1,50 mln €",Anglia,Huddersfield,Bez odstępnego,Kupno,SC Paderborn 07,2019/2020
233,Streli MambaS. Mamba,25,Niemcy,Środkowy napastnik,ŚNP,550 tys. €,Niemcy,Energie Cottbus,Bez odstępnego,Kupno,SC Paderborn 07,2019/2020
234,Johannes DörflerJ. Dörfler,22,Niemcy,Prawy napastnik,PNP,250 tys. €,Niemcy,KFC Uerdingen,Bez odstępnego,Kupno,SC Paderborn 07,2019/2020
235,Jan-Luca RumpfJ. Rumpf,19,Niemcy,Środkowy obrońca,ŚOB,-,Niemcy,Spfr. Siegen,Bez odstępnego,Kupno,SC Paderborn 07,2019/2020
236,Jannik HuthJ. Huth,25,Niemcy,Bramkarz,BRK,300 tys. €,Niemcy,1.FSV Mainz 05,?,Kupno,SC Paderborn 07,2019/2020
237,Antony EvansA. Evans,21,Anglia,Ofensywny pomocnik,OPM,-,Anglia,Everton U23,?,Kupno,SC Paderborn 07,2019/2020
238,Bernard TekpeteyB. Tekpetey,21,Ghana,Prawy napastnik,PNP,"2,50 mln €",Niemcy,FC Schalke 04,"2,50 mln €",Sprzedaż,SC Paderborn 07,2019/2020
239,Philipp KlementP. Klement,26,Niemcy,Ofensywny pomocnik,OPM,"2,50 mln €",Niemcy,Stuttgart,"2,50 mln €",Sprzedaż,SC Paderborn 07,2019/2020
240,CaulyCauly,24,Brazylia,Prawy pomocnik,PPM,"1,50 mln €",Bułgaria,Ludogorets,600 tys. €,Sprzedaż,SC Paderborn 07,2019/2020
241,Khiry SheltonK. Shelton,26,Stany Zjednaczone,Środkowy napastnik,ŚNP,500 tys. €,Stany Zjednaczone,Kansas,Bez odstępnego,Sprzedaż,SC Paderborn 07,2019/2020
242,Babacar GueyeB. Gueye,25,Senegal,Środkowy napastnik,ŚNP,600 tys. €,Niemcy,Karlsruher SC,Bez odstępnego,Sprzedaż,SC Paderborn 07,2019/2020
243,Felix HerzenbruchF. Herzenbruch,26,Niemcy,Lewy obrońca,LOB,150 tys. €,Niemcy,RW Essen,Bez odstępnego,Sprzedaż,SC Paderborn 07,2019/2020
244,Julius DükerJ. Düker,23,Niemcy,Środkowy napastnik,ŚNP,250 tys. €,Niemcy,SV Meppen,Bez odstępnego,Sprzedaż,SC Paderborn 07,2019/2020
245,Tobias SchwedeT. Schwede,25,Niemcy,Lewy obrońca,LOB,450 tys. €,Niemcy,Wehen Wiesbaden,Bez odstępnego,Sprzedaż,SC Paderborn 07,2019/2020
246,Michael RatajczakM. Ratajczak,37,Niemcy,Bramkarz,BRK,100 tys. €,Niemcy,Hannover 96,Bez odstępnego,Sprzedaż,SC Paderborn 07,2019/2020
247,Olivér SchindlerO. Schindler,19,Węgry,Środkowy pomocnik,ŚPM,100 tys. €,Niemcy,SV Lippstadt 08,Bez odstępnego,Sprzedaż,SC Paderborn 07,2019/2020
248,Mohammed KamaraM. Kamara,21,Liberia,Środkowy napastnik,ŚNP,100 tys. €,Stany Zjednaczone,LA Galaxy II,Bez odstępnego,Sprzedaż,SC Paderborn 07,2019/2020
249,Lukas BoederL. Boeder,22,Niemcy,Środkowy obrońca,ŚOB,350 tys. €,Niemcy,MSV Duisburg,Bez odstępnego,Sprzedaż,SC Paderborn 07,2019/2020
250,Sascha HeilS. Heil,20,Niemcy,Środkowy obrońca,ŚOB,100 tys. €,Niemcy,FC Gießen,Bez odstępnego,Sprzedaż,SC Paderborn 07,2019/2020
251,Luca PfeifferL. Pfeiffer,22,Niemcy,Środkowy napastnik,ŚNP,200 tys. €,Niemcy,Würzb. Kickers,?,Sprzedaż,SC Paderborn 07,2019/2020
252,Phillip TietzP. Tietz,21,Niemcy,Środkowy napastnik,ŚNP,350 tys. €,Niemcy,Wehen Wiesbaden,?,Sprzedaż,SC Paderborn 07,2019/2020
253,Leon FesserL. Fesser,24,Niemcy,Środkowy obrońca,ŚOB,100 tys. €,-,Bez klubu,-,Sprzedaż,SC Paderborn 07,2019/2020
254,Anthony UjahA. Ujah,28,Nigeria,Środkowy napastnik,ŚNP,"1,50 mln €",Niemcy,1.FSV Mainz 05,"2,00 mln €",Kupno,1.FC Union Berlin,2019/2020
255,Marvin FriedrichM. Friedrich,23,Niemcy,Środkowy obrońca,ŚOB,"3,00 mln €",Niemcy,FC Augsburg,"2,00 mln €",Kupno,1.FC Union Berlin,2019/2020
256,Marcus IngvartsenM. Ingvartsen,23,Dania,Prawy napastnik,PNP,"1,50 mln €",Belgia,KRC Genk,"1,50 mln €",Kupno,1.FC Union Berlin,2019/2020
257,Robert AndrichR. Andrich,24,Niemcy,Środkowy pomocnik,ŚPM,600 tys. €,Niemcy,1.FC Heidenheim,"1,00 mln €",Kupno,1.FC Union Berlin,2019/2020
258,Suleiman AbdullahiS. Abdullahi,22,Nigeria,Prawy napastnik,PNP,"2,00 mln €",Niemcy,E. Braunschweig,500 tys. €,Kupno,1.FC Union Berlin,2019/2020
259,Julius KadeJ. Kade,20,Niemcy,Ofensywny pomocnik,OPM,400 tys. €,Niemcy,Hertha BSC,Bez odstępnego,Kupno,1.FC Union Berlin,2019/2020
260,Neven SuboticN. Subotic,30,Niemcy,Środkowy obrońca,ŚOB,"4,00 mln €",Francja,Saint-Étienne,Bez odstępnego,Kupno,1.FC Union Berlin,2019/2020
261,Florian FleckerF. Flecker,23,Austria,Prawy napastnik,PNP,900 tys. €,Austria,TSV Hartberg,Bez odstępnego,Kupno,1.FC Union Berlin,2019/2020
262,Sheraldo BeckerS. Becker,24,Holandia,Prawy napastnik,PNP,"1,25 mln €",Holandia,ADO Den Haag,Bez odstępnego,Kupno,1.FC Union Berlin,2019/2020
263,Christian GentnerC. Gentner,33,Niemcy,Środkowy pomocnik,ŚPM,"1,50 mln €",Niemcy,Stuttgart,Bez odstępnego,Kupno,1.FC Union Berlin,2019/2020
264,Manuel SchmiedebachM. Schmiedebach,30,Niemcy,Defensywny pomocnik,DPM,"1,00 mln €",Niemcy,Hannover 96,?,Kupno,1.FC Union Berlin,2019/2020
265,Marvin FriedrichM. Friedrich,23,Niemcy,Środkowy obrońca,ŚOB,"3,00 mln €",Niemcy,FC Augsburg,"1,00 mln €",Sprzedaż,1.FC Union Berlin,2019/2020
266,Marcel HartelM. Hartel,23,Niemcy,Ofensywny pomocnik,OPM,"1,25 mln €",Niemcy,Arm. Bielefeld,250 tys. €,Sprzedaż,1.FC Union Berlin,2019/2020
267,Fabian SchönheimF. Schönheim,32,Niemcy,Środkowy obrońca,ŚOB,200 tys. €,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,1.FC Union Berlin,2019/2020
268,Eroll ZejnullahuE. Zejnullahu,24,Kosowo,Środkowy pomocnik,ŚPM,300 tys. €,Niemcy,Carl Zeiss Jena,Bez odstępnego,Sprzedaż,1.FC Union Berlin,2019/2020
269,Cihan KahramanC. Kahraman,20,Turcja,Lewy napastnik,LNP,125 tys. €,Niemcy,Berliner AK,Bez odstępnego,Sprzedaż,1.FC Union Berlin,2019/2020
270,Peter KurzwegP. Kurzweg,25,Niemcy,Lewy obrońca,LOB,250 tys. €,Niemcy,FC Ingolstadt,?,Sprzedaż,1.FC Union Berlin,2019/2020
271,Marc TorrejónM. Torrejón,33,Hiszpania,Środkowy obrońca,ŚOB,250 tys. €,-,Bez klubu,-,Sprzedaż,1.FC Union Berlin,2019/2020
272,Alphonso DaviesA. Davies,18,Kanada,Lewy obrońca,LOB,"10,00 mln €",Stany Zjednaczone,Vancouver,"10,00 mln €",Kupno,Bayern Monachium,2018/2019
273,Leon GoretzkaL. Goretzka,23,Niemcy,Środkowy pomocnik,ŚPM,"40,00 mln €",Niemcy,FC Schalke 04,Bez odstępnego,Kupno,Bayern Monachium,2018/2019
274,Douglas CostaD. Costa,27,Brazylia,Prawy napastnik,PNP,"55,00 mln €",Włochy,Juventus Turyn,"40,00 mln €",Sprzedaż,Bayern Monachium,2018/2019
275,Arturo VidalA. Vidal,31,Chile,Środkowy pomocnik,ŚPM,"35,00 mln €",Hiszpania,FC Barcelona,"18,00 mln €",Sprzedaż,Bayern Monachium,2018/2019
276,Sebastian RudyS. Rudy,28,Niemcy,Defensywny pomocnik,DPM,"15,00 mln €",Niemcy,FC Schalke 04,"16,00 mln €",Sprzedaż,Bayern Monachium,2018/2019
277,Sandro WagnerS. Wagner,31,Niemcy,Środkowy napastnik,ŚNP,"8,00 mln €",Chiny,TJ Teda,"5,00 mln €",Sprzedaż,Bayern Monachium,2018/2019
278,Juan BernatJ. Bernat,25,Hiszpania,Lewy obrońca,LOB,"12,00 mln €",Francja,Paris SG,"5,00 mln €",Sprzedaż,Bayern Monachium,2018/2019
279,Niklas DorschN. Dorsch,20,Niemcy,Defensywny pomocnik,DPM,400 tys. €,Niemcy,1.FC Heidenheim,Bez odstępnego,Sprzedaż,Bayern Monachium,2018/2019
280,Felix GötzeF. Götze,20,Niemcy,Defensywny pomocnik,DPM,200 tys. €,Niemcy,FC Augsburg,Bez odstępnego,Sprzedaż,Bayern Monachium,2018/2019
281,Fabian BenkoF. Benko,20,Chorwacja,Ofensywny pomocnik,OPM,250 tys. €,Austria,LASK,Bez odstępnego,Sprzedaż,Bayern Monachium,2018/2019
282,Tom StarkeT. Starke,37,Niemcy,Bramkarz,BRK,100 tys. €,-,Koniec kariery,-,Sprzedaż,Bayern Monachium,2018/2019
283,Sebastian RudyS. Rudy,28,Niemcy,Defensywny pomocnik,DPM,"15,00 mln €",Niemcy,Bayern,"16,00 mln €",Kupno,FC Schalke 04,2018/2019
284,Suat SerdarS. Serdar,21,Niemcy,Środkowy pomocnik,ŚPM,"7,50 mln €",Niemcy,1.FSV Mainz 05,"10,50 mln €",Kupno,FC Schalke 04,2018/2019
285,Omar MascarellO. Mascarell,25,Hiszpania,Defensywny pomocnik,DPM,"8,00 mln €",Hiszpania,Real Madryt,"10,00 mln €",Kupno,FC Schalke 04,2018/2019
286,Rabbi MatondoR. Matondo,18,Walia,Prawy napastnik,PNP,-,Anglia,Man City U23,"9,00 mln €",Kupno,FC Schalke 04,2018/2019
287,Salif SanéS. Sané,27,Senegal,Środkowy obrońca,ŚOB,"18,00 mln €",Niemcy,Hannover 96,"7,00 mln €",Kupno,FC Schalke 04,2018/2019
288,Hamza MendylH. Mendyl,20,Maroko,Lewy obrońca,LOB,600 tys. €,Francja,LOSC Lille,"6,00 mln €",Kupno,FC Schalke 04,2018/2019
289,Steven SkrzybskiS. Skrzybski,25,Niemcy,Prawy napastnik,PNP,"3,50 mln €",Niemcy,Union Berlin,"3,20 mln €",Kupno,FC Schalke 04,2018/2019
290,Mark UthMark Uth,26,Niemcy,Cofnięty napastnik,CNP,"18,00 mln €",Niemcy,Hoffenheim,Bez odstępnego,Kupno,FC Schalke 04,2018/2019
291,Thilo KehrerT. Kehrer,21,Niemcy,Środkowy obrońca,ŚOB,"18,00 mln €",Francja,Paris SG,"37,00 mln €",Sprzedaż,FC Schalke 04,2018/2019
292,Benedikt HöwedesB. Höwedes,30,Niemcy,Środkowy obrońca,ŚOB,"9,00 mln €",Rosja,Loko Moskwa,"5,00 mln €",Sprzedaż,FC Schalke 04,2018/2019
293,NaldoNaldo,36,Brazylia,Środkowy obrońca,ŚOB,"1,00 mln €",Francja,Monaco,"2,00 mln €",Sprzedaż,FC Schalke 04,2018/2019
294,CokeCoke,31,Hiszpania,Prawy obrońca,POB,"2,00 mln €",Hiszpania,Levante UD,"1,50 mln €",Sprzedaż,FC Schalke 04,2018/2019
295,Johannes GeisJ. Geis,25,Niemcy,Defensywny pomocnik,DPM,"3,00 mln €",Niemcy,Köln,500 tys. €,Sprzedaż,FC Schalke 04,2018/2019
296,Bernard TekpeteyB. Tekpetey,20,Ghana,Prawy napastnik,PNP,400 tys. €,Niemcy,SC Paderborn,150 tys. €,Sprzedaż,FC Schalke 04,2018/2019
297,Luke HemmerichL. Hemmerich,20,Niemcy,Prawy obrońca,POB,250 tys. €,Niemcy,Erzgebirge Aue,Bez odstępnego,Sprzedaż,FC Schalke 04,2018/2019
