,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
1144,Nikita SatalkinN. Satalkin,28,Rosja,Środkowy napastnik,ŚNP,300 tys. €,Rosja,Fakel Voronezh,Bez odstępnego,Sprzedaż,FK Orenburg,2016/2017
1145,Ivan MarkelovI. Markelov,28,Rosja,Lewy napastnik,LNP,400 tys. €,Rosja,Dynamo Moskwa,?,Sprzedaż,FK Orenburg,2016/2017
1146,Aleksandr KatsalapovA. Katsalapov,30,Rosja,Lewy obrońca,LOB,300 tys. €,-,Bez klubu,-,Sprzedaż,FK Orenburg,2016/2017
1147,Almaz AskarovA. Askarov,24,Rosja,Środkowy obrońca,ŚOB,50 tys. €,-,Koniec kariery,-,Sprzedaż,FK Orenburg,2016/2017
1148,Yacouba BambaY. Bamba,25,Wybrzeże Kości Słoniowej,Ofensywny pomocnik,OPM,400 tys. €,-,Bez klubu,-,Sprzedaż,FK Orenburg,2016/2017
1149,Dmitri ChvanovD. Chvanov,22,Rosja,Bramkarz,BRK,75 tys. €,-,Bez klubu,-,Sprzedaż,FK Orenburg,2016/2017
1150,Sardar AzmounS. Azmoun,21,Iran,Środkowy napastnik,ŚNP,"7,00 mln €",Rosja,Rubin Kazań,"2,30 mln €",Kupno,FK Rostov,2016/2017
1151,Pavel MogilevetsP. Mogilevets,23,Rosja,Środkowy pomocnik,ŚPM,"3,00 mln €",Rosja,Zenit,700 tys. €,Kupno,FK Rostov,2016/2017
1152,Miha MevljaM. Mevlja,26,Słowenia,Środkowy obrońca,ŚOB,"1,50 mln €",Rumunia,Dinamo Bukaresz,700 tys. €,Kupno,FK Rostov,2016/2017
1153,Dmitri SkopintsevD. Skopintsev,19,Rosja,Lewy obrońca,LOB,250 tys. €,Austria,FC Liefering,380 tys. €,Kupno,FK Rostov,2016/2017
1154,Marko DevicM. Devic,33,Ukraina,Środkowy napastnik,ŚNP,"1,00 mln €",Rosja,Rubin Kazań,Bez odstępnego,Kupno,FK Rostov,2016/2017
1155,Papa GueyeP. Gueye,32,Senegal,Środkowy obrońca,ŚOB,"2,00 mln €",Ukraina,Dnipro,Bez odstępnego,Kupno,FK Rostov,2016/2017
1156,Andrei PrepelitaA. Prepelita,30,Rumunia,Środkowy pomocnik,ŚPM,"1,90 mln €",Bułgaria,Ludogorets,Bez odstępnego,Kupno,FK Rostov,2016/2017
1157,Marko SimicM. Simic,29,Czarnogóra,Środkowy obrońca,ŚOB,"2,20 mln €",Izrael,Hapoel Tel Aviv,Bez odstępnego,Kupno,FK Rostov,2016/2017
1158,Ivan KomissarovI. Komissarov,28,Rosja,Bramkarz,BRK,100 tys. €,Rosja,Volga-Olimpiets,Bez odstępnego,Kupno,FK Rostov,2016/2017
1159,Vladimir GranatV. Granat,29,Rosja,Środkowy obrońca,ŚOB,"1,00 mln €",Rosja,Spartak Moskwa,Bez odstępnego,Kupno,FK Rostov,2016/2017
1160,Maksim GrigorjevM. Grigorjev,26,Rosja,Prawy napastnik,PNP,"1,25 mln €",Rosja,Loko Moskwa,Bez odstępnego,Kupno,FK Rostov,2016/2017
1161,BastosBastos,25,Angola,Środkowy obrońca,ŚOB,"5,00 mln €",Włochy,Lazio Rzym,"5,00 mln €",Sprzedaż,FK Rostov,2016/2017
1162,Ivan NovoseltsevI. Novoseltsev,25,Rosja,Środkowy obrońca,ŚOB,"5,00 mln €",Rosja,Zenit,"1,00 mln €",Sprzedaż,FK Rostov,2016/2017
1163,Timofey MargasovT. Margasov,24,Rosja,Prawy obrońca,POB,"2,50 mln €",Rosja,KS Samara,Bez odstępnego,Sprzedaż,FK Rostov,2016/2017
1164,Papa GueyeP. Gueye,32,Senegal,Środkowy obrońca,ŚOB,"1,00 mln €",Kazachstan,Aktöbe,Bez odstępnego,Sprzedaż,FK Rostov,2016/2017
1165,Guélor KangaG. Kanga,25,Gabon,Ofensywny pomocnik,OPM,"2,50 mln €",Serbia,Crvena Zvezda,Bez odstępnego,Sprzedaż,FK Rostov,2016/2017
1166,Stas PokatilovS. Pokatilov,24,Kazachstan,Bramkarz,BRK,"1,00 mln €",Kazachstan,Kairat Almaty,?,Sprzedaż,FK Rostov,2016/2017
1167,Ruslan AbazovR. Abazov,23,Rosja,Środkowy obrońca,ŚOB,400 tys. €,Rosja,Tosno,?,Sprzedaż,FK Rostov,2016/2017
1168,Byung-soo YooB. Yoo,28,Korea Południowa,Środkowy napastnik,ŚNP,600 tys. €,-,Bez klubu,-,Sprzedaż,FK Rostov,2016/2017
1169,Rubén RochinaR. Rochina,25,Hiszpania,Ofensywny pomocnik,OPM,"3,00 mln €",Hiszpania,Granada CF,"10,00 mln €",Kupno,Rubin Kazań,2016/2017
1170,Maxime LestienneM. Lestienne,24,Belgia,Lewy napastnik,LNP,"6,50 mln €",Katar,Al Arabi,"10,00 mln €",Kupno,Rubin Kazań,2016/2017
1171,JonathasJonathas,27,Brazylia,Środkowy napastnik,ŚNP,"6,00 mln €",Hiszpania,Real Sociedad,"7,00 mln €",Kupno,Rubin Kazań,2016/2017
1172,Samu GarcíaS. García,25,Hiszpania,Prawy napastnik,PNP,"4,00 mln €",Hiszpania,Villarreal CF,"5,00 mln €",Kupno,Rubin Kazań,2016/2017
1173,Moritz BauerM. Bauer,24,Austria,Prawy obrońca,POB,"1,00 mln €",Szwajcaria,Grasshoppers,"4,00 mln €",Kupno,Rubin Kazań,2016/2017
1174,Carlos ZambranoC. Zambrano,26,Peru,Środkowy obrońca,ŚOB,"5,00 mln €",Niemcy,E. Frankfurt,"3,50 mln €",Kupno,Rubin Kazań,2016/2017
1175,Alex SongAlex Song,28,Kamerun,Defensywny pomocnik,DPM,"6,00 mln €",Hiszpania,FC Barcelona,Bez odstępnego,Kupno,Rubin Kazań,2016/2017
1176,Sergio SánchezS. Sánchez,30,Hiszpania,Środkowy obrońca,ŚOB,"1,50 mln €",Grecja,Panathinaikos,Bez odstępnego,Kupno,Rubin Kazań,2016/2017
1177,Georgi MakhatadzeG. Makhatadze,18,Rosja,Defensywny pomocnik,DPM,325 tys. €,Rosja,Loko Moskau II,?,Kupno,Rubin Kazań,2016/2017
1178,Igor PortnyaginI. Portnyagin,27,Rosja,Środkowy napastnik,ŚNP,"2,00 mln €",Rosja,Loko Moskwa,"3,00 mln €",Sprzedaż,Rubin Kazań,2016/2017
1179,Sardar AzmounS. Azmoun,21,Iran,Środkowy napastnik,ŚNP,"7,00 mln €",Rosja,Rostov,"2,30 mln €",Sprzedaż,Rubin Kazań,2016/2017
1180,Mauricio LemosM. Lemos,20,Urugwaj,Środkowy obrońca,ŚOB,800 tys. €,Hiszpania,UD Las Palmas,"2,00 mln €",Sprzedaż,Rubin Kazań,2016/2017
1181,Blagoy GeorgievB. Georgiev,34,Bułgaria,Środkowy pomocnik,ŚPM,300 tys. €,Rosja,Orenburg,Bez odstępnego,Sprzedaż,Rubin Kazań,2016/2017
1182,Marko DevicM. Devic,33,Ukraina,Środkowy napastnik,ŚNP,"1,00 mln €",Rosja,Rostov,Bez odstępnego,Sprzedaż,Rubin Kazań,2016/2017
1183,Mubarak WakasoM. Wakaso,25,Ghana,Środkowy pomocnik,ŚPM,"2,50 mln €",Grecja,Panathinaikos,Bez odstępnego,Sprzedaż,Rubin Kazań,2016/2017
1184,Shota BibilovS. Bibilov,26,Rosja,Prawy napastnik,PNP,200 tys. €,Rosja,Volga-Olimpiets,Bez odstępnego,Sprzedaż,Rubin Kazań,2016/2017
1185,Sergey KislyakS. Kislyak,28,Białoruś,Defensywny pomocnik,DPM,"1,00 mln €",Turcja,Gaziantepspor,Bez odstępnego,Sprzedaż,Rubin Kazań,2016/2017
1186,Marko LivajaM. Livaja,22,Chorwacja,Środkowy napastnik,ŚNP,"3,00 mln €",Hiszpania,UD Las Palmas,Bez odstępnego,Sprzedaż,Rubin Kazań,2016/2017
1187,Maksim BatovM. Batov,24,Rosja,Środkowy pomocnik,ŚPM,300 tys. €,Rosja,Anży,?,Sprzedaż,Rubin Kazań,2016/2017
1188,Chris MavingaC. Mavinga,25,Demokratyczna Republika Kongo,Środkowy obrońca,ŚOB,500 tys. €,Stany Zjednaczone,Toronto FC,?,Sprzedaż,Rubin Kazań,2016/2017
1189,Sergey DavydovS. Davydov,30,Rosja,Środkowy napastnik,ŚNP,300 tys. €,-,Bez klubu,-,Sprzedaż,Rubin Kazań,2016/2017
1190,FernandoFernando,24,Brazylia,Defensywny pomocnik,DPM,"11,00 mln €",Włochy,UC Sampdoria,"12,50 mln €",Kupno,Spartak Moskwa,2016/2017
1191,Aleksandr SelikhovA. Selikhov,22,Rosja,Bramkarz,BRK,"4,00 mln €",Rosja,Amkar Perm,"3,50 mln €",Kupno,Spartak Moskwa,2016/2017
1192,Aleksandr SamedovA. Samedov,32,Rosja,Prawy napastnik,PNP,"3,00 mln €",Rosja,Loko Moskwa,"3,50 mln €",Kupno,Spartak Moskwa,2016/2017
1193,Roman ZobninR. Zobnin,22,Rosja,Środkowy pomocnik,ŚPM,"1,50 mln €",Rosja,Dynamo Moskwa,"3,00 mln €",Kupno,Spartak Moskwa,2016/2017
1194,Georgiy DzhikiyaG. Dzhikiya,23,Rosja,Środkowy obrońca,ŚOB,"2,50 mln €",Rosja,Amkar Perm,"2,35 mln €",Kupno,Spartak Moskwa,2016/2017
1195,Luiz AdrianoLuiz Adriano,29,Brazylia,Środkowy napastnik,ŚNP,"5,00 mln €",Włochy,AC Milan,Bez odstępnego,Kupno,Spartak Moskwa,2016/2017
1196,Andrey EshchenkoA. Eshchenko,32,Rosja,Prawy obrońca,POB,"1,20 mln €",Rosja,Anży,Bez odstępnego,Kupno,Spartak Moskwa,2016/2017
1197,Yura MovsisyanY. Movsisyan,29,Armenia,Środkowy napastnik,ŚNP,"3,00 mln €",Stany Zjednaczone,Salt Lake,"3,00 mln €",Sprzedaż,Spartak Moskwa,2016/2017
1198,Aleksandr ZotovA. Zotov,25,Rosja,Środkowy pomocnik,ŚPM,"1,00 mln €",Rosja,Dynamo Moskwa,Bez odstępnego,Sprzedaż,Spartak Moskwa,2016/2017
1199,Vladimir GranatV. Granat,29,Rosja,Środkowy obrońca,ŚOB,"1,00 mln €",Rosja,Rostov,Bez odstępnego,Sprzedaż,Spartak Moskwa,2016/2017
1200,Sergey BryzgalovS. Bryzgalov,23,Rosja,Środkowy obrońca,ŚOB,800 tys. €,Rosja,Terek Grozny,Bez odstępnego,Sprzedaż,Spartak Moskwa,2016/2017
1201,Tino CostaT. Costa,31,Argentyna,Środkowy pomocnik,ŚPM,"3,00 mln €",Argentyna,San Lorenzo,Bez odstępnego,Sprzedaż,Spartak Moskwa,2016/2017
1202,Pavel YakovlevP. Yakovlev,25,Rosja,Lewy napastnik,LNP,"1,20 mln €",Rosja,Anży,Bez odstępnego,Sprzedaż,Spartak Moskwa,2016/2017
1203,RômuloRômulo,26,Brazylia,Defensywny pomocnik,DPM,"3,00 mln €",Brazylia,Flamengo,Bez odstępnego,Sprzedaż,Spartak Moskwa,2016/2017
1204,Kirill KombarovK. Kombarov,29,Rosja,Prawy obrońca,POB,"1,00 mln €",Rosja,Tom Tomsk,Bez odstępnego,Sprzedaż,Spartak Moskwa,2016/2017
1205,Sergey ParshivlyukS. Parshivlyuk,27,Rosja,Prawy obrońca,POB,"2,00 mln €",Rosja,Anży,Bez odstępnego,Sprzedaż,Spartak Moskwa,2016/2017
1206,Bernard BerishaB. Berisha,25,Kosowo,Lewy napastnik,LNP,"2,00 mln €",Rosja,Anży,"2,50 mln €",Kupno,Terek Grozny,2016/2017
1207,Bekim BalajB. Balaj,25,Albania,Środkowy napastnik,ŚNP,"2,00 mln €",Chorwacja,HNK Rijeka,"2,00 mln €",Kupno,Terek Grozny,2016/2017
1208,Gabriel TorjeG. Torje,26,Rumunia,Prawy napastnik,PNP,"4,00 mln €",Włochy,Udinese Calcio,"1,00 mln €",Kupno,Terek Grozny,2016/2017
1209,Wílker ÁngelW. Ángel,23,Wenezuela,Środkowy obrońca,ŚOB,625 tys. €,Wenezuela,Táchira,500 tys. €,Kupno,Terek Grozny,2016/2017
1210,Odise RoshiO. Roshi,25,Albania,Prawy napastnik,PNP,350 tys. €,Chorwacja,HNK Rijeka,500 tys. €,Kupno,Terek Grozny,2016/2017
1211,Sergey BryzgalovS. Bryzgalov,23,Rosja,Środkowy obrońca,ŚOB,800 tys. €,Rosja,Spartak Moskwa,Bez odstępnego,Kupno,Terek Grozny,2016/2017
1212,Pedro KenPedro Ken,29,Brazylia,Defensywny pomocnik,DPM,800 tys. €,Brazylia,Ceará SC,Bez odstępnego,Sprzedaż,Terek Grozny,2016/2017
1213,KanuKanu,28,Brazylia,Środkowy pomocnik,ŚPM,700 tys. €,Tajlandia,Buriram Utd.,Bez odstępnego,Sprzedaż,Terek Grozny,2016/2017
1214,Juhani OjalaJ. Ojala,27,Finlandia,Środkowy obrońca,ŚOB,200 tys. €,Finlandia,SJK Seinäjoki,Bez odstępnego,Sprzedaż,Terek Grozny,2016/2017
1215,AdilsonAdilson,30,Brazylia,Defensywny pomocnik,DPM,"3,50 mln €",Brazylia,Atlético-MG,Bez odstępnego,Sprzedaż,Terek Grozny,2016/2017
1216,Ismail AissatiI. Aissati,27,Maroko,Ofensywny pomocnik,OPM,"3,50 mln €",Turcja,Alanyaspor,Bez odstępnego,Sprzedaż,Terek Grozny,2016/2017
1217,Tedore GrigalashviliT. Grigalashvili,23,Gruzja,Środkowy obrońca,ŚOB,300 tys. €,Gruzja,Saburtalo,Bez odstępnego,Sprzedaż,Terek Grozny,2016/2017
1218,Sergey BryzgalovS. Bryzgalov,24,Rosja,Środkowy obrońca,ŚOB,800 tys. €,Rosja,Anży,Bez odstępnego,Sprzedaż,Terek Grozny,2016/2017
1219,Maciej RybusM. Rybus,26,Polska,Lewy obrońca,LOB,"5,00 mln €",Francja,Olympique Lyon,Bez odstępnego,Sprzedaż,Terek Grozny,2016/2017
1220,Luke WilkshireL. Wilkshire,34,Australia,Prawy obrońca,POB,350 tys. €,Rosja,Dynamo Moskwa,Bez odstępnego,Sprzedaż,Terek Grozny,2016/2017
1221,Marcin KomorowskiM. Komorowski,32,Polska,Środkowy obrońca,ŚOB,700 tys. €,-,Bez klubu,-,Sprzedaż,Terek Grozny,2016/2017
1222,Lukas DroppaL. Droppa,27,Czechy,Defensywny pomocnik,DPM,800 tys. €,Rumunia,Pandurii,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1223,Aleksandr ZhirovA. Zhirov,25,Rosja,Środkowy obrońca,ŚOB,500 tys. €,Rosja,Anży,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1224,David JablonskyD. Jablonsky,24,Czechy,Środkowy obrońca,ŚOB,500 tys. €,Czechy,FK Teplice,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1225,Sergey SamodinS. Samodin,31,Rosja,Środkowy napastnik,ŚNP,300 tys. €,Rosja,Mordovia,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1226,Artem PopovA. Popov,23,Rosja,Prawy napastnik,PNP,200 tys. €,Rosja,Zenit 2 S-Pb,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1227,Ognjen VranjesO. Vranjes,26,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,700 tys. €,Hiszpania,Sporting Gijón,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1228,Kyrylo KovalchukK. Kovalchuk,30,Ukraina,Środkowy pomocnik,ŚPM,"1,00 mln €",Turcja,Karsiyaka,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1229,Aslan DudievA. Dudiev,26,Rosja,Prawy obrońca,POB,600 tys. €,Rosja,Mordovia,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1230,Eric BicfalviE. Bicfalvi,28,Rumunia,Ofensywny pomocnik,OPM,"1,25 mln €",Rumunia,Dinamo Bukaresz,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1231,Ante PuljicA. Puljic,28,Chorwacja,Środkowy obrońca,ŚOB,"1,00 mln €",Belgia,KAA Gent,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1232,Aleksandr KasyanA. Kasyan,27,Ukraina,Środkowy napastnik,ŚNP,600 tys. €,Rosja,Fakel Voronezh,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1233,Maksim TishkinM. Tishkin,26,Rosja,Prawy obrońca,POB,800 tys. €,Rosja,Mordovia,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1234,Kirill KombarovK. Kombarov,29,Rosja,Prawy obrońca,POB,"1,00 mln €",Rosja,Spartak Moskwa,Bez odstępnego,Kupno,Tom Tomsk,2016/2017
1235,Petr TenPetr Ten,23,Rosja,Lewy obrońca,LOB,500 tys. €,Rosja,CSKA Moskwa II,?,Kupno,Tom Tomsk,2016/2017
1236,Maksim TishkinM. Tishkin,27,Rosja,Prawy obrońca,POB,800 tys. €,Rosja,Baltika,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1237,Anzor SanaiaA. Sanaia,27,Rosja,Środkowy napastnik,ŚNP,350 tys. €,Rosja,Orenburg,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1238,Aleksandr ZhirovA. Zhirov,25,Rosja,Środkowy obrońca,ŚOB,500 tys. €,Rosja,Krasnodar,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1239,Pavel NekhajchikP. Nekhajchik,27,Białoruś,Lewy napastnik,LNP,"1,20 mln €",Rosja,Orenburg,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1240,Kirill KombarovK. Kombarov,29,Rosja,Prawy obrońca,POB,700 tys. €,Rosja,Arsenal Tula,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1241,Oleg ChuvaevO. Chuvaev,28,Ukraina,Bramkarz,BRK,500 tys. €,Ukraina,Zaria Ługańsk,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1242,Aleksandr KasyanA. Kasyan,28,Ukraina,Środkowy napastnik,ŚNP,400 tys. €,Rosja,Fakel Voronezh,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1243,Kirill PogrebnyakK. Pogrebnyak,24,Rosja,Środkowy napastnik,ŚNP,500 tys. €,Rosja,Zenit 2 S-Pb,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1244,Ivan TemnikovI. Temnikov,27,Rosja,Prawy obrońca,POB,600 tys. €,Rosja,Dynamo Moskwa,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1245,Lukas DroppaL. Droppa,27,Czechy,Defensywny pomocnik,DPM,700 tys. €,Turcja,Bandirmaspor,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1246,Evgeniy BashkirovE. Bashkirov,24,Rosja,Środkowy pomocnik,ŚPM,750 tys. €,Rosja,KS Samara,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1247,Sergey SamodinS. Samodin,31,Rosja,Środkowy napastnik,ŚNP,300 tys. €,Rosja,Enisey,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1248,Daniil ChalovD. Chalov,22,Rosja,Środkowy obrońca,ŚOB,200 tys. €,Rosja,Mordovia,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1249,Petr TenPetr Ten,24,Rosja,Lewy obrońca,LOB,400 tys. €,Rosja,Enisey,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1250,Pavel KudryashovP. Kudryashov,20,Rosja,Prawy napastnik,PNP,50 tys. €,Rosja,KS Samara,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1251,Martin JiranekM. Jiranek,37,Czechy,Środkowy obrońca,ŚOB,50 tys. €,Czechy,1.FK Příbram,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1252,Kyrylo KovalchukK. Kovalchuk,30,Ukraina,Środkowy pomocnik,ŚPM,500 tys. €,Kazachstan,Ordabasy S.,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1253,David JablonskyD. Jablonsky,25,Czechy,Środkowy obrońca,ŚOB,400 tys. €,Bułgaria,Levski Sofia,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1254,Aleksandr CherevkoA. Cherevko,28,Rosja,Prawy obrońca,POB,250 tys. €,Rosja,SKA Khabarovsk,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1255,Ognjen VranjesO. Vranjes,27,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,600 tys. €,Grecja,AEK Ateny,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1256,Aslan DudievA. Dudiev,26,Rosja,Prawy obrońca,POB,400 tys. €,Rosja,Anży,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1257,Sergey BendzS. Bendz,33,Rosja,Środkowy obrońca,ŚOB,350 tys. €,Rosja,Kubań Krasnodar,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1258,Eric BicfalviE. Bicfalvi,28,Rumunia,Ofensywny pomocnik,OPM,"1,00 mln €",Rosja,Ural,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1259,Andrey LyakhA. Lyakh,26,Rosja,Defensywny pomocnik,DPM,400 tys. €,Rosja,Anży,Bez odstępnego,Sprzedaż,Tom Tomsk,2016/2017
1260,Petr NemovP. Nemov,32,Rosja,Prawy pomocnik,PPM,500 tys. €,-,Koniec kariery,-,Sprzedaż,Tom Tomsk,2016/2017
1261,Artem YarmolitskiyA. Yarmolitskiy,22,Rosja,Środkowy obrońca,ŚOB,100 tys. €,-,Bez klubu,-,Sprzedaż,Tom Tomsk,2016/2017
1262,Nikita BazhenovN. Bazhenov,31,Rosja,Środkowy napastnik,ŚNP,350 tys. €,-,Bez klubu,-,Sprzedaż,Tom Tomsk,2016/2017
1263,Georgi DzhioevG. Dzhioev,30,Rosja,Środkowy obrońca,ŚOB,300 tys. €,-,Koniec kariery,-,Sprzedaż,Tom Tomsk,2016/2017
1264,Kehinde FataiK. Fatai,26,Nigeria,Środkowy napastnik,ŚNP,"1,25 mln €",Czechy,Sparta Praga,"1,30 mln €",Kupno,FK Ufa,2016/2017
1265,Ivan PaurevicI. Paurevic,25,Chorwacja,Defensywny pomocnik,DPM,750 tys. €,Anglia,Huddersfield,Bez odstępnego,Kupno,FK Ufa,2016/2017
1266,Mikhail BorodjkoM. Borodjko,22,Rosja,Bramkarz,BRK,200 tys. €,Rosja,Enisey,Bez odstępnego,Kupno,FK Ufa,2016/2017
1267,Bojan JokicB. Jokic,30,Słowenia,Lewy obrońca,LOB,900 tys. €,Hiszpania,Villarreal CF,Bez odstępnego,Kupno,FK Ufa,2016/2017
1268,Islamnur AbdulavovI. Abdulavov,22,Rosja,Środkowy napastnik,ŚNP,300 tys. €,Rosja,Anży,Bez odstępnego,Kupno,FK Ufa,2016/2017
1269,Catalin CarpC. Carp,23,Mołdawia,Defensywny pomocnik,DPM,400 tys. €,Rumunia,FC Viitorul,Bez odstępnego,Kupno,FK Ufa,2016/2017
1270,Andrey BatyutinA. Batyutin,21,Rosja,Lewy napastnik,LNP,50 tys. €,Rosja,Krasnodar 2,Bez odstępnego,Kupno,FK Ufa,2016/2017
1271,Ivan OblyakovI. Oblyakov,17,Rosja,Środkowy pomocnik,ŚPM,-,Rosja,SShOR Zenit,9 tys. €,Kupno,FK Ufa,2016/2017
1272,Aleksandr BelenovA. Belenov,30,Rosja,Bramkarz,BRK,"5,00 mln €",Rosja,Anży,?,Kupno,FK Ufa,2016/2017
1273,Ondrej VanekO. Vanek,25,Czechy,Środkowy pomocnik,ŚPM,"1,00 mln €",Czechy,Viktoria Pilzno,?,Kupno,FK Ufa,2016/2017
1274,Dmitri ZhivoglyadovD. Zhivoglyadov,22,Rosja,Prawy obrońca,POB,500 tys. €,Rosja,Dynamo Moskwa,?,Kupno,FK Ufa,2016/2017
1275,Bogdan SarnavskyiB. Sarnavskyi,21,Ukraina,Bramkarz,BRK,800 tys. €,-,Bez klubu,-,Kupno,FK Ufa,2016/2017
1276,Andrey LunevA. Lunev,25,Rosja,Bramkarz,BRK,"2,00 mln €",Rosja,Zenit,"3,50 mln €",Sprzedaż,FK Ufa,2016/2017
1277,Oleksandr ZinchenkoO. Zinchenko,19,Ukraina,Lewy obrońca,LOB,"4,00 mln €",Anglia,Manchester City,"2,00 mln €",Sprzedaż,FK Ufa,2016/2017
1278,David YurchenkoD. Yurchenko,30,Armenia,Bramkarz,BRK,"2,00 mln €",Rosja,Anży,Bez odstępnego,Sprzedaż,FK Ufa,2016/2017
1279,Haris HandzicH. Handzic,26,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,450 tys. €,Chorwacja,HNK Rijeka,Bez odstępnego,Sprzedaż,FK Ufa,2016/2017
1280,Anton KilinA. Kilin,25,Rosja,Prawy napastnik,PNP,250 tys. €,Rosja,Luch Vladivostok,Bez odstępnego,Sprzedaż,FK Ufa,2016/2017
1281,MarcinhoMarcinho,30,Brazylia,Ofensywny pomocnik,OPM,800 tys. €,Turcja,Gaziantepspor,Bez odstępnego,Sprzedaż,FK Ufa,2016/2017
1282,Semen FominS. Fomin,28,Rosja,Środkowy pomocnik,ŚPM,100 tys. €,Rosja,Ararat Moskau,Bez odstępnego,Sprzedaż,FK Ufa,2016/2017
1283,Evgeniy OsipovE. Osipov,29,Rosja,Środkowy obrońca,ŚOB,650 tys. €,Rosja,Mordovia,Bez odstępnego,Sprzedaż,FK Ufa,2016/2017
1284,Nikita BezlikhotnovN. Bezlikhotnov,25,Rosja,Prawy napastnik,PNP,500 tys. €,Rosja,Sibir,Bez odstępnego,Sprzedaż,FK Ufa,2016/2017
1285,Aleksandr KatsalapovA. Katsalapov,30,Rosja,Lewy obrońca,LOB,300 tys. €,Rosja,Orenburg,Bez odstępnego,Sprzedaż,FK Ufa,2016/2017
1286,Bogdan SarnavskyiB. Sarnavskyi,21,Ukraina,Bramkarz,BRK,300 tys. €,Ukraina,Worskła Połtawa,Bez odstępnego,Sprzedaż,FK Ufa,2016/2017
1287,DiegoDiego,28,Brazylia,Lewy napastnik,LNP,300 tys. €,Brazylia,São Bento (SP),Bez odstępnego,Sprzedaż,FK Ufa,2016/2017
1288,Ivan PaurevicI. Paurevic,25,Chorwacja,Defensywny pomocnik,DPM,750 tys. €,Anglia,Huddersfield,?,Sprzedaż,FK Ufa,2016/2017
1289,Sergey NarubinS. Narubin,34,Rosja,Bramkarz,BRK,300 tys. €,Rosja,Dynamo Moskwa,?,Sprzedaż,FK Ufa,2016/2017
1290,Aleksandr VasiljevA. Vasiljev,24,Rosja,Prawy napastnik,PNP,200 tys. €,-,pauzuje,-,Sprzedaż,FK Ufa,2016/2017
1291,Radovan PankovR. Pankov,20,Serbia,Środkowy obrońca,ŚOB,900 tys. €,Serbia,Vojvodina,300 tys. €,Kupno,Ural Jekaterynburg,2016/2017
1292,Aleksandr LomakinA. Lomakin,21,Rosja,Środkowy pomocnik,ŚPM,200 tys. €,Rosja,Enisey,160 tys. €,Kupno,Ural Jekaterynburg,2016/2017
1293,Gregor BalazicG. Balazic,28,Słowenia,Środkowy obrońca,ŚOB,"1,00 mln €",Serbia,Partizan,Bez odstępnego,Kupno,Ural Jekaterynburg,2016/2017
1294,Roman PavlyuchenkoR. Pavlyuchenko,34,Rosja,Środkowy napastnik,ŚNP,350 tys. €,Rosja,Kubań Krasnodar,Bez odstępnego,Kupno,Ural Jekaterynburg,2016/2017
1295,Jean-Jacques BougouhiJ. Bougouhi,24,Wybrzeże Kości Słoniowej,Środkowy napastnik,ŚNP,300 tys. €,Rosja,Armavir,Bez odstępnego,Kupno,Ural Jekaterynburg,2016/2017
