,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
655,Ione CabreraI. Cabrera,30,Hiszpania,Środkowy obrońca,ŚOB,300 tys. €,Austria,LASK,?,Kupno,FC Admira Wacker Mödling,2016/2017
656,Jörg SiebenhandlJ. Siebenhandl,26,Austria,Bramkarz,BRK,750 tys. €,Niemcy,Würzb. Kickers,500 tys. €,Sprzedaż,FC Admira Wacker Mödling,2016/2017
657,Philipp MalicsekP. Malicsek,19,Austria,Środkowy pomocnik,ŚPM,400 tys. €,Austria,Rapid Wiedeń,400 tys. €,Sprzedaż,FC Admira Wacker Mödling,2016/2017
658,Christoph SchösswendterC. Schösswendter,27,Austria,Środkowy obrońca,ŚOB,750 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2016/2017
659,Peter ZuljP. Zulj,23,Austria,Środkowy pomocnik,ŚPM,250 tys. €,Austria,SV Ried,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2016/2017
660,Markus RusekM. Rusek,22,Austria,Defensywny pomocnik,DPM,200 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2016/2017
661,Daniel GremslD. Gremsl,23,Austria,Cofnięty napastnik,CNP,-,Austria,TSV Hartberg,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2016/2017
662,Andreas DlopstA. Dlopst,22,Austria,Defensywny pomocnik,DPM,50 tys. €,Austria,ATSV Wolfsberg,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2016/2017
663,René SchickerR. Schicker,31,Austria,Środkowy napastnik,ŚNP,175 tys. €,Austria,Stripfing,Bez odstępnego,Sprzedaż,FC Admira Wacker Mödling,2016/2017
664,Marvin EghoM. Egho,22,Austria,Środkowy napastnik,ŚNP,200 tys. €,Austria,SV Ried,?,Sprzedaż,FC Admira Wacker Mödling,2016/2017
665,Thomas WeberT. Weber,23,Austria,Lewy obrońca,LOB,200 tys. €,-,Bez klubu,-,Sprzedaż,FC Admira Wacker Mödling,2016/2017
666,Martin OvenstadM. Ovenstad,22,Norwegia,Środkowy pomocnik,ŚPM,500 tys. €,Norwegia,Strømsgodset,600 tys. €,Kupno,SK Sturm Graz,2016/2017
667,Seifedin ChabbiS. Chabbi,23,Austria,Środkowy napastnik,ŚNP,350 tys. €,Szwajcaria,FC St. Gallen,200 tys. €,Kupno,SK Sturm Graz,2016/2017
668,Stefan HierländerS. Hierländer,25,Austria,Prawy pomocnik,PPM,300 tys. €,Niemcy,RB Leipzig,Bez odstępnego,Kupno,SK Sturm Graz,2016/2017
669,Daniel LückD. Lück,25,Niemcy,Bramkarz,BRK,200 tys. €,Niemcy,Energie Cottbus,Bez odstępnego,Kupno,SK Sturm Graz,2016/2017
670,Philipp ZulechnerP. Zulechner,26,Austria,Środkowy napastnik,ŚNP,500 tys. €,Niemcy,SC Freiburg,Bez odstępnego,Kupno,SK Sturm Graz,2016/2017
671,Deni AlarDeni Alar,26,Austria,Środkowy napastnik,ŚNP,500 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Kupno,SK Sturm Graz,2016/2017
672,Christian SchulzC. Schulz,33,Niemcy,Środkowy obrońca,ŚOB,750 tys. €,Niemcy,Hannover 96,Bez odstępnego,Kupno,SK Sturm Graz,2016/2017
673,Philipp HuspekP. Huspek,25,Austria,Prawy pomocnik,PPM,400 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Kupno,SK Sturm Graz,2016/2017
674,Fabian KochF. Koch,27,Austria,Prawy obrońca,POB,500 tys. €,Austria,Austria Wiedeń,Bez odstępnego,Kupno,SK Sturm Graz,2016/2017
675,Uros MaticU. Matic,26,Serbia,Środkowy pomocnik,ŚPM,550 tys. €,Holandia,NAC Breda,Bez odstępnego,Kupno,SK Sturm Graz,2016/2017
676,Uros MaticU. Matic,26,Serbia,Środkowy pomocnik,ŚPM,"2,00 mln €",Dania,FC Kopenhaga,"3,00 mln €",Sprzedaż,SK Sturm Graz,2016/2017
677,Michael MadlM. Madl,28,Austria,Środkowy obrońca,ŚOB,"1,00 mln €",Anglia,FC Fulham,"1,50 mln €",Sprzedaż,SK Sturm Graz,2016/2017
678,Bright EdomwonyiB. Edomwonyi,22,Nigeria,Środkowy napastnik,ŚNP,750 tys. €,Turcja,C. Rizespor,"1,20 mln €",Sprzedaż,SK Sturm Graz,2016/2017
679,Michael EsserM. Esser,28,Niemcy,Bramkarz,BRK,900 tys. €,Niemcy,SV Darmstadt 98,350 tys. €,Sprzedaż,SK Sturm Graz,2016/2017
680,Wilson KamavuakaW. Kamavuaka,26,Demokratyczna Republika Kongo,Defensywny pomocnik,DPM,750 tys. €,Grecja,Panetolikos,Bez odstępnego,Sprzedaż,SK Sturm Graz,2016/2017
681,Tanju KayhanT. Kayhan,26,Austria,Prawy obrońca,POB,550 tys. €,Turcja,Göztepe,Bez odstępnego,Sprzedaż,SK Sturm Graz,2016/2017
682,Daniel OffenbacherD. Offenbacher,24,Austria,Środkowy pomocnik,ŚPM,500 tys. €,Austria,Wolfsberger AC,Bez odstępnego,Sprzedaż,SK Sturm Graz,2016/2017
683,Andreas PfingstnerA. Pfingstner,23,Austria,Środkowy obrońca,ŚOB,175 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Sprzedaż,SK Sturm Graz,2016/2017
684,Danijel KlaricD. Klaric,21,Chorwacja,Środkowy napastnik,ŚNP,100 tys. €,Włochy,Andria,Bez odstępnego,Sprzedaż,SK Sturm Graz,2016/2017
685,David SchnaderbeckD. Schnaderbeck,24,Austria,Ofensywny pomocnik,OPM,50 tys. €,Austria,Lebring,Bez odstępnego,Sprzedaż,SK Sturm Graz,2016/2017
686,Christian KlemC. Klem,25,Austria,Lewy obrońca,LOB,500 tys. €,Austria,Wolfsberger AC,Bez odstępnego,Sprzedaż,SK Sturm Graz,2016/2017
687,Thorsten SchickT. Schick,26,Austria,Prawy pomocnik,PPM,800 tys. €,Szwajcaria,BSC Young Boys,Bez odstępnego,Sprzedaż,SK Sturm Graz,2016/2017
688,David SchlofferD. Schloffer,24,Austria,Ofensywny pomocnik,OPM,150 tys. €,Niemcy,W. Nordhausen,Bez odstępnego,Sprzedaż,SK Sturm Graz,2016/2017
689,Naim SharifiNaim Sharifi,24,Rosja,Prawy obrońca,POB,200 tys. €,-,Bez klubu,-,Sprzedaż,SK Sturm Graz,2016/2017
690,Dever OrgillD. Orgill,26,Jamajka,Środkowy napastnik,ŚNP,400 tys. €,Finlandia,IFK Mariehamn,Bez odstępnego,Kupno,Wolfsberger AC,2016/2017
691,Christian KlemC. Klem,25,Austria,Lewy obrońca,LOB,500 tys. €,Austria,Sturm Graz,Bez odstępnego,Kupno,Wolfsberger AC,2016/2017
692,Gerald NutzG. Nutz,22,Austria,Środkowy pomocnik,ŚPM,200 tys. €,Austria,SV Kapfenberg,Bez odstępnego,Kupno,Wolfsberger AC,2016/2017
693,Issiaka OuédraogoI. Ouédraogo,28,Burkina Faso,Środkowy napastnik,ŚNP,600 tys. €,Zjednaczone Emiraty Arabskie,Hatta Club,Bez odstępnego,Kupno,Wolfsberger AC,2016/2017
694,Raphael SallingerR. Sallinger,20,Austria,Bramkarz,BRK,75 tys. €,Niemcy,K'lautern II,Bez odstępnego,Kupno,Wolfsberger AC,2016/2017
695,Mario LeitgebM. Leitgeb,28,Austria,Defensywny pomocnik,DPM,200 tys. €,Szwajcaria,FC St. Gallen,Bez odstępnego,Kupno,Wolfsberger AC,2016/2017
696,Daniel OffenbacherD. Offenbacher,24,Austria,Środkowy pomocnik,ŚPM,500 tys. €,Austria,Sturm Graz,Bez odstępnego,Kupno,Wolfsberger AC,2016/2017
697,Mihret TopcagicM. Topcagic,28,Austria,Środkowy napastnik,ŚNP,400 tys. €,Austria,SCR Altach,?,Kupno,Wolfsberger AC,2016/2017
698,Issiaka OuédraogoI. Ouédraogo,27,Burkina Faso,Środkowy napastnik,ŚNP,600 tys. €,Zjednaczone Emiraty Arabskie,Hatta Club,300 tys. €,Sprzedaż,Wolfsberger AC,2016/2017
699,Michael BergerM. Berger,26,Austria,Prawy obrońca,POB,250 tys. €,Austria,FAC,Bez odstępnego,Sprzedaż,Wolfsberger AC,2016/2017
700,Roland PutscheR. Putsche,25,Austria,Defensywny pomocnik,DPM,300 tys. €,Republika Południowej Afryki,Cape Town City,Bez odstępnego,Sprzedaż,Wolfsberger AC,2016/2017
701,Ibrahim BingölI. Bingöl,22,Austria,Środkowy pomocnik,ŚPM,200 tys. €,Turcja,Keciörengücü,Bez odstępnego,Sprzedaż,Wolfsberger AC,2016/2017
702,Manuel SeidlM. Seidl,27,Austria,Środkowy pomocnik,ŚPM,300 tys. €,Austria,SV Mattersburg,Bez odstępnego,Sprzedaż,Wolfsberger AC,2016/2017
703,Manuel WeberM. Weber,30,Austria,Środkowy pomocnik,ŚPM,300 tys. €,Austria,Rosegg,Bez odstępnego,Sprzedaż,Wolfsberger AC,2016/2017
704,Carlos SilvioC. Silvio,31,Brazylia,Środkowy napastnik,ŚNP,350 tys. €,Szwajcaria,FC Winterthur,Bez odstępnego,Sprzedaż,Wolfsberger AC,2016/2017
705,Dennis ChessaD. Chessa,23,Niemcy,Lewy obrońca,LOB,275 tys. €,Niemcy,VfR Aalen,Bez odstępnego,Kupno,SV Ried,2016/2017
706,Peter ZuljP. Zulj,23,Austria,Środkowy pomocnik,ŚPM,250 tys. €,Austria,Admira Wacker,Bez odstępnego,Kupno,SV Ried,2016/2017
707,Orhan AdemiO. Ademi,24,Szwajcaria,Środkowy napastnik,ŚNP,350 tys. €,Niemcy,E. Braunschweig,Bez odstępnego,Kupno,SV Ried,2016/2017
708,Özgür ÖzdemirÖ. Özdemir,21,Turcja,Środkowy obrońca,ŚOB,150 tys. €,Niemcy,Nürnberg II,Bez odstępnego,Kupno,SV Ried,2016/2017
709,Stefan NutzS. Nutz,24,Austria,Ofensywny pomocnik,OPM,700 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Kupno,SV Ried,2016/2017
710,Marvin EghoM. Egho,22,Austria,Środkowy napastnik,ŚNP,200 tys. €,Austria,Admira Wacker,?,Kupno,SV Ried,2016/2017
711,Petar FilipovicP. Filipovic,25,Chorwacja,Środkowy obrońca,ŚOB,700 tys. €,Austria,Austria Wiedeń,300 tys. €,Sprzedaż,SV Ried,2016/2017
712,Markus SchöllerM. Schöller,21,Austria,Bramkarz,BRK,50 tys. €,Niemcy,SV Schalding,Bez odstępnego,Sprzedaż,SV Ried,2016/2017
713,Jakob KreuzerJ. Kreuzer,21,Austria,Środkowy napastnik,ŚNP,200 tys. €,Austria,Blau Weiss Linz,Bez odstępnego,Sprzedaż,SV Ried,2016/2017
714,Michele PolverinoM. Polverino,31,Liechtenstein,Defensywny pomocnik,DPM,300 tys. €,Szwajcaria,Rapperswil-Jona,Bez odstępnego,Sprzedaż,SV Ried,2016/2017
715,Manuel GavilánM. Gavilán,25,Hiszpania,Środkowy napastnik,ŚNP,200 tys. €,Hiszpania,Eldense,Bez odstępnego,Sprzedaż,SV Ried,2016/2017
716,Denis StrekerD. Streker,25,Niemcy,Defensywny pomocnik,DPM,300 tys. €,Niemcy,FSV Frankfurt,Bez odstępnego,Sprzedaż,SV Ried,2016/2017
717,Julian BaumgartnerJ. Baumgartner,21,Austria,Prawy obrońca,POB,200 tys. €,Austria,SV Wallern,Bez odstępnego,Sprzedaż,SV Ried,2016/2017
718,Luca Mayr-FältenL. Mayr-Fälten,20,Austria,Środkowy napastnik,ŚNP,75 tys. €,Stany Zjednaczone,Gamecocks,Bez odstępnego,Sprzedaż,SV Ried,2016/2017
719,Niklas KölblN. Kölbl,18,Austria,Lewy obrońca,LOB,75 tys. €,Austria,Pasching/LASK,Bez odstępnego,Sprzedaż,SV Ried,2016/2017
720,Daniel SikorskiD. Sikorski,28,Austria,Środkowy napastnik,ŚNP,250 tys. €,Rosja,Khimki,Bez odstępnego,Sprzedaż,SV Ried,2016/2017
721,Bernhard JaneczekB. Janeczek,24,Austria,Środkowy obrońca,ŚOB,500 tys. €,-,Bez klubu,-,Sprzedaż,SV Ried,2016/2017
722,Bernhard JaneczekB. Janeczek,24,Austria,Środkowy obrońca,ŚOB,250 tys. €,Rumunia,Dinamo Bukaresz,Bez odstępnego,Kupno,SC Rheindorf Altach,2016/2017
723,Gabriel LüchingerG. Lüchinger,23,Szwajcaria,Ofensywny pomocnik,OPM,-,Szwajcaria,FC Balzers,Bez odstępnego,Kupno,SC Rheindorf Altach,2016/2017
724,Nikola ZivoticN. Zivotic,20,Austria,Środkowy napastnik,ŚNP,-,Austria,A. Vienna Res.,Bez odstępnego,Kupno,SC Rheindorf Altach,2016/2017
725,Emanuel SakicE. Sakic,25,Austria,Prawy obrońca,POB,250 tys. €,Austria,A. Lustenau,Bez odstępnego,Kupno,SC Rheindorf Altach,2016/2017
726,Nicolas Moumi NgamaleuN. Moumi Ngamaleu,22,Kamerun,Prawy napastnik,PNP,25 tys. €,Kamerun,Cotonsport,?,Kupno,SC Rheindorf Altach,2016/2017
727,Benjamin OzegovicB. Ozegovic,16,Austria,Bramkarz,BRK,-,Austria,AKA Austria U18,?,Kupno,SC Rheindorf Altach,2016/2017
728,Dominik HofbauerD. Hofbauer,25,Austria,Środkowy pomocnik,ŚPM,600 tys. €,Polska,Arka Gdynia,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2016/2017
729,Alexander PöllhuberA. Pöllhuber,31,Austria,Środkowy obrońca,ŚOB,250 tys. €,Austria,Bischofshofen,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2016/2017
730,Felix RothF. Roth,28,Niemcy,Ofensywny pomocnik,OPM,300 tys. €,Niemcy,SC Freiburg II,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2016/2017
731,César OrtizC. Ortiz,27,Hiszpania,Środkowy obrońca,ŚOB,600 tys. €,Austria,SV Mattersburg,?,Sprzedaż,SC Rheindorf Altach,2016/2017
732,Mihret TopcagicM. Topcagic,28,Austria,Środkowy napastnik,ŚNP,400 tys. €,Austria,Wolfsberger AC,?,Sprzedaż,SC Rheindorf Altach,2016/2017
733,Martin SchwärzlerM. Schwärzler,21,Austria,Środkowy pomocnik,ŚPM,75 tys. €,Austria,Bizau,?,Sprzedaż,SC Rheindorf Altach,2016/2017
734,Sebastian BrandnerS. Brandner,33,Austria,Bramkarz,BRK,75 tys. €,-,Koniec kariery,-,Sprzedaż,SC Rheindorf Altach,2016/2017
735,Francesco LovricF. Lovric,20,Niemcy,Środkowy obrońca,ŚOB,125 tys. €,Niemcy,Stuttgart II,Bez odstępnego,Kupno,SV Mattersburg,2016/2017
736,Manuel SeidlM. Seidl,27,Austria,Środkowy pomocnik,ŚPM,300 tys. €,Austria,Wolfsberger AC,Bez odstępnego,Kupno,SV Mattersburg,2016/2017
737,César OrtizC. Ortiz,27,Hiszpania,Środkowy obrońca,ŚOB,600 tys. €,Austria,SCR Altach,?,Kupno,SV Mattersburg,2016/2017
738,Stefan MaierhoferS. Maierhofer,34,Austria,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Kupno,SV Mattersburg,2016/2017
739,Alexander TaschnerA. Taschner,21,Austria,Prawy pomocnik,PPM,50 tys. €,Austria,Stegersbach,Bez odstępnego,Sprzedaż,SV Mattersburg,2016/2017
740,Ingo KlemenI. Klemen,29,Austria,Środkowy napastnik,ŚNP,75 tys. €,Austria,Stripfing,Bez odstępnego,Sprzedaż,SV Mattersburg,2016/2017
741,Manuel PrietlM. Prietl,24,Austria,Defensywny pomocnik,DPM,400 tys. €,Niemcy,Arm. Bielefeld,Bez odstępnego,Sprzedaż,SV Mattersburg,2016/2017
742,Thomas BorenitschT. Borenitsch,35,Austria,Bramkarz,BRK,75 tys. €,-,Koniec kariery,-,Sprzedaż,SV Mattersburg,2016/2017
743,Daniel SchützD. Schütz,25,Austria,Prawy pomocnik,PPM,400 tys. €,Austria,Grödig,Bez odstępnego,Kupno,SKN St. Pölten,2016/2017
744,Alhassane KeitaA. Keita,24,Gwinea,Środkowy napastnik,ŚNP,600 tys. €,Cypr,Ermis Aradippou,Bez odstępnego,Kupno,SKN St. Pölten,2016/2017
745,Babacar DialloB. Diallo,27,Senegal,Środkowy obrońca,ŚOB,300 tys. €,Finlandia,KuPS,Bez odstępnego,Kupno,SKN St. Pölten,2016/2017
746,Adi MehremicA. Mehremic,24,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,150 tys. €,Słowacja,Spartak Myjava,Bez odstępnego,Kupno,SKN St. Pölten,2016/2017
747,Paul PirvulescuP. Pirvulescu,27,Rumunia,Lewy obrońca,LOB,400 tys. €,Rumunia,Steaua Bukarest,Bez odstępnego,Kupno,SKN St. Pölten,2016/2017
748,Marco PerchtoldM. Perchtold,27,Austria,Defensywny pomocnik,DPM,250 tys. €,Austria,SV Kapfenberg,Bez odstępnego,Kupno,SKN St. Pölten,2016/2017
749,Kai HeeringsK. Heerings,26,Holandia,Środkowy obrońca,ŚOB,350 tys. €,Holandia,SC Cambuur,Bez odstępnego,Kupno,SKN St. Pölten,2016/2017
750,Christopher DrazanC. Drazan,25,Austria,Lewy pomocnik,LPM,300 tys. €,Austria,LASK,Bez odstępnego,Kupno,SKN St. Pölten,2016/2017
751,Lorenz HöbarthL. Höbarth,25,Austria,Bramkarz,BRK,-,Austria,ASKÖ Oedt II,Bez odstępnego,Kupno,SKN St. Pölten,2016/2017
752,Lonsana DoumbouyaL. Doumbouya,26,Gwinea,Środkowy napastnik,ŚNP,300 tys. €,Szkocja,Inverness Cal.,Bez odstępnego,Kupno,SKN St. Pölten,2016/2017
753,Thomas VollnhoferT. Vollnhofer,31,Austria,Bramkarz,BRK,-,Austria,Vienna,Bez odstępnego,Kupno,SKN St. Pölten,2016/2017
754,Jeroen LumuJ. Lumu,21,Holandia,Prawy napastnik,PNP,300 tys. €,Holandia,FC Dordrecht,?,Kupno,SKN St. Pölten,2016/2017
755,Kevin LuckassenK. Luckassen,22,Holandia,Środkowy napastnik,ŚNP,200 tys. €,Czechy,Slovan Liberec,?,Kupno,SKN St. Pölten,2016/2017
756,Ümit KorkmazÜ. Korkmaz,31,Austria,Lewy napastnik,LNP,200 tys. €,-,Bez klubu,-,Kupno,SKN St. Pölten,2016/2017
757,Cheikhou DiengC. Dieng,22,Senegal,Środkowy napastnik,ŚNP,400 tys. €,Turcja,Basaksehir,500 tys. €,Sprzedaż,SKN St. Pölten,2016/2017
758,Sebastian StarklS. Starkl,20,Austria,Środkowy pomocnik,ŚPM,50 tys. €,Austria,Kremser SC,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
759,Alhassane KeitaA. Keita,24,Gwinea,Środkowy napastnik,ŚNP,400 tys. €,Portugalia,Marítimo,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
760,Tomasz WisioT. Wisio,35,Polska,Środkowy obrońca,ŚOB,175 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
761,Mark PrettenthalerM. Prettenthaler,33,Austria,Lewy obrońca,LOB,200 tys. €,Austria,Mannsdorf,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
762,Christian HaydenC. Hayden,22,Austria,Środkowy obrońca,ŚOB,75 tys. €,Austria,A. Klagenfurt,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
763,Andree NeumayerA. Neumayer,20,Austria,Ofensywny pomocnik,OPM,50 tys. €,Austria,Würmla,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
764,Jeroen LumuJ. Lumu,21,Holandia,Prawy napastnik,PNP,250 tys. €,Turcja,Samsunspor,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
765,Andreas DoberA. Dober,30,Austria,Prawy obrońca,POB,250 tys. €,Austria,Rapid Wien II,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
766,Bernd GschweidlB. Gschweidl,20,Austria,Środkowy napastnik,ŚNP,250 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
767,Oliver MarkoutzO. Markoutz,21,Austria,Środkowy napastnik,ŚNP,75 tys. €,Austria,FAC,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
768,Burak YilmazB. Yilmaz,21,Austria,Lewy obrońca,LOB,75 tys. €,Austria,A. Klagenfurt,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
769,Dani SegoviaD. Segovia,31,Hiszpania,Środkowy napastnik,ŚNP,350 tys. €,Azerbejdżan,Neftchi Baku,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
770,Patrick SchagerlP. Schagerl,23,Austria,Lewy pomocnik,LPM,250 tys. €,Austria,SV Kapfenberg,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
771,Michael DrgaM. Drga,21,Austria,Lewy napastnik,LNP,75 tys. €,Austria,Mattersburg II,Bez odstępnego,Sprzedaż,SKN St. Pölten,2016/2017
772,Bartolomej KuruB. Kuru,29,Austria,Bramkarz,BRK,75 tys. €,Austria,Bruck/L.,?,Sprzedaż,SKN St. Pölten,2016/2017
773,Jannick SchibanyJ. Schibany,23,Austria,Środkowy napastnik,ŚNP,100 tys. €,Austria,Vienna,?,Sprzedaż,SKN St. Pölten,2016/2017
774,Florian MaderF. Mader,34,Austria,Środkowy pomocnik,ŚPM,300 tys. €,Austria,WSG Wattens,?,Sprzedaż,SKN St. Pölten,2016/2017
775,Kai HeeringsK. Heerings,27,Holandia,Środkowy obrońca,ŚOB,250 tys. €,Niemcy,FC 08 Homburg,?,Sprzedaż,SKN St. Pölten,2016/2017
776,Paulo MirandaPaulo Miranda,26,Brazylia,Środkowy obrońca,ŚOB,"2,00 mln €",Brazylia,Sao Paulo,"2,70 mln €",Kupno,Red Bull Salzburg,2015/2016
777,Dayot UpamecanoD. Upamecano,16,Francja,Środkowy obrońca,ŚOB,-,Francja,Valencienne U19,"2,20 mln €",Kupno,Red Bull Salzburg,2015/2016
778,Dimitri OberlinD. Oberlin,17,Szwajcaria,Środkowy napastnik,ŚNP,400 tys. €,Szwajcaria,FC Zürich,"2,00 mln €",Kupno,Red Bull Salzburg,2015/2016
779,Cican StankovicC. Stankovic,22,Austria,Bramkarz,BRK,"1,50 mln €",Austria,Grödig,"1,25 mln €",Kupno,Red Bull Salzburg,2015/2016
780,AirtonAirton,21,Brazylia,Bramkarz,BRK,-,Brazylia,Juventude,286 tys. €,Kupno,Red Bull Salzburg,2015/2016
781,Stefan LainerS. Lainer,22,Austria,Prawy obrońca,POB,650 tys. €,Austria,SV Ried,200 tys. €,Kupno,Red Bull Salzburg,2015/2016
782,Yasin PehlivanY. Pehlivan,26,Austria,Defensywny pomocnik,DPM,500 tys. €,Turcja,K. Erciyesspor,Bez odstępnego,Kupno,Red Bull Salzburg,2015/2016
783,Smail PrevljakS. Prevljak,20,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,350 tys. €,Niemcy,RB Leipzig,Bez odstępnego,Kupno,Red Bull Salzburg,2015/2016
784,Reinhold YaboR. Yabo,23,Niemcy,Środkowy pomocnik,ŚPM,"1,50 mln €",Niemcy,Karlsruher SC,Bez odstępnego,Kupno,Red Bull Salzburg,2015/2016
785,BernardoBernardo,20,Brazylia,Lewy obrońca,LOB,100 tys. €,Brazylia,Ponte Preta,?,Kupno,Red Bull Salzburg,2015/2016
786,Stefan IlsankerS. Ilsanker,26,Austria,Defensywny pomocnik,DPM,"1,50 mln €",Niemcy,RB Leipzig,"3,00 mln €",Sprzedaż,Red Bull Salzburg,2015/2016
787,Péter GulácsiP. Gulácsi,25,Węgry,Bramkarz,BRK,"1,75 mln €",Niemcy,RB Leipzig,"3,00 mln €",Sprzedaż,Red Bull Salzburg,2015/2016
788,Felipe PiresF. Pires,20,Brazylia,Lewy napastnik,LNP,500 tys. €,Niemcy,Hoffenheim,"1,00 mln €",Sprzedaż,Red Bull Salzburg,2015/2016
789,Havard NielsenH. Nielsen,22,Norwegia,Środkowy napastnik,ŚNP,"1,50 mln €",Niemcy,SC Freiburg,600 tys. €,Sprzedaż,Red Bull Salzburg,2015/2016
790,Nils QuaschnerN. Quaschner,21,Niemcy,Środkowy napastnik,ŚNP,500 tys. €,Niemcy,RB Leipzig,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2015/2016
791,André RamalhoA. Ramalho,23,Brazylia,Środkowy obrońca,ŚOB,"2,50 mln €",Niemcy,Bay. Leverkusen,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2015/2016
792,Matej JelicM. Jelic,24,Chorwacja,Środkowy napastnik,ŚNP,550 tys. €,Słowacja,MSK Zilina,800 tys. €,Kupno,SK Rapid Wiedeń,2015/2016
793,Thomas MurgT. Murg,21,Austria,Prawy pomocnik,PPM,700 tys. €,Austria,SV Ried,700 tys. €,Kupno,SK Rapid Wiedeń,2015/2016
794,Richard StrebingerR. Strebinger,22,Austria,Bramkarz,BRK,200 tys. €,Niemcy,Werder Bremen,500 tys. €,Kupno,SK Rapid Wiedeń,2015/2016
795,Stefan NutzS. Nutz,23,Austria,Ofensywny pomocnik,OPM,750 tys. €,Austria,Grödig,Bez odstępnego,Kupno,SK Rapid Wiedeń,2015/2016
796,Tomi CorreaT. Correa,30,Hiszpania,Cofnięty napastnik,CNP,500 tys. €,Austria,Grödig,Bez odstępnego,Kupno,SK Rapid Wiedeń,2015/2016
797,Philipp HuspekP. Huspek,24,Austria,Prawy pomocnik,PPM,700 tys. €,Austria,Grödig,Bez odstępnego,Kupno,SK Rapid Wiedeń,2015/2016
798,Stephan AuerS. Auer,24,Austria,Prawy obrońca,POB,600 tys. €,Austria,Admira Wacker,Bez odstępnego,Kupno,SK Rapid Wiedeń,2015/2016
799,Robert BericR. Beric,24,Słowenia,Środkowy napastnik,ŚNP,"3,00 mln €",Francja,Saint-Étienne,"7,50 mln €",Sprzedaż,SK Rapid Wiedeń,2015/2016
800,Dominik WydraD. Wydra,21,Austria,Defensywny pomocnik,DPM,650 tys. €,Niemcy,SC Paderborn,600 tys. €,Sprzedaż,SK Rapid Wiedeń,2015/2016
801,Marko MaricM. Maric,19,Chorwacja,Bramkarz,BRK,400 tys. €,Niemcy,Hoffenheim,500 tys. €,Sprzedaż,SK Rapid Wiedeń,2015/2016
802,Brian BehrendtB. Behrendt,23,Niemcy,Środkowy obrońca,ŚOB,650 tys. €,Niemcy,Arm. Bielefeld,300 tys. €,Sprzedaż,SK Rapid Wiedeń,2015/2016
803,Eldis BajramiE. Bajrami,22,Austria,Prawy pomocnik,PPM,350 tys. €,Austria,Admira Wacker,?,Sprzedaż,SK Rapid Wiedeń,2015/2016
804,Lucas GalvãoLucas Galvão,24,Brazylia,Środkowy obrońca,ŚOB,200 tys. €,Austria,A. Lustenau,100 tys. €,Kupno,SC Rheindorf Altach,2015/2016
805,Mihret TopcagicM. Topcagic,27,Austria,Środkowy napastnik,ŚNP,600 tys. €,Kazachstan,Szachtior K.,Bez odstępnego,Kupno,SC Rheindorf Altach,2015/2016
806,Dominik HofbauerD. Hofbauer,24,Austria,Środkowy pomocnik,ŚPM,450 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Kupno,SC Rheindorf Altach,2015/2016
807,Daniel NussbaumerD. Nussbaumer,15,Austria,Ofensywny pomocnik,OPM,-,Austria,Vorarlberg U16,Bez odstępnego,Kupno,SC Rheindorf Altach,2015/2016
