,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
2625,Ugljesa RadinovicU. Radinovic,16,Serbia,Defensywny pomocnik,DPM,-,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,FC Zbrojovka Brno,2010/2011
2626,Tomas OklestekT. Oklestek,23,Czechy,Ofensywny pomocnik,OPM,100 tys. €,Bułgaria,Minyor Pernik,?,Sprzedaż,FC Zbrojovka Brno,2010/2011
2627,Jaroslav BorákJ. Borák,20,Czechy,Środkowy napastnik,ŚNP,50 tys. €,Czechy,Tescoma Zlin,?,Sprzedaż,FC Zbrojovka Brno,2010/2011
2628,Juraj KrizkoJ. Krizko,24,Słowacja,Środkowy obrońca,ŚOB,500 tys. €,Słowacja,FK Senica,?,Sprzedaż,FC Zbrojovka Brno,2010/2011
2629,Robert SzegediR. Szegedi,25,Słowacja,Prawy pomocnik,PPM,150 tys. €,Słowacja,FK Senica,?,Sprzedaż,FC Zbrojovka Brno,2010/2011
2630,Zdenek PolakZ. Polak,24,Czechy,Obrońca,Obrońca,250 tys. €,Czechy,1.HFK Olomouc,?,Sprzedaż,FC Zbrojovka Brno,2010/2011
2631,Martin LejsalM. Lejsal,28,Czechy,Bramkarz,BRK,600 tys. €,Rosja,Rostov,?,Sprzedaż,FC Zbrojovka Brno,2010/2011
2632,Ladislav VolesakL. Volesak,26,Czechy,Ofensywny pomocnik,OPM,850 tys. €,Czechy,Slavia Praga,150 tys. €,Kupno,1.FC Slovácko,2010/2011
2633,Jaroslav StaryJ. Stary,22,Czechy,Lewy obrońca,LOB,50 tys. €,Czechy,Slavia Praga,75 tys. €,Kupno,1.FC Slovácko,2010/2011
2634,Ilya MotalygoI. Motalygo,26,Białoruś,Bramkarz,BRK,100 tys. €,Białoruś,Dnepr Mogilev,Bez odstępnego,Kupno,1.FC Slovácko,2010/2011
2635,Radek MezlikR. Mezlik,28,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Czechy,SFC Opava,Bez odstępnego,Kupno,1.FC Slovácko,2010/2011
2636,Tomas FrystakT. Frystak,22,Czechy,Bramkarz,BRK,50 tys. €,Czechy,Caslav,Bez odstępnego,Kupno,1.FC Slovácko,2010/2011
2637,Ondrej LysonekO. Lysonek,24,Czechy,Obrońca,Obrońca,75 tys. €,Czechy,Uhersky Brod,Bez odstępnego,Sprzedaż,1.FC Slovácko,2010/2011
2638,Lukas ZelenkaL. Zelenka,31,Czechy,Ofensywny pomocnik,OPM,700 tys. €,Węgry,Honvéd,Bez odstępnego,Sprzedaż,1.FC Slovácko,2010/2011
2639,Pavel NemcickyP. Nemcicky,32,Czechy,Obrońca,Obrońca,200 tys. €,Czechy,FK Mutenice,Bez odstępnego,Sprzedaż,1.FC Slovácko,2010/2011
2640,CleberCleber,24,Brazylia,Lewy pomocnik,LPM,500 tys. €,Brazylia,Corinthians,Bez odstępnego,Sprzedaż,1.FC Slovácko,2010/2011
2641,Rene FormanekR. Formanek,35,Czechy,Obrońca,Obrońca,75 tys. €,Czechy,SFC Opava,Bez odstępnego,Sprzedaż,1.FC Slovácko,2010/2011
2642,Radim NecasR. Necas,22,Czechy,Napastnik,Napastnik,500 tys. €,Czechy,FK Dukla Praga,Bez odstępnego,Sprzedaż,1.FC Slovácko,2010/2011
2643,Tomas FrystakT. Frystak,23,Czechy,Bramkarz,BRK,50 tys. €,Czechy,FC MAS Taborsko,Bez odstępnego,Sprzedaż,1.FC Slovácko,2010/2011
2644,Tomas AbrahamT. Abraham,31,Czechy,Defensywny pomocnik,DPM,500 tys. €,Austria,FC Wacker,Bez odstępnego,Sprzedaż,1.FC Slovácko,2010/2011
2645,Petr VasekP. Vasek,31,Czechy,Bramkarz,BRK,500 tys. €,Rosja,Sibir,?,Sprzedaż,1.FC Slovácko,2010/2011
2646,Ales ChmelicekA. Chmelicek,30,Czechy,Środkowy napastnik,ŚNP,300 tys. €,Czechy,SFC Opava,?,Sprzedaż,1.FC Slovácko,2010/2011
2647,Tomas RandaT. Randa,35,Czechy,Lewy obrońca,LOB,150 tys. €,Czechy,Kyjov,?,Sprzedaż,1.FC Slovácko,2010/2011
2648,Petr JohanaP. Johana,34,Czechy,Środkowy obrońca,ŚOB,300 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Kupno,FK Mladá Boleslav,2010/2011
2649,Liridon KrasniqiL. Krasniqi,18,Malezja,Ofensywny pomocnik,OPM,-,Czechy,SK Slavia Prag U19,Bez odstępnego,Kupno,FK Mladá Boleslav,2010/2011
2650,Ivan DelicI. Delic,24,Czarnogóra,Ofensywny pomocnik,OPM,850 tys. €,Czarnogóra,B. Podgorica,Bez odstępnego,Kupno,FK Mladá Boleslav,2010/2011
2651,Vladimir DimitrovskiV. Dimitrovski,21,Macedonia Północna,Środkowy obrońca,ŚOB,325 tys. €,Macedonia Północna,Metalurg Skopje,Bez odstępnego,Kupno,FK Mladá Boleslav,2010/2011
2652,Goce ToleskiG. Toleski,33,Macedonia Północna,Środkowy napastnik,ŚNP,200 tys. €,Macedonia Północna,Renova,?,Kupno,FK Mladá Boleslav,2010/2011
2653,Petr MachPetr Mach,25,Czechy,Lewy obrońca,LOB,350 tys. €,Czechy,FK Varnsdorf,?,Kupno,FK Mladá Boleslav,2010/2011
2654,Mahir HadziresicM. Hadziresic,18,Kanada,Defensywny pomocnik,DPM,50 tys. €,Kanada,Capital City FC,Bez odstępnego,Sprzedaż,FK Mladá Boleslav,2010/2011
2655,Ivan DelicI. Delic,24,Czarnogóra,Ofensywny pomocnik,OPM,850 tys. €,Węgry,Zalaegerszeg,Bez odstępnego,Sprzedaż,FK Mladá Boleslav,2010/2011
2656,Lubos PeckaL. Pecka,32,Czechy,Napastnik,Napastnik,800 tys. €,Czechy,C. Budziejowice,Bez odstępnego,Sprzedaż,FK Mladá Boleslav,2010/2011
2657,Tomas HrdlickaT. Hrdlicka,28,Czechy,Obrońca,Obrońca,250 tys. €,Słowacja,Slo. Bratislava,?,Sprzedaż,FK Mladá Boleslav,2010/2011
2658,Ludovic SylvestreL. Sylvestre,26,Francja,Środkowy pomocnik,ŚPM,"1,20 mln €",Anglia,Blackpool,?,Sprzedaż,FK Mladá Boleslav,2010/2011
2659,Tomas PolacekT. Polacek,29,Czechy,Lewy pomocnik,LPM,700 tys. €,-,Bez klubu,-,Sprzedaż,FK Mladá Boleslav,2010/2011
2660,Mario LamesicM. Lamesic,27,Bośnia i Hercegowina,Defensywny pomocnik,DPM,50 tys. €,Grecja,Panachaiki,Bez odstępnego,Kupno,FK Ustí nad Labem,2010/2011
2661,Michal DolezalM. Dolezal,32,Czechy,Prawy pomocnik,PPM,600 tys. €,Czechy,FK Teplice,Bez odstępnego,Kupno,FK Ustí nad Labem,2010/2011
2662,Martin HolekM. Holek,21,Czechy,Środkowy napastnik,ŚNP,-,Czechy,Sparta Praha B,?,Kupno,FK Ustí nad Labem,2010/2011
2663,Tomas KanaT. Kana,21,Czechy,Lewy obrońca,LOB,-,Czechy,HS Kromeriz,Bez odstępnego,Sprzedaż,FK Ustí nad Labem,2010/2011
2664,Pavel MisakP. Misak,22,Czechy,Środkowy obrońca,ŚOB,-,Niemcy,1.FC Gera 03,Bez odstępnego,Sprzedaż,FK Ustí nad Labem,2010/2011
2665,Pavel FousekP. Fousek,20,Czechy,Pomocnik,Pomocnik,-,Czechy,FK Nestemice,Bez odstępnego,Sprzedaż,FK Ustí nad Labem,2010/2011
2666,Pavel KarlikP. Karlik,27,Czechy,Środkowy napastnik,ŚNP,300 tys. €,Czechy,FK Litvinov,?,Sprzedaż,FK Ustí nad Labem,2010/2011
2667,Jiri PimparaJ. Pimpara,23,Czechy,Środkowy obrońca,ŚOB,75 tys. €,Czechy,FK Varnsdorf,?,Sprzedaż,FK Ustí nad Labem,2010/2011
2668,Radek PorcalR. Porcal,22,Czechy,Bramkarz,BRK,50 tys. €,Czechy,FK Varnsdorf,?,Sprzedaż,FK Ustí nad Labem,2010/2011
2669,Vitezslav BrozikV. Brozik,24,Czechy,Środkowy napastnik,ŚNP,200 tys. €,Czechy,Caslav,?,Sprzedaż,FK Ustí nad Labem,2010/2011
2670,Pavlo RudnytskyyP. Rudnytskyy,21,Ukraina,Lewy pomocnik,LPM,100 tys. €,Czechy,FK Varnsdorf,?,Sprzedaż,FK Ustí nad Labem,2010/2011
2671,Adam HlousekA. Hlousek,20,Czechy,Lewy obrońca,LOB,650 tys. €,Czechy,FK Jablonec,"1,20 mln €",Kupno,SK Slavia Praga,2009/2010
2672,Ondrej CelustkaO. Celustka,20,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Czechy,Tescoma Zlin,725 tys. €,Kupno,SK Slavia Praga,2009/2010
2673,Riste NaumovR. Naumov,28,Macedonia Północna,Środkowy napastnik,ŚNP,550 tys. €,Czechy,Viktoria Zizkov,250 tys. €,Kupno,SK Slavia Praga,2009/2010
2674,Vitali TrubiloV. Trubilo,24,Białoruś,Lewy obrońca,LOB,350 tys. €,Czechy,FK Most,200 tys. €,Kupno,SK Slavia Praga,2009/2010
2675,Matej KrajcikM. Krajcik,31,Słowacja,Prawy obrońca,POB,"1,20 mln €",Włochy,Reggina,Bez odstępnego,Kupno,SK Slavia Praga,2009/2010
2676,Benjamin VomackaB. Vomacka,31,Czechy,Środkowy obrońca,ŚOB,600 tys. €,Słowacja,MSK Zilina,Bez odstępnego,Kupno,SK Slavia Praga,2009/2010
2677,Dusan VasiljevicD. Vasiljevic,27,Serbia,Ofensywny pomocnik,OPM,300 tys. €,Niemcy,Energie Cottbus,Bez odstępnego,Kupno,SK Slavia Praga,2009/2010
2678,Hocine RaguedH. Ragued,26,Tunezja,Defensywny pomocnik,DPM,850 tys. €,Belgia,RAEC Mons,Bez odstępnego,Kupno,SK Slavia Praga,2009/2010
2679,Stanislav VlcekS. Vlcek,33,Czechy,Prawy napastnik,PNP,"1,50 mln €",Belgia,RSC Anderlecht,Bez odstępnego,Kupno,SK Slavia Praga,2009/2010
2680,Rudi SkacelR. Skacel,30,Czechy,Lewy pomocnik,LPM,"1,25 mln €",-,Bez klubu,-,Kupno,SK Slavia Praga,2009/2010
2681,Dusan SventoD. Svento,23,Słowacja,Lewy obrońca,LOB,"2,20 mln €",Austria,RB Salzburg,"2,50 mln €",Sprzedaż,SK Slavia Praga,2009/2010
2682,Marek JarolimM. Jarolim,25,Czechy,Ofensywny pomocnik,OPM,"1,50 mln €",Czechy,FK Jablonec,350 tys. €,Sprzedaż,SK Slavia Praga,2009/2010
2683,Milan IvanaM. Ivana,25,Słowacja,Prawy pomocnik,PPM,"1,00 mln €",Słowacja,Slo. Bratislava,350 tys. €,Sprzedaż,SK Slavia Praga,2009/2010
2684,Jakub DivisJ. Divis,23,Czechy,Bramkarz,BRK,400 tys. €,Słowacja,Tatran Presov,250 tys. €,Sprzedaż,SK Slavia Praga,2009/2010
2685,Michal VorelM. Vorel,34,Czechy,Bramkarz,BRK,250 tys. €,Czechy,Mladá Boleslav,200 tys. €,Sprzedaż,SK Slavia Praga,2009/2010
2686,Frantisek DrizdalF. Drizdal,30,Czechy,Prawy obrońca,POB,300 tys. €,Czechy,1. FC Brno,200 tys. €,Sprzedaż,SK Slavia Praga,2009/2010
2687,Jan KovarikJ. Kovarik,21,Czechy,Lewy pomocnik,LPM,250 tys. €,Czechy,FK Jablonec,200 tys. €,Sprzedaż,SK Slavia Praga,2009/2010
2688,Tomas JablonskyT. Jablonsky,22,Czechy,Lewy obrońca,LOB,450 tys. €,Czechy,FK Jablonec,200 tys. €,Sprzedaż,SK Slavia Praga,2009/2010
2689,Dusan VasiljevicD. Vasiljevic,27,Serbia,Ofensywny pomocnik,OPM,300 tys. €,Węgry,Újpest FC,Bez odstępnego,Sprzedaż,SK Slavia Praga,2009/2010
2690,Erich BrabecE. Brabec,32,Czechy,Środkowy obrońca,ŚOB,900 tys. €,Turcja,Ankaraspor,Bez odstępnego,Sprzedaż,SK Slavia Praga,2009/2010
2691,Rudi SkacelR. Skacel,30,Czechy,Lewy pomocnik,LPM,"1,25 mln €",Grecja,AE Larisa,Bez odstępnego,Sprzedaż,SK Slavia Praga,2009/2010
2692,Goce ToleskiG. Toleski,32,Macedonia Północna,Środkowy napastnik,ŚNP,600 tys. €,Macedonia Północna,Renova,Bez odstępnego,Sprzedaż,SK Slavia Praga,2009/2010
2693,Amadou CisseA. Cisse,24,Gwinea,Defensywny pomocnik,DPM,350 tys. €,Czechy,Bohemians 1905,?,Sprzedaż,SK Slavia Praga,2009/2010
2694,Vladimir SmicerV. Smicer,36,Czechy,Ofensywny pomocnik,OPM,350 tys. €,-,Koniec kariery,-,Sprzedaż,SK Slavia Praga,2009/2010
2695,Manuel PamicM. Pamic,23,Chorwacja,Lewy obrońca,LOB,800 tys. €,Austria,RB Salzburg,400 tys. €,Kupno,AC Sparta Praga,2009/2010
2696,Erich BrabecE. Brabec,32,Czechy,Środkowy obrońca,ŚOB,900 tys. €,Turcja,Ankaraspor,Bez odstępnego,Kupno,AC Sparta Praga,2009/2010
2697,Denis KovbaD. Kovba,29,Białoruś,Defensywny pomocnik,DPM,"1,20 mln €",Rosja,KS Samara,Bez odstępnego,Kupno,AC Sparta Praga,2009/2010
2698,Martin KunclM. Kuncl,25,Czechy,Prawy obrońca,POB,300 tys. €,Czechy,1. FC Brno,Bez odstępnego,Kupno,AC Sparta Praga,2009/2010
2699,Libor SionkoL. Sionko,32,Czechy,Prawy napastnik,PNP,"1,00 mln €",Dania,FC Kopenhaga,Bez odstępnego,Kupno,AC Sparta Praga,2009/2010
2700,Niklas HohenederN. Hoheneder,22,Austria,Środkowy obrońca,ŚOB,700 tys. €,Austria,LASK,Bez odstępnego,Kupno,AC Sparta Praga,2009/2010
2701,Milos LacnyM. Lacny,21,Słowacja,Środkowy napastnik,ŚNP,-,Słowacja,Ruzomberok,?,Kupno,AC Sparta Praga,2009/2010
2702,Martin JirousM. Jirous,22,Czechy,Środkowy napastnik,ŚNP,350 tys. €,Czechy,Baník Sokolov,?,Kupno,AC Sparta Praga,2009/2010
2703,Petr VorisekP. Vorisek,30,Czechy,Środkowy obrońca,ŚOB,900 tys. €,Austria,Austria Wiedeń,Bez odstępnego,Sprzedaż,AC Sparta Praga,2009/2010
2704,Miroslav MatusovicM. Matusovic,28,Czechy,Lewy napastnik,LNP,800 tys. €,Cypr,Apol. Limassol,Bez odstępnego,Sprzedaż,AC Sparta Praga,2009/2010
2705,Martin KunclM. Kuncl,25,Czechy,Prawy obrońca,POB,300 tys. €,Czechy,Slovácko,?,Sprzedaż,AC Sparta Praga,2009/2010
2706,Marek KulicM. Kulic,33,Czechy,Środkowy napastnik,ŚNP,700 tys. €,Czechy,Mladá Boleslav,?,Sprzedaż,AC Sparta Praga,2009/2010
2707,Jan HolendaJ. Holenda,24,Czechy,Środkowy napastnik,ŚNP,950 tys. €,Rosja,Anży,?,Sprzedaż,AC Sparta Praga,2009/2010
2708,Juraj PiroskaJ. Piroska,22,Słowacja,Ofensywny pomocnik,OPM,500 tys. €,Słowacja,FK Senica,?,Sprzedaż,AC Sparta Praga,2009/2010
2709,Patrik BergerP. Berger,36,Czechy,Ofensywny pomocnik,OPM,500 tys. €,-,Koniec kariery,-,Sprzedaż,AC Sparta Praga,2009/2010
2710,Sergio PeterS. Peter,22,Niemcy,Lewy pomocnik,LPM,400 tys. €,-,Bez klubu,-,Sprzedaż,AC Sparta Praga,2009/2010
2711,Marián HadM. Had,26,Słowacja,Środkowy obrońca,ŚOB,600 tys. €,-,Bez klubu,-,Sprzedaż,AC Sparta Praga,2009/2010
2712,Matej VydraM. Vydra,17,Czechy,Środkowy napastnik,ŚNP,-,Czechy,FC Vysočina,800 tys. €,Kupno,FC Banik Ostrava,2009/2010
2713,Jan GregusJ. Gregus,18,Słowacja,Środkowy pomocnik,ŚPM,-,Słowacja,Nitra B,140 tys. €,Kupno,FC Banik Ostrava,2009/2010
2714,Fernando NevesF. Neves,31,Republika Zielonego Przylądka,Lewy obrońca,LOB,-,Katar,Al Sailiya,Bez odstępnego,Kupno,FC Banik Ostrava,2009/2010
2715,Vit BaranekV. Baranek,34,Czechy,Bramkarz,BRK,300 tys. €,Czechy,Tescoma Zlin,?,Kupno,FC Banik Ostrava,2009/2010
2716,Adam VaradiA. Varadi,24,Czechy,Środkowy napastnik,ŚNP,400 tys. €,Czechy,Viktoria Pilzno,?,Kupno,FC Banik Ostrava,2009/2010
2717,Dawid PietrzkiewiczD. Pietrzkiewicz,21,Polska,Bramkarz,BRK,-,Polska,Stal Sanok,?,Kupno,FC Banik Ostrava,2009/2010
2718,Miloslav StrnadM. Strnad,27,Czechy,Napastnik,Napastnik,400 tys. €,Czechy,Bohemians 1905,?,Kupno,FC Banik Ostrava,2009/2010
2719,Hyung-sang LeeH. Lee,24,Korea Południowa,Ofensywny pomocnik,OPM,-,Korea Południowa,Seongnam Ilhwa,?,Kupno,FC Banik Ostrava,2009/2010
2720,Pavel RickaP. Ricka,22,Czechy,Środkowy obrońca,ŚOB,75 tys. €,Czechy,Caslav,Bez odstępnego,Sprzedaż,FC Banik Ostrava,2009/2010
2721,Frantisek MetelkaF. Metelka,29,Czechy,Środkowy pomocnik,ŚPM,150 tys. €,Słowenia,Rudar Velenje,Bez odstępnego,Sprzedaż,FC Banik Ostrava,2009/2010
2722,Tomas HrtanekT. Hrtanek,21,Czechy,Pomocnik,Pomocnik,50 tys. €,Czechy,FC Hlucin,Bez odstępnego,Sprzedaż,FC Banik Ostrava,2009/2010
2723,David StrihavkaD. Strihavka,26,Czechy,Środkowy napastnik,ŚNP,800 tys. €,Czechy,Viktoria Pilzno,Bez odstępnego,Sprzedaż,FC Banik Ostrava,2009/2010
2724,Miroslav MarkovicM. Markovic,19,Serbia,Środkowy napastnik,ŚNP,100 tys. €,Czechy,Caslav,Bez odstępnego,Sprzedaż,FC Banik Ostrava,2009/2010
2725,Petr TomasakP. Tomasak,23,Czechy,Lewy obrońca,LOB,300 tys. €,Czechy,Hradec Králové,?,Sprzedaż,FC Banik Ostrava,2009/2010
2726,Rudolf OtepkaR. Otepka,35,Czechy,Ofensywny pomocnik,OPM,300 tys. €,Czechy,Sigma Ołomuniec,?,Sprzedaż,FC Banik Ostrava,2009/2010
2727,Petr PavlikP. Pavlik,21,Czechy,Środkowy obrońca,ŚOB,100 tys. €,Turcja,Kasimpasa,?,Sprzedaż,FC Banik Ostrava,2009/2010
2728,Petr VasekP. Vasek,30,Czechy,Bramkarz,BRK,800 tys. €,Czechy,Slovácko,?,Sprzedaż,FC Banik Ostrava,2009/2010
2729,Frantisek RajtoralF. Rajtoral,23,Czechy,Prawy obrońca,POB,600 tys. €,Czechy,Viktoria Pilzno,?,Sprzedaż,FC Banik Ostrava,2009/2010
2730,Tomas BernadyT. Bernady,39,Czechy,Bramkarz,BRK,-,-,Koniec kariery,?,Sprzedaż,FC Banik Ostrava,2009/2010
2731,Josip CoricJ. Coric,20,Bośnia i Hercegowina,Środkowy pomocnik,ŚPM,100 tys. €,Austria,Seekirchen,Bez odstępnego,Kupno,FC Slovan Liberec,2009/2010
2732,Jaroslav DivisJ. Divis,22,Czechy,Prawy napastnik,PNP,250 tys. €,Czechy,Vitkovice,Bez odstępnego,Kupno,FC Slovan Liberec,2009/2010
2733,Milos BosancicM. Bosancic,21,Serbia,Ofensywny pomocnik,OPM,400 tys. €,Serbia,Cukaricki,?,Kupno,FC Slovan Liberec,2009/2010
2734,Maksims UvarenkoM. Uvarenko,22,Łotwa,Bramkarz,BRK,150 tys. €,Czechy,FC Vysočina,Bez odstępnego,Sprzedaż,FC Slovan Liberec,2009/2010
2735,Tomas RadzineviciusT. Radzinevicius,28,Litwa,Środkowy napastnik,ŚNP,350 tys. €,Polska,Odra Wodzisław,Bez odstępnego,Sprzedaż,FC Slovan Liberec,2009/2010
2736,Radek HochmeisterR. Hochmeister,26,Czechy,Defensywny pomocnik,DPM,400 tys. €,Czechy,Hradec Králové,Bez odstępnego,Sprzedaż,FC Slovan Liberec,2009/2010
2737,Petr BolekP. Bolek,25,Czechy,Bramkarz,BRK,400 tys. €,Turcja,Kasimpasa,Bez odstępnego,Sprzedaż,FC Slovan Liberec,2009/2010
2738,Jakub DohnalekJ. Dohnalek,21,Czechy,Obrońca,Obrońca,100 tys. €,Czechy,FC Hlucin,Bez odstępnego,Sprzedaż,FC Slovan Liberec,2009/2010
2739,Filip DortF. Dort,28,Czechy,Defensywny pomocnik,DPM,500 tys. €,Czechy,1.FK Příbram,Bez odstępnego,Sprzedaż,FC Slovan Liberec,2009/2010
2740,Robin DejmekR. Dejmek,23,Czechy,Środkowy napastnik,ŚNP,50 tys. €,Czechy,Baník Sokolov,Bez odstępnego,Sprzedaż,FC Slovan Liberec,2009/2010
2741,Zdenek ZlámalZ. Zlámal,23,Czechy,Bramkarz,BRK,550 tys. €,Włochy,Udinese,?,Sprzedaż,FC Slovan Liberec,2009/2010
2742,Pavel KostálP. Kostál,28,Czechy,Środkowy obrońca,ŚOB,800 tys. €,Austria,Wiener Neustadt,?,Sprzedaż,FC Slovan Liberec,2009/2010
2743,Martin JirousM. Jirous,22,Czechy,Środkowy napastnik,ŚNP,350 tys. €,Czechy,Baník Sokolov,?,Sprzedaż,FC Slovan Liberec,2009/2010
2744,Michal DianM. Dian,27,Słowacja,Pomocnik,Pomocnik,300 tys. €,Czechy,Caslav,Bez odstępnego,Kupno,Bohemians 1905,2009/2010
2745,Tomas HrdlickaT. Hrdlicka,27,Czechy,Obrońca,Obrońca,250 tys. €,Czechy,Mladá Boleslav,Bez odstępnego,Kupno,Bohemians 1905,2009/2010
2746,Jimmy ModesteJ. Modeste,28,Republika Zielonego Przylądka,Lewy obrońca,LOB,-,Francja,FC Niort,Bez odstępnego,Kupno,Bohemians 1905,2009/2010
2747,Jan StohanzlJ. Stohanzl,24,Czechy,Środkowy pomocnik,ŚPM,250 tys. €,Czechy,FK Teplice,Bez odstępnego,Kupno,Bohemians 1905,2009/2010
2748,Vaclav MarekV. Marek,28,Czechy,Bramkarz,BRK,50 tys. €,Czechy,Slovacko B,Bez odstępnego,Kupno,Bohemians 1905,2009/2010
2749,Benoît BarrosB. Barros,20,Francja,Środkowy pomocnik,ŚPM,-,Francja,ASM Belfort,?,Kupno,Bohemians 1905,2009/2010
2750,Amadou CisseA. Cisse,24,Gwinea,Defensywny pomocnik,DPM,350 tys. €,Czechy,Slavia Praga,?,Kupno,Bohemians 1905,2009/2010
2751,Jiri SislerJ. Sisler,24,Czechy,Środkowy pomocnik,ŚPM,300 tys. €,Czechy,Kladno,?,Kupno,Bohemians 1905,2009/2010
2752,Jiri KaufmanJ. Kaufman,29,Czechy,Środkowy napastnik,ŚNP,300 tys. €,Czechy,Hradec Králové,?,Kupno,Bohemians 1905,2009/2010
2753,Jan MorávekJ. Morávek,19,Czechy,Środkowy pomocnik,ŚPM,500 tys. €,Niemcy,FC Schalke 04,"1,50 mln €",Sprzedaż,Bohemians 1905,2009/2010
2754,Lukas AdamL. Adam,29,Czechy,Defensywny pomocnik,DPM,-,Austria,Waidhofen/T.,Bez odstępnego,Sprzedaż,Bohemians 1905,2009/2010
2755,Radoslav AugustinR. Augustin,22,Słowacja,Defensywny pomocnik,DPM,50 tys. €,Słowacja,Petrzalka,Bez odstępnego,Sprzedaż,Bohemians 1905,2009/2010
2756,Marek JungrM. Jungr,22,Czechy,Środkowy pomocnik,ŚPM,75 tys. €,Czechy,1.FK Příbram,Bez odstępnego,Sprzedaż,Bohemians 1905,2009/2010
2757,Jiri SislerJ. Sisler,25,Czechy,Środkowy pomocnik,ŚPM,300 tys. €,Czechy,Caslav,Bez odstępnego,Sprzedaż,Bohemians 1905,2009/2010
2758,Tomas HrdlickaT. Hrdlicka,27,Czechy,Obrońca,Obrońca,250 tys. €,Czechy,Mladá Boleslav,Bez odstępnego,Sprzedaż,Bohemians 1905,2009/2010
2759,Lukas MarekL. Marek,28,Czechy,Prawy obrońca,POB,100 tys. €,Czechy,SK Uvaly,Bez odstępnego,Sprzedaż,Bohemians 1905,2009/2010
2760,Ivan HasekI. Hasek,22,Czechy,Środkowy pomocnik,ŚPM,75 tys. €,Czechy,Caslav,?,Sprzedaż,Bohemians 1905,2009/2010
2761,Ivan JanekI. Janek,23,Słowacja,Środkowy obrońca,ŚOB,150 tys. €,Czechy,Viktoria Zizkov,?,Sprzedaż,Bohemians 1905,2009/2010
2762,Miloslav StrnadM. Strnad,27,Czechy,Napastnik,Napastnik,400 tys. €,Czechy,Banik Ostrava,?,Sprzedaż,Bohemians 1905,2009/2010
2763,Libor DosekL. Dosek,31,Czechy,Środkowy napastnik,ŚNP,"1,25 mln €",Czechy,Slovácko,?,Kupno,FK Teplice,2009/2010
2764,David KalivodaD. Kalivoda,27,Czechy,Prawy napastnik,PNP,"1,00 mln €",Czechy,1. FC Brno,?,Kupno,FK Teplice,2009/2010
2765,Matej SivaM. Siva,25,Słowacja,Prawy obrońca,POB,-,Słowacja,Ruzomberok,?,Kupno,FK Teplice,2009/2010
2766,Lukás ZoubeleL. Zoubele,24,Czechy,Lewy pomocnik,LPM,200 tys. €,Czechy,Kladno,?,Kupno,FK Teplice,2009/2010
2767,Jiri PimparaJ. Pimpara,22,Czechy,Środkowy obrońca,ŚOB,75 tys. €,Czechy,Ustí nad Labem,Bez odstępnego,Sprzedaż,FK Teplice,2009/2010
2768,Petr SmisekP. Smisek,31,Czechy,Środkowy napastnik,ŚNP,150 tys. €,Niemcy,Rot-Weiß Erfurt,Bez odstępnego,Sprzedaż,FK Teplice,2009/2010
2769,Jan BartosJ. Bartos,20,Czechy,Środkowy obrońca,ŚOB,50 tys. €,Czechy,FC Chomutov,Bez odstępnego,Sprzedaż,FK Teplice,2009/2010
2770,Jan StohanzlJ. Stohanzl,24,Czechy,Środkowy pomocnik,ŚPM,250 tys. €,Czechy,Bohemians 1905,Bez odstępnego,Sprzedaż,FK Teplice,2009/2010
2771,Pavel HasekP. Hasek,26,Czechy,Prawy obrońca,POB,250 tys. €,Czechy,FK Dukla Praga,Bez odstępnego,Sprzedaż,FK Teplice,2009/2010
2772,Samir MerzicS. Merzic,25,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,400 tys. €,Słowacja,FK Senica,?,Sprzedaż,FK Teplice,2009/2010
2773,Radim BreiteR. Breite,19,Czechy,Środkowy pomocnik,ŚPM,50 tys. €,Czechy,Ceska Lipa,?,Sprzedaż,FK Teplice,2009/2010
2774,Andrej HesekA. Hesek,28,Słowacja,Środkowy napastnik,ŚNP,350 tys. €,Słowacja,FK Senica,?,Sprzedaż,FK Teplice,2009/2010
2775,David BystronD. Bystron,26,Czechy,Środkowy obrońca,ŚOB,750 tys. €,Bułgaria,Levski Sofia,400 tys. €,Kupno,FC Viktoria Pilzno,2009/2010
2776,Sinisa RozmanS. Rozman,19,Chorwacja,Lewy obrońca,LOB,50 tys. €,Chorwacja,Slaven Belupo,Bez odstępnego,Kupno,FC Viktoria Pilzno,2009/2010
2777,Lubos IliziL. Ilizi,26,Słowacja,Bramkarz,BRK,200 tys. €,Czechy,Baník Sokolov,Bez odstępnego,Kupno,FC Viktoria Pilzno,2009/2010
2778,David StrihavkaD. Strihavka,26,Czechy,Środkowy napastnik,ŚNP,800 tys. €,Czechy,Banik Ostrava,Bez odstępnego,Kupno,FC Viktoria Pilzno,2009/2010
2779,Zlatko KazazicZ. Kazazic,20,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,50 tys. €,Bośnia i Hercegowina,Velez Mostar,?,Kupno,FC Viktoria Pilzno,2009/2010
