,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
157,Peter UrminskyP. Urminsky,20,Słowacja,Bramkarz,BRK,75 tys. €,Szkocja,St. Mirren,Bez odstępnego,Sprzedaż,Spartak Trnava,2019/2020
158,Tomas BrigantT. Brigant,24,Słowacja,Prawy napastnik,PNP,150 tys. €,Słowacja,Bardejov,Bez odstępnego,Sprzedaż,Spartak Trnava,2019/2020
159,Petr BolekP. Bolek,35,Czechy,Bramkarz,BRK,100 tys. €,Czechy,MFK Karvina,?,Sprzedaż,Spartak Trnava,2019/2020
160,Filip DangubicF. Dangubic,24,Chorwacja,Środkowy napastnik,ŚNP,300 tys. €,Rumunia,Chindia,?,Sprzedaż,Spartak Trnava,2019/2020
161,Emir HalilovicE. Halilovic,30,Bośnia i Hercegowina,Ofensywny pomocnik,OPM,300 tys. €,Turcja,Boluspor,?,Sprzedaż,Spartak Trnava,2019/2020
162,Marek JaneckaM. Janecka,36,Słowacja,Defensywny pomocnik,DPM,100 tys. €,Czechy,MFK Karvina,?,Sprzedaż,Spartak Trnava,2019/2020
163,Matus ConkaM. Conka,28,Słowacja,Lewy obrońca,LOB,300 tys. €,Czechy,MFK Karvina,?,Sprzedaż,Spartak Trnava,2019/2020
164,Ivan MesikI. Mesik,18,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,Dania,Nordsjaelland,?,Sprzedaż,Spartak Trnava,2019/2020
165,Julius GombalaJ. Gombala,26,Słowacja,Pomocnik,Pomocnik,50 tys. €,Austria,Frauenkirchen,?,Sprzedaż,Spartak Trnava,2019/2020
166,Gino van KesselG. van Kessel,26,Curacao,Prawy napastnik,PNP,300 tys. €,Słowacja,AS Trencin,?,Sprzedaż,Spartak Trnava,2019/2020
167,Jozef MenichJ. Menich,25,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,-,Bez klubu,-,Sprzedaż,Spartak Trnava,2019/2020
168,João DiogoJoão Diogo,31,Portugalia,Prawy obrońca,POB,300 tys. €,Portugalia,Estoril,-,Sprzedaż,Spartak Trnava,2019/2020
169,Petar OrlandicP. Orlandic,29,Czarnogóra,Środkowy napastnik,ŚNP,300 tys. €,-,Bez klubu,-,Sprzedaż,Spartak Trnava,2019/2020
170,Bogdan MitreaB. Mitrea,32,Rumunia,Środkowy obrońca,ŚOB,300 tys. €,-,Bez klubu,-,Sprzedaż,Spartak Trnava,2019/2020
171,Erik GrendelE. Grendel,31,Słowacja,Defensywny pomocnik,DPM,300 tys. €,-,Bez klubu,-,Sprzedaż,Spartak Trnava,2019/2020
172,Lovro CvekL. Cvek,24,Chorwacja,Defensywny pomocnik,DPM,400 tys. €,Słowenia,NK Celje,50 tys. €,Kupno,FK Senica,2019/2020
173,Tomas KosutT. Kosut,29,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,FK Senica,2019/2020
174,Peter EnejiP. Eneji,20,Nigeria,Ofensywny pomocnik,OPM,25 tys. €,Nigeria,GBS Academy,Bez odstępnego,Kupno,FK Senica,2019/2020
175,Joss DidibaJ. Didiba,21,Kamerun,Środkowy obrońca,ŚOB,75 tys. €,Włochy,Troina,Bez odstępnego,Kupno,FK Senica,2019/2020
176,Samson AkinyoolaS. Akinyoola,19,Benin,Środkowy napastnik,ŚNP,-,Nigeria,36 Lion FC,Bez odstępnego,Kupno,FK Senica,2019/2020
177,Denis BaumgartnerD. Baumgartner,21,Słowacja,Środkowy pomocnik,ŚPM,250 tys. €,Włochy,UC Sampdoria,Bez odstępnego,Kupno,FK Senica,2019/2020
178,Sadam SulleyS. Sulley,22,Ghana,Środkowy napastnik,ŚNP,200 tys. €,Polska,Legia II,Bez odstępnego,Kupno,FK Senica,2019/2020
179,Filip CernakF. Cernak,18,Słowacja,Napastnik,Napastnik,-,Słowacja,Ruzomberok U19,?,Kupno,FK Senica,2019/2020
180,Tenton YenneT. Yenne,19,Nigeria,Prawy napastnik,PNP,25 tys. €,Nigeria,GBS Academy,?,Kupno,FK Senica,2019/2020
181,Dominik DudaD. Duda,25,Czechy,Pomocnik,Pomocnik,25 tys. €,-,Bez klubu,-,Kupno,FK Senica,2019/2020
182,Filip DeketF. Deket,26,Słowacja,Pomocnik,Pomocnik,-,-,Bez klubu,-,Kupno,FK Senica,2019/2020
183,João FavaroJ. Favaro,27,Brazylia,Środkowy obrońca,ŚOB,300 tys. €,-,Bez klubu,-,Kupno,FK Senica,2019/2020
184,Sofian El MoudaneS. El Moudane,25,Francja,Środkowy pomocnik,ŚPM,200 tys. €,Maroko,Ittihad Tanger,200 tys. €,Sprzedaż,FK Senica,2019/2020
185,KayKay,31,Republika Zielonego Przylądka,Środkowy obrońca,ŚOB,200 tys. €,Rumunia,U Cluj,Bez odstępnego,Sprzedaż,FK Senica,2019/2020
186,Gabriel DuboisG. Dubois,23,Francja,Środkowy obrońca,ŚOB,75 tys. €,Francja,Athl. Marseille,Bez odstępnego,Sprzedaż,FK Senica,2019/2020
187,ZezinhoZezinho,26,Gwinea Bissau,Ofensywny pomocnik,OPM,300 tys. €,Arabia Saudyjska,Damac FC,Bez odstępnego,Sprzedaż,FK Senica,2019/2020
188,Marko TesijaM. Tesija,27,Chorwacja,Środkowy pomocnik,ŚPM,200 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Sprzedaż,FK Senica,2019/2020
189,Tomas KosutT. Kosut,29,Słowacja,Środkowy obrońca,ŚOB,200 tys. €,Hiszpania,UD Sanse,Bez odstępnego,Sprzedaż,FK Senica,2019/2020
190,Jean DerettiJ. Deretti,26,Brazylia,Ofensywny pomocnik,OPM,200 tys. €,Rumunia,Ac. Clinceni,Bez odstępnego,Sprzedaż,FK Senica,2019/2020
191,Adam KovacA. Kovac,19,Słowacja,Bramkarz,BRK,25 tys. €,Cypr,Othellos Athienou,Bez odstępnego,Sprzedaż,FK Senica,2019/2020
192,Matej KosorinM. Kosorin,22,Słowacja,Ofensywny pomocnik,OPM,75 tys. €,Austria,Hohenau,Bez odstępnego,Sprzedaż,FK Senica,2019/2020
193,Stjepan VukovicS. Vukovic,22,Chorwacja,Środkowy obrońca,ŚOB,25 tys. €,Chorwacja,Junak Sinj,Bez odstępnego,Sprzedaż,FK Senica,2019/2020
194,Kwaku Bonsu OseiK. Osei,19,Ghana,Prawy napastnik,PNP,100 tys. €,Wenezuela,Caracas FC,?,Sprzedaż,FK Senica,2019/2020
195,Julian SepulvedaJ. Sepulveda,20,Kolumbia,Ofensywny pomocnik,OPM,100 tys. €,Kolumbia,Envigado,?,Sprzedaż,FK Senica,2019/2020
196,Patrik ChovanP. Chovan,19,Słowacja,Pomocnik,Pomocnik,-,Słowacja,Michalovce,?,Sprzedaż,FK Senica,2019/2020
197,Jakub KrcJakub Krc,22,Słowacja,Lewy obrońca,LOB,150 tys. €,Słowacja,Spartak Trnava,?,Sprzedaż,FK Senica,2019/2020
198,Erik OtrisalE. Otrisal,23,Słowacja,Środkowy obrońca,ŚOB,150 tys. €,Słowacja,Podbrezova,?,Sprzedaż,FK Senica,2019/2020
199,Mihovil KlapanM. Klapan,24,Chorwacja,Środkowy pomocnik,ŚPM,250 tys. €,Bułgaria,Lok. Plovdiv,?,Sprzedaż,FK Senica,2019/2020
200,Dominik MartisiakD. Martisiak,18,Słowacja,Lewy napastnik,LNP,50 tys. €,Czechy,Banik Ostrava,?,Sprzedaż,FK Senica,2019/2020
201,Desire Segbe AzankpoD. Segbe Azankpo,26,Benin,Środkowy napastnik,ŚNP,150 tys. €,Anglia,Oldham Athletic,?,Sprzedaż,FK Senica,2019/2020
202,Frank CastanedaF. Castaneda,25,Kolumbia,Środkowy napastnik,ŚNP,350 tys. €,Mołdawia,Sheriff,?,Sprzedaż,FK Senica,2019/2020
203,Lovro CvekL. Cvek,24,Chorwacja,Defensywny pomocnik,DPM,300 tys. €,Ukraina,Zaria Ługańsk,?,Sprzedaż,FK Senica,2019/2020
204,Denis BaumgartnerD. Baumgartner,22,Słowacja,Środkowy pomocnik,ŚPM,250 tys. €,-,Bez klubu,-,Sprzedaż,FK Senica,2019/2020
205,Joan HerreraJ. Herrera,25,Kolumbia,Prawy obrońca,POB,100 tys. €,-,Bez klubu,-,Sprzedaż,FK Senica,2019/2020
206,Roberto DiasR. Dias,31,Brazylia,Środkowy obrońca,ŚOB,175 tys. €,-,Bez klubu,-,Sprzedaż,FK Senica,2019/2020
207,João FavaroJ. Favaro,27,Brazylia,Środkowy obrońca,ŚOB,300 tys. €,-,Sperre,-,Sprzedaż,FK Senica,2019/2020
208,Sacha PetshiS. Petshi,27,Francja,Defensywny pomocnik,DPM,200 tys. €,-,Bez klubu,-,Sprzedaż,FK Senica,2019/2020
209,Federico TabordaF. Taborda,31,Argentyna,Bramkarz,BRK,175 tys. €,-,Bez klubu,-,Sprzedaż,FK Senica,2019/2020
210,Oliver PodhorinO. Podhorin,27,Słowacja,Środkowy obrońca,ŚOB,-,Austria,Wiener Neustadt,Bez odstępnego,Kupno,FC Nitra,2019/2020
211,Dmytro NemchaninovD. Nemchaninov,30,Ukraina,Lewy obrońca,LOB,300 tys. €,Ukraina,Rukh Lviv,Bez odstępnego,Kupno,FC Nitra,2019/2020
212,Midat GalbaevM. Galbaev,22,Kazachstan,Środkowy obrońca,ŚOB,100 tys. €,Bułgaria,FK Vereya,Bez odstępnego,Kupno,FC Nitra,2019/2020
213,Ante KulisA. Kulis,19,Chorwacja,Pomocnik,Pomocnik,-,Chorwacja,NK Dugopolje,Bez odstępnego,Kupno,FC Nitra,2019/2020
214,Martin KuciakM. Kuciak,37,Słowacja,Bramkarz,BRK,150 tys. €,Słowacja,Podbrezova,Bez odstępnego,Kupno,FC Nitra,2019/2020
215,Duje JavorcicD. Javorcic,20,Chorwacja,Lewy pomocnik,LPM,100 tys. €,Francja,SC Amiens B,?,Kupno,FC Nitra,2019/2020
216,Samuel SefcikS. Sefcik,22,Słowacja,Prawy napastnik,PNP,175 tys. €,Czechy,FC Vysočina,?,Kupno,FC Nitra,2019/2020
217,Matus MikusM. Mikus,28,Słowacja,Środkowy napastnik,ŚNP,100 tys. €,-,Bez klubu,-,Kupno,FC Nitra,2019/2020
218,Márius CharizopulosM. Charizopulos,28,Słowacja,Prawy pomocnik,PPM,175 tys. €,Węgry,ETO FC Győr,Bez odstępnego,Sprzedaż,FC Nitra,2019/2020
219,Nemanja SokovicN. Sokovic,23,Serbia,Środkowy napastnik,ŚNP,100 tys. €,Serbia,1. Maj Ruma,Bez odstępnego,Sprzedaż,FC Nitra,2019/2020
220,Marek FabryM. Fabry,21,Słowacja,Środkowy napastnik,ŚNP,150 tys. €,Czechy,FK Dukla Praga,Bez odstępnego,Sprzedaż,FC Nitra,2019/2020
221,Martin MachoM. Macho,21,Słowacja,Środkowy pomocnik,ŚPM,50 tys. €,Słowacja,Slovan Galanta,Bez odstępnego,Sprzedaż,FC Nitra,2019/2020
222,Matus MikusM. Mikus,28,Słowacja,Środkowy napastnik,ŚNP,50 tys. €,Słowacja,Pohronie,Bez odstępnego,Sprzedaż,FC Nitra,2019/2020
223,Branislav PindrochB. Pindroch,27,Słowacja,Bramkarz,BRK,200 tys. €,Słowacja,Zlate Moravce,Bez odstępnego,Sprzedaż,FC Nitra,2019/2020
224,Jaroslav MachovecJ. Machovec,32,Słowacja,Środkowy obrońca,ŚOB,150 tys. €,Austria,Rohrendorf,Bez odstępnego,Sprzedaż,FC Nitra,2019/2020
225,Milos SimoncicM. Simoncic,32,Słowacja,Defensywny pomocnik,DPM,200 tys. €,Słowacja,Velky Lapas,Bez odstępnego,Sprzedaż,FC Nitra,2019/2020
226,MacDonald NibaM. Niba,24,Kamerun,Środkowy obrońca,ŚOB,250 tys. €,Węgry,Honvéd,Bez odstępnego,Sprzedaż,FC Nitra,2019/2020
227,Jan ChovanecJ. Chovanec,35,Słowacja,Lewy obrońca,LOB,150 tys. €,Słowacja,OFK Branc,Bez odstępnego,Sprzedaż,FC Nitra,2019/2020
228,Tomas KonaT. Kona,35,Słowacja,Środkowy pomocnik,ŚPM,300 tys. €,Słowacja,Spartak Myjava,?,Sprzedaż,FC Nitra,2019/2020
229,Christian SteinhübelC. Steinhübel,24,Słowacja,Lewy pomocnik,LPM,100 tys. €,Austria,Bruck/L.,?,Sprzedaż,FC Nitra,2019/2020
230,Dominik StranakD. Stranak,19,Słowacja,Środkowy obrońca,ŚOB,25 tys. €,Słowacja,Podbrezova,?,Sprzedaż,FC Nitra,2019/2020
231,Ivan ZgrablicI. Zgrablic,28,Chorwacja,Środkowy obrońca,ŚOB,150 tys. €,-,Bez klubu,-,Sprzedaż,FC Nitra,2019/2020
232,Martin TothM. Toth,32,Słowacja,Środkowy obrońca,ŚOB,150 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2019/2020
233,Anton SlobodaA. Sloboda,32,Słowacja,Środkowy pomocnik,ŚPM,250 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2019/2020
234,Branislav PindrochB. Pindroch,27,Słowacja,Bramkarz,BRK,200 tys. €,Słowacja,FC Nitra,Bez odstępnego,Kupno,FC ViOn Zlate Moravce-Vrable,2019/2020
235,Adam MihalikA. Mihalik,18,Słowacja,Ofensywny pomocnik,OPM,-,Słowacja,Zilina U19,?,Kupno,FC ViOn Zlate Moravce-Vrable,2019/2020
236,SílvioSílvio,25,Brazylia,Środkowy napastnik,ŚNP,200 tys. €,Albania,KF Vllaznia,?,Kupno,FC ViOn Zlate Moravce-Vrable,2019/2020
237,Michal PinterM. Pinter,25,Słowacja,Środkowy obrońca,ŚOB,275 tys. €,-,Sperre,-,Kupno,FC ViOn Zlate Moravce-Vrable,2019/2020
238,Martin KrnacM. Krnac,34,Słowacja,Bramkarz,BRK,150 tys. €,Słowacja,Vrakuna Brat.,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2019/2020
239,SílvioSílvio,25,Brazylia,Środkowy napastnik,ŚNP,150 tys. €,Albania,KF Vllaznia,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2019/2020
240,Karol KarlikK. Karlik,33,Słowacja,Defensywny pomocnik,DPM,100 tys. €,Słowacja,MFK Skalica,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2019/2020
241,Vladyslav KhomutovV. Khomutov,21,Ukraina,Ofensywny pomocnik,OPM,100 tys. €,Estonia,Kalju FC,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2019/2020
242,Kresimir KelezK. Kelez,24,Chorwacja,Prawy napastnik,PNP,50 tys. €,Chorwacja,RNK Split,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2019/2020
243,Tomas DocekalT. Docekal,30,Czechy,Środkowy napastnik,ŚNP,150 tys. €,Czechy,FK Jablonec B,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2019/2020
244,Oliver PraznovskyO. Praznovsky,28,Słowacja,Środkowy obrońca,ŚOB,175 tys. €,Polska,Chrobry Głogów,Bez odstępnego,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2019/2020
245,Branislav LuptakB. Luptak,28,Słowacja,Ofensywny pomocnik,OPM,200 tys. €,Rumunia,Gloria Buzau,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2019/2020
246,Jakub SvecJ. Svec,18,Słowacja,Prawy napastnik,PNP,175 tys. €,Słowacja,Dunajska Streda,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2019/2020
247,Marek BesedaM. Beseda,21,Słowacja,Obrońca,Obrońca,25 tys. €,Słowacja,Malzenice,?,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2019/2020
248,Noe KwinNoe Kwin,29,Kamerun,Środkowy obrońca,ŚOB,100 tys. €,-,Bez klubu,-,Sprzedaż,FC ViOn Zlate Moravce-Vrable,2019/2020
249,Menno BergsenM. Bergsen,20,Holandia,Bramkarz,BRK,100 tys. €,Holandia,FC Eindhoven,Bez odstępnego,Kupno,AS Trencin,2019/2020
250,Ryan KoolwijkR. Koolwijk,33,Holandia,Środkowy pomocnik,ŚPM,750 tys. €,Holandia,Excelsior,Bez odstępnego,Kupno,AS Trencin,2019/2020
251,David DepetrisD. Depetris,30,Słowacja,Środkowy napastnik,ŚNP,225 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,AS Trencin,2019/2020
252,Tomislav KnezevicT. Knezevic,20,Chorwacja,Środkowy pomocnik,ŚPM,-,Chorwacja,Din. Zagrzeb II,Bez odstępnego,Kupno,AS Trencin,2019/2020
253,Ivenzo ComvaliusI. Comvalius,22,Surinam,Lewy napastnik,LNP,-,Surinam,SV Transvaal,Bez odstępnego,Kupno,AS Trencin,2019/2020
254,John NeeskensJ. Neeskens,25,Stany Zjednaczone,Lewy obrońca,LOB,-,Stany Zjednaczone,Miami FC,Bez odstępnego,Kupno,AS Trencin,2019/2020
255,Richard KrizanR. Krizan,21,Słowacja,Środkowy obrońca,ŚOB,150 tys. €,Węgry,Puskás AFC,Bez odstępnego,Kupno,AS Trencin,2019/2020
256,Lenny BuylL. Buyl,18,Belgia,Lewy napastnik,LNP,-,Słowacja,Bratislava U19,Bez odstępnego,Kupno,AS Trencin,2019/2020
257,Ruben LigeonR. Ligeon,27,Holandia,Prawy obrońca,POB,200 tys. €,Holandia,PEC Zwolle,Bez odstępnego,Kupno,AS Trencin,2019/2020
258,Cole KpekawaC. Kpekawa,23,Anglia,Środkowy obrońca,ŚOB,250 tys. €,Anglia,Billericay,Bez odstępnego,Kupno,AS Trencin,2019/2020
259,Gino van KesselG. van Kessel,26,Curacao,Prawy napastnik,PNP,300 tys. €,Słowacja,Spartak Trnava,?,Kupno,AS Trencin,2019/2020
260,Steve KapuadiS. Kapuadi,21,Francja,Środkowy obrońca,ŚOB,-,Słowacja,Inter Bratislava,?,Kupno,AS Trencin,2019/2020
261,Antonio ManceA. Mance,23,Chorwacja,Środkowy napastnik,ŚNP,500 tys. €,Chorwacja,NK Osijek,"1,30 mln €",Sprzedaż,AS Trencin,2019/2020
262,Tomas SveculaT. Svecula,19,Słowacja,Pomocnik,Pomocnik,25 tys. €,Stany Zjednaczone,QU Bobcats,Bez odstępnego,Sprzedaż,AS Trencin,2019/2020
263,Jakub PaurJ. Paur,27,Słowacja,Środkowy pomocnik,ŚPM,350 tys. €,Słowacja,MSK Zilina,Bez odstępnego,Sprzedaż,AS Trencin,2019/2020
264,Peter KlescikP. Klescik,31,Słowacja,Środkowy obrońca,ŚOB,200 tys. €,Czechy,1.FK Příbram,Bez odstępnego,Sprzedaż,AS Trencin,2019/2020
265,Reuben YemR. Yem,21,Nigeria,Prawy obrońca,POB,300 tys. €,Belgia,KAA Gent,Bez odstępnego,Sprzedaż,AS Trencin,2019/2020
266,Joey SleegersJ. Sleegers,24,Holandia,Lewy napastnik,LNP,400 tys. €,Holandia,FC Eindhoven,Bez odstępnego,Sprzedaż,AS Trencin,2019/2020
267,Milan KvoceraM. Kvocera,21,Słowacja,Prawy pomocnik,PPM,100 tys. €,Słowacja,Michalovce,Bez odstępnego,Sprzedaż,AS Trencin,2019/2020
268,John NeeskensJ. Neeskens,26,Stany Zjednaczone,Lewy obrońca,LOB,75 tys. €,Hiszpania,Formentera,Bez odstępnego,Sprzedaż,AS Trencin,2019/2020
269,Erik PrekopE. Prekop,21,Słowacja,Środkowy napastnik,ŚNP,100 tys. €,Czechy,Hradec Králové,Bez odstępnego,Sprzedaż,AS Trencin,2019/2020
270,Libor HrdlickaL. Hrdlicka,33,Słowacja,Bramkarz,BRK,150 tys. €,Czechy,MFK Karvina,Bez odstępnego,Sprzedaż,AS Trencin,2019/2020
271,Lukas SkovajsaL. Skovajsa,25,Słowacja,Lewy obrońca,LOB,300 tys. €,Rumunia,Dinamo Bukaresz,Bez odstępnego,Sprzedaż,AS Trencin,2019/2020
272,Philippe van ArnhemP. van Arnhem,22,Holandia,Środkowy pomocnik,ŚPM,200 tys. €,Bułgaria,Botev Plovdiv,Bez odstępnego,Sprzedaż,AS Trencin,2019/2020
273,Ryan KoolwijkR. Koolwijk,34,Holandia,Środkowy pomocnik,ŚPM,450 tys. €,-,Bez klubu,-,Sprzedaż,AS Trencin,2019/2020
274,Issa AdekunleI. Adekunle,21,Nigeria,Prawy napastnik,PNP,150 tys. €,-,Bez klubu,-,Sprzedaż,AS Trencin,2019/2020
275,Alexander MorgosA. Morgos,19,Ukraina,Bramkarz,BRK,25 tys. €,-,Bez klubu,-,Sprzedaż,AS Trencin,2019/2020
276,Desley UbbinkD. Ubbink,26,Holandia,Ofensywny pomocnik,OPM,350 tys. €,-,Bez klubu,-,Sprzedaż,AS Trencin,2019/2020
277,Michal ObrocnikM. Obrocnik,28,Słowacja,Defensywny pomocnik,DPM,200 tys. €,Polska,Chojniczanka,Bez odstępnego,Kupno,FK Pohronie,2019/2020
278,Matus MikusM. Mikus,28,Słowacja,Środkowy napastnik,ŚNP,50 tys. €,Słowacja,FC Nitra,Bez odstępnego,Kupno,FK Pohronie,2019/2020
279,Mateusz ZacharaM. Zachara,29,Polska,Środkowy napastnik,ŚNP,100 tys. €,Polska,Raków,Bez odstępnego,Kupno,FK Pohronie,2019/2020
280,Alieu FaderaA. Fadera,18,Gambia,Pomocnik,Pomocnik,-,Gambia,Real de Banj,?,Kupno,FK Pohronie,2019/2020
281,Michal KlecM. Klec,23,Słowacja,Środkowy pomocnik,ŚPM,150 tys. €,Słowacja,MSK Zilina,?,Kupno,FK Pohronie,2019/2020
282,Andras MeszarosA. Meszaros,23,Słowacja,Prawy napastnik,PNP,75 tys. €,Słowacja,Dunajska Streda,?,Kupno,FK Pohronie,2019/2020
283,Michel MedaM. Meda,18,Kamerun,Defensywny pomocnik,DPM,-,Kamerun,Fortuna du Mfou,?,Kupno,FK Pohronie,2019/2020
284,Jakub SedlacekJ. Sedlacek,21,Słowacja,Środkowy pomocnik,ŚPM,175 tys. €,Słowacja,Podbrezova,?,Kupno,FK Pohronie,2019/2020
285,Yusuf MaingeY. Mainge,19,Kenia,Prawy obrońca,POB,-,Kenia,AFC Leopards,?,Kupno,FK Pohronie,2019/2020
286,Kojo MaticK. Matic,24,Serbia,Środkowy napastnik,ŚNP,50 tys. €,Słowacja,Gabcikovo,?,Kupno,FK Pohronie,2019/2020
287,Cedric BadoloC. Badolo,20,Burkina Faso,Lewy pomocnik,LPM,-,Burkina Faso,Salitas,?,Kupno,FK Pohronie,2019/2020
288,David KondrlikD. Kondrlik,22,Słowacja,Środkowy napastnik,ŚNP,25 tys. €,Słowacja,Dunajska Luzna,?,Kupno,FK Pohronie,2019/2020
289,James WeirJ. Weir,24,Anglia,Lewy pomocnik,LPM,250 tys. €,-,Bez klubu,-,Kupno,FK Pohronie,2019/2020
290,Matus AntosikM. Antosik,21,Słowacja,Pomocnik,Pomocnik,-,Słowacja,Inter Bratislava,Bez odstępnego,Sprzedaż,FK Pohronie,2019/2020
291,Mateusz ZacharaM. Zachara,29,Polska,Środkowy napastnik,ŚNP,100 tys. €,Słowacja,Podbrezova,Bez odstępnego,Sprzedaż,FK Pohronie,2019/2020
292,Artur PidruchnyiA. Pidruchnyi,22,Ukraina,Lewy pomocnik,LPM,25 tys. €,Słowacja,STK Samorin,Bez odstępnego,Sprzedaż,FK Pohronie,2019/2020
293,Jakub SedlacekJ. Sedlacek,21,Słowacja,Środkowy pomocnik,ŚPM,150 tys. €,Węgry,Újpest FC,Bez odstępnego,Sprzedaż,FK Pohronie,2019/2020
294,Marek OrsagM. Orsag,20,Słowacja,Pomocnik,Pomocnik,-,Słowacja,TJ Lovca,Bez odstępnego,Sprzedaż,FK Pohronie,2019/2020
295,Michal KlecM. Klec,24,Słowacja,Środkowy pomocnik,ŚPM,100 tys. €,Polska,P. Niepołomice,Bez odstępnego,Sprzedaż,FK Pohronie,2019/2020
296,Jan SojkaJan Sojka,29,Słowacja,Defensywny pomocnik,DPM,-,Słowacja,Rakytovce,Bez odstępnego,Sprzedaż,FK Pohronie,2019/2020
297,David KondrlikD. Kondrlik,22,Słowacja,Środkowy napastnik,ŚNP,50 tys. €,Austria,Bruck/L.,?,Sprzedaż,FK Pohronie,2019/2020
298,Jan NoskoJan Nosko,31,Słowacja,Środkowy obrońca,ŚOB,100 tys. €,Słowacja,Banska Bystrica,?,Sprzedaż,FK Pohronie,2019/2020
299,Mario JackoM. Jacko,23,Słowacja,Środkowy obrońca,ŚOB,75 tys. €,-,Koniec kariery,-,Sprzedaż,FK Pohronie,2019/2020
300,Lukas TesakL. Tesak,34,Słowacja,Lewy obrońca,LOB,150 tys. €,-,Koniec kariery,-,Sprzedaż,FK Pohronie,2019/2020
301,Roman PackoR. Packo,40,Słowacja,Bramkarz,BRK,25 tys. €,-,Koniec kariery,-,Sprzedaż,FK Pohronie,2019/2020
302,Matus TurnaM. Turna,32,Słowacja,Prawy obrońca,POB,175 tys. €,Słowacja,Podbrezova,Bez odstępnego,Kupno,Spartak Trnava,2018/2019
303,Davit SkhirtladzeD. Skhirtladze,25,Gruzja,Środkowy napastnik,ŚNP,500 tys. €,Dania,Silkeborg IF,Bez odstępnego,Kupno,Spartak Trnava,2018/2019
304,Macario Hing-GloverM. Hing-Glover,23,Stany Zjednaczone,Prawy obrońca,POB,50 tys. €,Słowenia,NK Krsko,Bez odstępnego,Kupno,Spartak Trnava,2018/2019
305,Ali GhorbaniA. Ghorbani,27,Iran,Środkowy napastnik,ŚNP,400 tys. €,Iran,Esteghlal FC,Bez odstępnego,Kupno,Spartak Trnava,2018/2019
306,Marek JaneckaM. Janecka,35,Słowacja,Defensywny pomocnik,DPM,100 tys. €,Czechy,MFK Karvina,Bez odstępnego,Kupno,Spartak Trnava,2018/2019
307,Musefiu AshiruM. Ashiru,24,Nigeria,Lewy napastnik,LNP,300 tys. €,Czechy,Zbrojovka Brno,Bez odstępnego,Kupno,Spartak Trnava,2018/2019
308,Fabian MiesenböckF. Miesenböck,24,Austria,Lewy pomocnik,LPM,250 tys. €,Austria,Wiener Neustadt,Bez odstępnego,Kupno,Spartak Trnava,2018/2019
309,Lukas LuptakL. Luptak,27,Słowacja,Prawy obrońca,POB,150 tys. €,Słowacja,FK Senica,Bez odstępnego,Kupno,Spartak Trnava,2018/2019
310,Lucas LovatL. Lovat,21,Brazylia,Lewy obrońca,LOB,100 tys. €,Brazylia,Avaí FC,Bez odstępnego,Kupno,Spartak Trnava,2018/2019
311,Erik GrendelE. Grendel,29,Słowacja,Defensywny pomocnik,DPM,150 tys. €,Polska,Górnik Zabrze,Bez odstępnego,Kupno,Spartak Trnava,2018/2019
312,Tomas KosutT. Kosut,29,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,Bułgaria,FK Vereya,?,Kupno,Spartak Trnava,2018/2019
313,Senad JarovicS. Jarovic,20,Niemcy,Środkowy napastnik,ŚNP,150 tys. €,Słowenia,NK Domzale,?,Kupno,Spartak Trnava,2018/2019
314,Petr BolekP. Bolek,34,Czechy,Bramkarz,BRK,200 tys. €,Czechy,Dolni Benesov,?,Kupno,Spartak Trnava,2018/2019
315,Myenty AbenaM. Abena,24,Holandia,Środkowy obrońca,ŚOB,400 tys. €,Holandia,De Graafschap,?,Kupno,Spartak Trnava,2018/2019
316,David DepetrisD. Depetris,30,Słowacja,Środkowy napastnik,ŚNP,225 tys. €,Argentyna,Huracán,?,Kupno,Spartak Trnava,2018/2019
