,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
883,Thomas DähneT. Dähne,23,Niemcy,Bramkarz,BRK,400 tys. €,Finlandia,HJK Helsinki,Bez odstępnego,Kupno,Wisła Płock,2017/2018
884,Adam DzwigalaA. Dzwigala,21,Polska,Środkowy obrońca,ŚOB,150 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Wisła Płock,2017/2018
885,Alan UrygaA. Uryga,23,Polska,Środkowy obrońca,ŚOB,400 tys. €,Polska,Wisła Kraków,Bez odstępnego,Kupno,Wisła Płock,2017/2018
886,Kamil BilinskiK. Bilinski,29,Polska,Środkowy napastnik,ŚNP,300 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Kupno,Wisła Płock,2017/2018
887,Oskar ZawadaO. Zawada,21,Polska,Środkowy napastnik,ŚNP,150 tys. €,Niemcy,Karlsruher SC,Bez odstępnego,Kupno,Wisła Płock,2017/2018
888,Paul PirvulescuP. Pirvulescu,28,Rumunia,Lewy obrońca,LOB,300 tys. €,Austria,SKN St. Pölten,Bez odstępnego,Kupno,Wisła Płock,2017/2018
889,Damian SzymanskiD. Szymanski,22,Polska,Środkowy pomocnik,ŚPM,200 tys. €,Polska,Jagiellonia,25 tys. €,Kupno,Wisła Płock,2017/2018
890,Nico VarelaN. Varela,26,Urugwaj,Prawy napastnik,PNP,300 tys. €,Grecja,AE Larisa,?,Kupno,Wisła Płock,2017/2018
891,Semir StilicS. Stilic,29,Bośnia i Hercegowina,Ofensywny pomocnik,OPM,500 tys. €,-,Bez klubu,-,Kupno,Wisła Płock,2017/2018
892,Przemyslaw SzyminskiP. Szyminski,23,Polska,Środkowy obrońca,ŚOB,350 tys. €,Włochy,US Palermo,250 tys. €,Sprzedaż,Wisła Płock,2017/2018
893,Piotr WlazloP. Wlazlo,28,Polska,Środkowy pomocnik,ŚPM,300 tys. €,Polska,Jagiellonia,50 tys. €,Sprzedaż,Wisła Płock,2017/2018
894,Grzegorz WawrzynskiG. Wawrzynski,22,Polska,Środkowy obrońca,ŚOB,75 tys. €,Polska,Pelikan Łowicz,Bez odstępnego,Sprzedaż,Wisła Płock,2017/2018
895,Krystian PopielaK. Popiela,19,Polska,Prawy napastnik,PNP,50 tys. €,Polska,Olimpia Grudz.,Bez odstępnego,Sprzedaż,Wisła Płock,2017/2018
896,Mateusz PiatkowskiM. Piatkowski,33,Polska,Środkowy napastnik,ŚNP,150 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,Wisła Płock,2017/2018
897,Sergey KrivetsS. Krivets,31,Białoruś,Ofensywny pomocnik,OPM,600 tys. €,Polska,Arka Gdynia,Bez odstępnego,Sprzedaż,Wisła Płock,2017/2018
898,Przemyslaw LechP. Lech,21,Polska,Ofensywny pomocnik,OPM,75 tys. €,Polska,Stal Mielec,Bez odstępnego,Sprzedaż,Wisła Płock,2017/2018
899,Dawid JablonskiD. Jablonski,22,Polska,Ofensywny pomocnik,OPM,75 tys. €,Polska,Radomiak,Bez odstępnego,Sprzedaż,Wisła Płock,2017/2018
900,Damian PiotrowskiD. Piotrowski,31,Polska,Prawy napastnik,PNP,100 tys. €,Polska,Chojniczanka,Bez odstępnego,Sprzedaż,Wisła Płock,2017/2018
901,Tomislav BozicT. Bozic,29,Chorwacja,Środkowy obrońca,ŚOB,250 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,Wisła Płock,2017/2018
902,Paul PirvulescuP. Pirvulescu,29,Rumunia,Lewy obrońca,LOB,250 tys. €,Rumunia,Gaz Metan,Bez odstępnego,Sprzedaż,Wisła Płock,2017/2018
903,Emil DrozdowiczE. Drozdowicz,30,Polska,Środkowy napastnik,ŚNP,100 tys. €,Polska,Chojniczanka,Bez odstępnego,Sprzedaż,Wisła Płock,2017/2018
904,Dimitar IlievD. Iliev,28,Bułgaria,Środkowy napastnik,ŚNP,150 tys. €,Polska,Podbeskidzie,Bez odstępnego,Sprzedaż,Wisła Płock,2017/2018
905,Bartosz KanieckiB. Kaniecki,28,Polska,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,Wisła Płock,2017/2018
906,Nemanja MitrovicN. Mitrovic,24,Słowenia,Środkowy obrońca,ŚOB,"1,00 mln €",Słowenia,NK Olimpija,600 tys. €,Kupno,Jagiellonia Białystok,2017/2018
907,Martin PospísilM. Pospísil,26,Czechy,Środkowy pomocnik,ŚPM,700 tys. €,Czechy,FK Jablonec,325 tys. €,Kupno,Jagiellonia Białystok,2017/2018
908,Bödvar BödvarssonB. Bödvarsson,22,Islandia,Lewy obrońca,LOB,100 tys. €,Islandia,Hafnarfjördur,150 tys. €,Kupno,Jagiellonia Białystok,2017/2018
909,Bartosz KwiecienB. Kwiecien,23,Polska,Defensywny pomocnik,DPM,100 tys. €,Polska,Korona Kielce,100 tys. €,Kupno,Jagiellonia Białystok,2017/2018
910,Piotr WlazloP. Wlazlo,28,Polska,Środkowy pomocnik,ŚPM,300 tys. €,Polska,Wisła Płock,50 tys. €,Kupno,Jagiellonia Białystok,2017/2018
911,Roman BezjakR. Bezjak,28,Słowenia,Środkowy napastnik,ŚNP,800 tys. €,Niemcy,SV Darmstadt 98,Bez odstępnego,Kupno,Jagiellonia Białystok,2017/2018
912,Mariusz PawelekM. Pawelek,36,Polska,Bramkarz,BRK,100 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Kupno,Jagiellonia Białystok,2017/2018
913,GuilhermeGuilherme,27,Brazylia,Lewy obrońca,LOB,750 tys. €,Polska,Termalica,Bez odstępnego,Kupno,Jagiellonia Białystok,2017/2018
914,Jakub WojcickiJ. Wojcicki,29,Polska,Prawy obrońca,POB,400 tys. €,Polska,Cracovia,38 tys. €,Kupno,Jagiellonia Białystok,2017/2018
915,Dejan LazarevicD. Lazarevic,27,Słowenia,Lewy napastnik,LNP,"1,00 mln €",-,Bez klubu,-,Kupno,Jagiellonia Białystok,2017/2018
916,Jacek GoralskiJ. Goralski,24,Polska,Defensywny pomocnik,DPM,900 tys. €,Bułgaria,Ludogorets,"1,50 mln €",Sprzedaż,Jagiellonia Białystok,2017/2018
917,Fedor ChernykhF. Chernykh,26,Litwa,Prawy napastnik,PNP,"1,35 mln €",Rosja,Dynamo Moskwa,400 tys. €,Sprzedaż,Jagiellonia Białystok,2017/2018
918,Piotr TomasikP. Tomasik,30,Polska,Lewy obrońca,LOB,450 tys. €,Polska,Lech Poznań,125 tys. €,Sprzedaż,Jagiellonia Białystok,2017/2018
919,Lukasz SekulskiL. Sekulski,27,Polska,Środkowy napastnik,ŚNP,200 tys. €,Rosja,SKA Khabarovsk,100 tys. €,Sprzedaż,Jagiellonia Białystok,2017/2018
920,Adam RadeckiA. Radecki,23,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Bielsk Podlaski,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2017/2018
921,Dmytro KhomchenovskyiD. Khomchenovskyi,27,Ukraina,Lewy napastnik,LNP,350 tys. €,Rosja,Ural,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2017/2018
922,Kacper PiechniakK. Piechniak,19,Polska,Środkowy napastnik,ŚNP,-,Polska,Wisła Sand.,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2017/2018
923,Kacper FalonK. Falon,19,Polska,Cofnięty napastnik,CNP,50 tys. €,Polska,Widzew Łódź,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2017/2018
924,Konstantin VassiljevK. Vassiljev,32,Estonia,Ofensywny pomocnik,OPM,900 tys. €,Polska,Piast Gliwice,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2017/2018
925,Emil LupinskiE. Lupinski,21,Polska,Pomocnik,Pomocnik,50 tys. €,Polska,Zambrów,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2017/2018
926,Ziggy GordonZ. Gordon,24,Szkocja,Prawy obrońca,POB,250 tys. €,Polska,Pogoń Siedlce,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2017/2018
927,Damian SzymanskiD. Szymanski,22,Polska,Środkowy pomocnik,ŚPM,200 tys. €,Polska,Wisła Płock,25 tys. €,Sprzedaż,Jagiellonia Białystok,2017/2018
928,Emil GajkoE. Gajko,21,Polska,Środkowy napastnik,ŚNP,50 tys. €,-,Bez klubu,-,Sprzedaż,Jagiellonia Białystok,2017/2018
929,Piotr MalarczykP. Malarczyk,26,Polska,Środkowy obrońca,ŚOB,350 tys. €,Polska,Cracovia,50 tys. €,Kupno,Korona Kielce,2017/2018
930,Fabian BurdenskiF. Burdenski,25,Niemcy,Defensywny pomocnik,DPM,50 tys. €,Niemcy,FSV Frankfurt,Bez odstępnego,Kupno,Korona Kielce,2017/2018
931,Amer HalilicA. Halilic,19,Niemcy,Środkowy napastnik,ŚNP,-,Niemcy,Nordhausen II,Bez odstępnego,Kupno,Korona Kielce,2017/2018
932,Oliver PetrakO. Petrak,26,Chorwacja,Defensywny pomocnik,DPM,400 tys. €,Kazachstan,Ordabasy S.,Bez odstępnego,Kupno,Korona Kielce,2017/2018
933,Angelos ArgyrisA. Argyris,23,Grecja,Środkowy obrońca,ŚOB,100 tys. €,Niemcy,SC Weiche 08,Bez odstępnego,Kupno,Korona Kielce,2017/2018
934,Lukasz KosakiewiczL. Kosakiewicz,26,Polska,Prawy obrońca,POB,175 tys. €,Polska,Chojniczanka,Bez odstępnego,Kupno,Korona Kielce,2017/2018
935,Ivan JukicI. Jukic,21,Bośnia i Hercegowina,Lewy napastnik,LNP,150 tys. €,Chorwacja,RNK Split,Bez odstępnego,Kupno,Korona Kielce,2017/2018
936,Elia SorianoE. Soriano,28,Włochy,Środkowy napastnik,ŚNP,500 tys. €,Niemcy,Würzb. Kickers,Bez odstępnego,Kupno,Korona Kielce,2017/2018
937,Sanel KapidzicS. Kapidzic,27,Dania,Środkowy napastnik,ŚNP,100 tys. €,Norwegia,Fredrikstad,Bez odstępnego,Kupno,Korona Kielce,2017/2018
938,Michael GardawskiM. Gardawski,26,Niemcy,Prawy obrońca,POB,250 tys. €,Niemcy,Hansa Rostock,Bez odstępnego,Kupno,Korona Kielce,2017/2018
939,Goran CvijanovicG. Cvijanovic,30,Słowenia,Środkowy pomocnik,ŚPM,400 tys. €,Słowenia,NK Celje,Bez odstępnego,Kupno,Korona Kielce,2017/2018
940,Matthias HamrolM. Hamrol,23,Niemcy,Bramkarz,BRK,75 tys. €,Niemcy,1.FC Köln II,Bez odstępnego,Kupno,Korona Kielce,2017/2018
941,Shawn BarryS. Barry,27,Portoryko,Środkowy obrońca,ŚOB,300 tys. €,Niemcy,FSV Frankfurt,Bez odstępnego,Kupno,Korona Kielce,2017/2018
942,Zlatko JanjicZ. Janjic,31,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,350 tys. €,Niemcy,MSV Duisburg,Bez odstępnego,Kupno,Korona Kielce,2017/2018
943,Adnan KovacevicA. Kovacevic,23,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,400 tys. €,Bośnia i Hercegowina,FK Sarajevo,Bez odstępnego,Kupno,Korona Kielce,2017/2018
944,Zlatan AlomerovicZ. Alomerovic,26,Serbia,Bramkarz,BRK,300 tys. €,-,Bez klubu,-,Kupno,Korona Kielce,2017/2018
945,Bartosz KwiecienB. Kwiecien,23,Polska,Defensywny pomocnik,DPM,100 tys. €,Polska,Jagiellonia,100 tys. €,Sprzedaż,Korona Kielce,2017/2018
946,Tomasz ZajacT. Zajac,22,Polska,Prawy pomocnik,PPM,100 tys. €,Polska,Stomil,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
947,Shawn BarryS. Barry,27,Portoryko,Środkowy obrońca,ŚOB,300 tys. €,Stany Zjednaczone,Salt Lake,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
948,Vanja MarkovicV. Markovic,23,Serbia,Defensywny pomocnik,DPM,200 tys. €,Macedonia Północna,Vardar,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
949,Maciej ZaleckiM. Zalecki,21,Polska,Defensywny pomocnik,DPM,50 tys. €,Polska,Spartakus Daleszyce,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
950,Vladislavs GabovsV. Gabovs,30,Łotwa,Prawy obrońca,POB,250 tys. €,Cypr,Pafos FC,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
951,Hubert LaskowskiH. Laskowski,22,Polska,Prawy napastnik,PNP,50 tys. €,Polska,Partyzant,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
952,Miguel PalancaM. Palanca,29,Hiszpania,Ofensywny pomocnik,OPM,400 tys. €,Cypr,Anorthosis,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
953,Michal MokrzyckiM. Mokrzycki,19,Polska,Defensywny pomocnik,DPM,50 tys. €,Polska,Stalowa Wola,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
954,Sergiy PylypchukS. Pylypchuk,32,Ukraina,Lewy napastnik,LNP,200 tys. €,Polska,Wigry Suwałki,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
955,Piotr PonskiP. Ponski,19,Polska,Środkowy napastnik,ŚNP,50 tys. €,Polska,Wisła Sand.,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
956,Michal PrzybylaM. Przybyla,23,Polska,Środkowy napastnik,ŚNP,100 tys. €,Polska,Warta Poznań,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
957,Dani AbaloD. Abalo,29,Hiszpania,Prawy napastnik,PNP,250 tys. €,Hiszpania,FC Cartagena,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
958,Michal PeskovicM. Peskovic,35,Słowacja,Bramkarz,BRK,100 tys. €,Polska,Cracovia,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
959,Adrian UniatA. Uniat,20,Polska,Pomocnik,Pomocnik,50 tys. €,Polska,Pogon Staszow,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
960,Jakub KotarzewskiJ. Kotarzewski,23,Polska,Pomocnik,Pomocnik,50 tys. €,Polska,Unia Solec,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
961,Michal SmolarczykM. Smolarczyk,24,Polska,Środkowy napastnik,ŚNP,50 tys. €,Polska,Unia Solec,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
962,Damian PietrasD. Pietras,20,Polska,Obrońca,Obrońca,50 tys. €,Polska,Busko-Zdrój,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
963,Rafal GrzelakR. Grzelak,28,Polska,Lewy obrońca,LOB,200 tys. €,Szkocja,Heart of Midl.,Bez odstępnego,Sprzedaż,Korona Kielce,2017/2018
964,Adrian BednarskiA. Bednarski,22,Polska,Środkowy obrońca,ŚOB,-,-,Bez klubu,-,Sprzedaż,Korona Kielce,2017/2018
965,Leonid OtczenaszenkoL. Otczenaszenko,19,Polska,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2017/2018
966,Iliyan MitsanskiI. Mitsanski,31,Bułgaria,Środkowy napastnik,ŚNP,500 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2017/2018
967,Eryk BorczynskiE. Borczynski,18,Polska,Lewy pomocnik,LPM,-,-,Bez klubu,-,Sprzedaż,Korona Kielce,2017/2018
968,Angelos ArgyrisA. Argyris,23,Grecja,Środkowy obrońca,ŚOB,100 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2017/2018
969,Jakub MrozikJ. Mrozik,24,Polska,Środkowy pomocnik,ŚPM,75 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2017/2018
970,Morten Duncan RasmussenM. Duncan Rasmussen,32,Dania,Środkowy napastnik,ŚNP,400 tys. €,Dania,Aarhus GF,75 tys. €,Kupno,Pogoń Szczecin,2017/2018
971,Jakub BursztynJ. Bursztyn,19,Polska,Bramkarz,BRK,-,Polska,UKS SMS Lodz,50 tys. €,Kupno,Pogoń Szczecin,2017/2018
972,Dawid BlanikD. Blanik,20,Polska,Prawy napastnik,PNP,50 tys. €,Polska,GKS Tychy,50 tys. €,Kupno,Pogoń Szczecin,2017/2018
973,Lukasz BudzilekL. Budzilek,26,Polska,Bramkarz,BRK,150 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Pogoń Szczecin,2017/2018
974,Tomasz HolotaT. Holota,26,Polska,Defensywny pomocnik,DPM,250 tys. €,Niemcy,Arm. Bielefeld,Bez odstępnego,Kupno,Pogoń Szczecin,2017/2018
975,Lukasz ZaluskaL. Zaluska,35,Polska,Bramkarz,BRK,200 tys. €,Polska,Wisła Kraków,Bez odstępnego,Kupno,Pogoń Szczecin,2017/2018
976,Sebastian WalukiewiczS. Walukiewicz,17,Polska,Środkowy obrońca,ŚOB,-,Polska,Legia II,15 tys. €,Kupno,Pogoń Szczecin,2017/2018
977,Lasha DvaliL. Dvali,22,Gruzja,Środkowy obrońca,ŚOB,600 tys. €,Polska,Śląsk Wrocław,?,Kupno,Pogoń Szczecin,2017/2018
978,Mate TsintsadzeM. Tsintsadze,23,Gruzja,Środkowy pomocnik,ŚPM,300 tys. €,Gruzja,Rustavi,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2017/2018
979,Mateusz LewandowskiM. Lewandowski,24,Polska,Lewy obrońca,LOB,200 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2017/2018
980,Radoslaw JanukiewiczR. Janukiewicz,33,Polska,Bramkarz,BRK,100 tys. €,Polska,Chojniczanka,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2017/2018
981,Mateusz MatrasM. Matras,26,Polska,Defensywny pomocnik,DPM,450 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2017/2018
982,Jakub SlowikJ. Slowik,25,Polska,Bramkarz,BRK,250 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2017/2018
983,Adrian HengerA. Henger,21,Polska,Bramkarz,BRK,50 tys. €,Polska,Ina Goleniow,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2017/2018
984,Dawid KudlaD. Kudla,25,Polska,Bramkarz,BRK,150 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2017/2018
985,Sebastian MurawskiS. Murawski,23,Polska,Środkowy obrońca,ŚOB,100 tys. €,Polska,Wisła Puławy,Bez odstępnego,Sprzedaż,Pogoń Szczecin,2017/2018
986,Marcin RobakM. Robak,34,Polska,Środkowy napastnik,ŚNP,200 tys. €,Polska,Lech Poznań,75 tys. €,Kupno,Śląsk Wrocław,2017/2018
987,Jakub KoseckiJ. Kosecki,26,Polska,Prawy napastnik,PNP,600 tys. €,Niemcy,SV Sandhausen,Bez odstępnego,Kupno,Śląsk Wrocław,2017/2018
988,Dragoljub SrnicD. Srnic,25,Serbia,Środkowy pomocnik,ŚPM,800 tys. €,Serbia,Cukaricki,Bez odstępnego,Kupno,Śląsk Wrocław,2017/2018
989,Djordje CotraD. Cotra,32,Serbia,Lewy obrońca,LOB,300 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Kupno,Śląsk Wrocław,2017/2018
990,Igors TarasovsI. Tarasovs,28,Łotwa,Środkowy obrońca,ŚOB,200 tys. €,Turcja,Giresunspor,Bez odstępnego,Kupno,Śląsk Wrocław,2017/2018
991,Kamil VacekK. Vacek,30,Czechy,Środkowy pomocnik,ŚPM,"1,00 mln €",Izrael,Maccabi Haifa,Bez odstępnego,Kupno,Śląsk Wrocław,2017/2018
992,Arkadiusz PiechA. Piech,32,Polska,Środkowy napastnik,ŚNP,500 tys. €,Cypr,Apol. Limassol,Bez odstępnego,Kupno,Śląsk Wrocław,2017/2018
993,Jakub SlowikJ. Slowik,25,Polska,Bramkarz,BRK,250 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Śląsk Wrocław,2017/2018
994,Mateusz CholewiakM. Cholewiak,28,Polska,Lewy napastnik,LNP,150 tys. €,Polska,Stal Mielec,25 tys. €,Kupno,Śląsk Wrocław,2017/2018
995,Ryota MoriokaR. Morioka,26,Japonia,Ofensywny pomocnik,OPM,650 tys. €,Belgia,Waasl.-Beveren,275 tys. €,Sprzedaż,Śląsk Wrocław,2017/2018
996,Pawel ZielinskiP. Zielinski,26,Polska,Prawy obrońca,POB,200 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2017/2018
997,Mariusz PawelekM. Pawelek,36,Polska,Bramkarz,BRK,100 tys. €,Polska,Jagiellonia,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2017/2018
998,Kamil BilinskiK. Bilinski,29,Polska,Środkowy napastnik,ŚNP,300 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2017/2018
999,Mario EngelsM. Engels,23,Niemcy,Lewy napastnik,LNP,250 tys. €,Holandia,Roda JC,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2017/2018
1000,Mariusz IdzikM. Idzik,20,Polska,Środkowy napastnik,ŚNP,100 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2017/2018
1001,Peter GrajciarP. Grajciar,33,Słowacja,Ofensywny pomocnik,OPM,100 tys. €,Czechy,1.FK Příbram,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2017/2018
1002,Lubos KamenarL. Kamenar,30,Słowacja,Bramkarz,BRK,250 tys. €,Węgry,Vasas FC,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2017/2018
1003,Ostoja StjepanovicO. Stjepanovic,32,Macedonia Północna,Defensywny pomocnik,DPM,200 tys. €,Macedonia Północna,Rabotnicki,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2017/2018
1004,Lasha DvaliL. Dvali,22,Gruzja,Środkowy obrońca,ŚOB,600 tys. €,Polska,Pogoń Szczecin,?,Sprzedaż,Śląsk Wrocław,2017/2018
1005,Ariel BorysiukA. Borysiuk,26,Polska,Defensywny pomocnik,DPM,700 tys. €,Anglia,QPR,Bez odstępnego,Kupno,Lechia Gdańsk,2017/2018
1006,Mateusz LewandowskiM. Lewandowski,24,Polska,Lewy obrońca,LOB,200 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Lechia Gdańsk,2017/2018
1007,Blazej AugustynB. Augustyn,29,Polska,Środkowy obrońca,ŚOB,250 tys. €,Włochy,Ascoli,Bez odstępnego,Kupno,Lechia Gdańsk,2017/2018
1008,Mateusz MatrasM. Matras,26,Polska,Defensywny pomocnik,DPM,450 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Lechia Gdańsk,2017/2018
1009,Florian SchikowskiF. Schikowski,19,Polska,Defensywny pomocnik,DPM,-,Niemcy,M'gladbach U19,Bez odstępnego,Kupno,Lechia Gdańsk,2017/2018
1010,Filip MladenovicF. Mladenovic,26,Serbia,Lewy obrońca,LOB,750 tys. €,Belgia,Standard Liège,Bez odstępnego,Kupno,Lechia Gdańsk,2017/2018
1011,Michal NalepaM. Nalepa,24,Polska,Środkowy obrońca,ŚOB,450 tys. €,Węgry,Ferencváros,Bez odstępnego,Kupno,Lechia Gdańsk,2017/2018
1012,Romário BaldéR. Baldé,20,Gwinea Bissau,Prawy napastnik,PNP,600 tys. €,Portugalia,Benfika B,?,Kupno,Lechia Gdańsk,2017/2018
1013,Jakub ArakJ. Arak,22,Polska,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Kupno,Lechia Gdańsk,2017/2018
1014,Patryk LipskiP. Lipski,23,Polska,Ofensywny pomocnik,OPM,800 tys. €,-,Bez klubu,-,Kupno,Lechia Gdańsk,2017/2018
1015,Vanja Milinković-SavićV. Milinković-Savić,20,Serbia,Bramkarz,BRK,500 tys. €,Włochy,Torino,"2,60 mln €",Sprzedaż,Lechia Gdańsk,2017/2018
1016,Maciej MakuszewskiM. Makuszewski,27,Polska,Prawy napastnik,PNP,800 tys. €,Polska,Lech Poznań,300 tys. €,Sprzedaż,Lechia Gdańsk,2017/2018
1017,Aleksandar KovacevicA. Kovacevic,25,Serbia,Defensywny pomocnik,DPM,600 tys. €,Norwegia,Haugesund,100 tys. €,Sprzedaż,Lechia Gdańsk,2017/2018
1018,Lukasz BudzilekL. Budzilek,26,Polska,Bramkarz,BRK,150 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2017/2018
1019,Adam DzwigalaA. Dzwigala,21,Polska,Środkowy obrońca,ŚOB,150 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2017/2018
1020,Mateusz MatrasM. Matras,27,Polska,Defensywny pomocnik,DPM,550 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2017/2018
1021,Martin KobylanskiM. Kobylanski,23,Polska,Ofensywny pomocnik,OPM,200 tys. €,Niemcy,Preußen Münster,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2017/2018
1022,Bartlomiej PawlowskiB. Pawlowski,24,Polska,Prawy napastnik,PNP,250 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2017/2018
1023,Juliusz LetniowskiJ. Letniowski,19,Polska,Ofensywny pomocnik,OPM,50 tys. €,Polska,Bałtyk Gdynia,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2017/2018
1024,Damian PodlesnyD. Podlesny,22,Polska,Bramkarz,BRK,100 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2017/2018
1025,GersonGerson,26,Brazylia,Środkowy obrońca,ŚOB,600 tys. €,-,Bez klubu,-,Sprzedaż,Lechia Gdańsk,2017/2018
1026,Mateusz BakM. Bak,34,Polska,Bramkarz,BRK,100 tys. €,-,Koniec kariery,-,Sprzedaż,Lechia Gdańsk,2017/2018
1027,Denis PergerD. Perger,24,Słowenia,Lewy obrońca,LOB,200 tys. €,-,Bez klubu,-,Sprzedaż,Lechia Gdańsk,2017/2018
1028,Milen GamakovM. Gamakov,24,Bułgaria,Defensywny pomocnik,DPM,200 tys. €,-,Bez klubu,-,Sprzedaż,Lechia Gdańsk,2017/2018
1029,Piotr WisniewskiP. Wisniewski,34,Polska,Ofensywny pomocnik,OPM,100 tys. €,-,Koniec kariery,-,Sprzedaż,Lechia Gdańsk,2017/2018
1030,Jaroslav MihalikJ. Mihalik,22,Słowacja,Lewy napastnik,LNP,750 tys. €,Czechy,Slavia Praga,850 tys. €,Kupno,Cracovia ,2017/2018
1031,Niko DatkovicN. Datkovic,24,Chorwacja,Środkowy obrońca,ŚOB,500 tys. €,Włochy,Spezia Calcio,100 tys. €,Kupno,Cracovia ,2017/2018
1032,Szymon DrewniakS. Drewniak,23,Polska,Środkowy pomocnik,ŚPM,300 tys. €,Polska,Lech Poznań,60 tys. €,Kupno,Cracovia ,2017/2018
1033,Adam DejaAdam Deja,24,Polska,Defensywny pomocnik,DPM,150 tys. €,Polska,Podbeskidzie,50 tys. €,Kupno,Cracovia ,2017/2018
1034,Oleksiy DytyatyevO. Dytyatyev,28,Ukraina,Środkowy obrońca,ŚOB,500 tys. €,Ukraina,Karpaty,Bez odstępnego,Kupno,Cracovia ,2017/2018
1035,Javi HernándezJ. Hernández,28,Hiszpania,Ofensywny pomocnik,OPM,300 tys. €,Azerbejdżan,FK Qabala,Bez odstępnego,Kupno,Cracovia ,2017/2018
