,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
1906,Armin CerimagicA. Cerimagic,20,Bośnia i Hercegowina,Lewy napastnik,LNP,150 tys. €,Belgia,KAA Gent,Bez odstępnego,Kupno,Górnik Zabrze,2014/2015
1907,Dominik SadzawickiD. Sadzawicki,20,Polska,Środkowy obrońca,ŚOB,100 tys. €,Polska,GKS Katowice,Bez odstępnego,Kupno,Górnik Zabrze,2014/2015
1908,Dawid PlizgaD. Plizga,28,Polska,Ofensywny pomocnik,OPM,650 tys. €,Polska,Jagiellonia,Bez odstępnego,Kupno,Górnik Zabrze,2014/2015
1909,Dzikamai GwazeD. Gwaze,25,Zimbabwe,Prawy napastnik,PNP,100 tys. €,Polska,LZS Piotrówka,10 tys. €,Kupno,Górnik Zabrze,2014/2015
1910,Mateusz ZacharaM. Zachara,24,Polska,Środkowy napastnik,ŚNP,600 tys. €,Chiny,HN Jianye,500 tys. €,Sprzedaż,Górnik Zabrze,2014/2015
1911,Marcin WodeckiM. Wodecki,26,Polska,Lewy napastnik,LNP,250 tys. €,Polska,GKS Tychy,Bez odstępnego,Sprzedaż,Górnik Zabrze,2014/2015
1912,Préjuce NakoulmaP. Nakoulma,27,Burkina Faso,Środkowy napastnik,ŚNP,"1,00 mln €",Turcja,Mersin IY,Bez odstępnego,Sprzedaż,Górnik Zabrze,2014/2015
1913,Maciej MalkowskiM. Malkowski,29,Polska,Lewy pomocnik,LPM,350 tys. €,Polska,GKS Bełchatów,Bez odstępnego,Sprzedaż,Górnik Zabrze,2014/2015
1914,Pawel OlkowskiP. Olkowski,24,Polska,Prawy obrońca,POB,900 tys. €,Niemcy,Köln,Bez odstępnego,Sprzedaż,Górnik Zabrze,2014/2015
1915,Tomasz WelnickiT. Welnicki,24,Polska,Środkowy obrońca,ŚOB,100 tys. €,Polska,Stomil,Bez odstępnego,Sprzedaż,Górnik Zabrze,2014/2015
1916,Tomasz MargolT. Margol,25,Polska,Defensywny pomocnik,DPM,75 tys. €,Polska,Limanovia,Bez odstępnego,Sprzedaż,Górnik Zabrze,2014/2015
1917,Antoni LukasiewiczA. Lukasiewicz,31,Polska,Defensywny pomocnik,DPM,250 tys. €,Polska,Arka Gdynia,Bez odstępnego,Sprzedaż,Górnik Zabrze,2014/2015
1918,Tomas MajtanT. Majtan,27,Słowacja,Środkowy napastnik,ŚNP,375 tys. €,Słowacja,FK Senica,Bez odstępnego,Sprzedaż,Górnik Zabrze,2014/2015
1919,Szymon SobczakS. Sobczak,21,Polska,Środkowy napastnik,ŚNP,150 tys. €,Polska,ROW Rybnik,Bez odstępnego,Sprzedaż,Górnik Zabrze,2014/2015
1920,Damian MichalikD. Michalik,22,Polska,Ofensywny pomocnik,OPM,50 tys. €,Polska,Polonia Bytom,?,Sprzedaż,Górnik Zabrze,2014/2015
1921,Norbert WitkowskiN. Witkowski,32,Polska,Bramkarz,BRK,150 tys. €,-,Bez klubu,-,Sprzedaż,Górnik Zabrze,2014/2015
1922,Gabriel NowakG. Nowak,27,Polska,Defensywny pomocnik,DPM,75 tys. €,-,Bez klubu,-,Sprzedaż,Górnik Zabrze,2014/2015
1923,Krzysztof DanielewiczK. Danielewicz,23,Polska,Środkowy pomocnik,ŚPM,350 tys. €,Polska,Cracovia,Bez odstępnego,Kupno,Śląsk Wrocław,2014/2015
1924,Peter GrajciarP. Grajciar,31,Słowacja,Ofensywny pomocnik,OPM,700 tys. €,Czechy,Graffin Vlasim,Bez odstępnego,Kupno,Śląsk Wrocław,2014/2015
1925,Bartosz MachajB. Machaj,21,Polska,Prawy napastnik,PNP,100 tys. €,Polska,Miedź Legnica,Bez odstępnego,Kupno,Śląsk Wrocław,2014/2015
1926,Andrei CiolacuA. Ciolacu,22,Rumunia,Środkowy napastnik,ŚNP,450 tys. €,Rumunia,Rapid 1923,Bez odstępnego,Kupno,Śląsk Wrocław,2014/2015
1927,Piotr CelebanP. Celeban,29,Polska,Środkowy obrońca,ŚOB,"2,00 mln €",Rumunia,FC Vaslui,Bez odstępnego,Kupno,Śląsk Wrocław,2014/2015
1928,Waldemar GancarczykW. Gancarczyk,24,Polska,Środkowy pomocnik,ŚPM,75 tys. €,Polska,MKS Oława,Bez odstępnego,Kupno,Śląsk Wrocław,2014/2015
1929,Konrad KaczmarekK. Kaczmarek,23,Polska,Środkowy napastnik,ŚNP,125 tys. €,Polska,Olimpia Grudz.,Bez odstępnego,Kupno,Śląsk Wrocław,2014/2015
1930,Milos LacnyM. Lacny,26,Słowacja,Środkowy napastnik,ŚNP,300 tys. €,Kazachstan,Kairat Almaty,Bez odstępnego,Kupno,Śląsk Wrocław,2014/2015
1931,Mariusz PawelekM. Pawelek,33,Polska,Bramkarz,BRK,275 tys. €,Turcja,C. Rizespor,Bez odstępnego,Kupno,Śląsk Wrocław,2014/2015
1932,Michal BartkowiakM. Bartkowiak,17,Polska,Lewy napastnik,LNP,50 tys. €,Polska,Górnik W.,5 tys. €,Kupno,Śląsk Wrocław,2014/2015
1933,Karol AngielskiK. Angielski,18,Polska,Środkowy napastnik,ŚNP,100 tys. €,Polska,Korona Kielce,2 tys. €,Kupno,Śląsk Wrocław,2014/2015
1934,Szymon PrzystalskiS. Przystalski,22,Polska,Środkowy obrońca,ŚOB,-,Polska,Ślęza Wrocław,?,Kupno,Śląsk Wrocław,2014/2015
1935,Mateusz AbramowiczM. Abramowicz,22,Polska,Bramkarz,BRK,-,-,Bez klubu,-,Kupno,Śląsk Wrocław,2014/2015
1936,Sebastian MilaS. Mila,32,Polska,Ofensywny pomocnik,OPM,650 tys. €,Polska,Lechia Gdańsk,370 tys. €,Sprzedaż,Śląsk Wrocław,2014/2015
1937,Przemyslaw KazmierczakP. Kazmierczak,32,Polska,Defensywny pomocnik,DPM,700 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2014/2015
1938,Adam KokoszkaA. Kokoszka,27,Polska,Środkowy obrońca,ŚOB,500 tys. €,Rosja,Torpedo Moskau,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2014/2015
1939,Rafal GrodzickiR. Grodzicki,31,Polska,Środkowy obrońca,ŚOB,350 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2014/2015
1940,Tadeusz SochaT. Socha,26,Polska,Prawy obrońca,POB,200 tys. €,Polska,Bytovia Bytów,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2014/2015
1941,Sylwester PatejukS. Patejuk,31,Polska,Lewy napastnik,LNP,350 tys. €,Polska,Podbeskidzie,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2014/2015
1942,Kamil JuraszekK. Juraszek,23,Polska,Środkowy obrońca,ŚOB,75 tys. €,Polska,Bytovia Bytów,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2014/2015
1943,Dalibor StevanovicD. Stevanovic,29,Słowenia,Środkowy pomocnik,ŚPM,350 tys. €,Rosja,Torpedo Moskau,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2014/2015
1944,Waldemar GancarczykW. Gancarczyk,24,Polska,Środkowy pomocnik,ŚPM,150 tys. €,Polska,Odra Opole,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2014/2015
1945,Rafal GikiewiczR. Gikiewicz,26,Polska,Bramkarz,BRK,300 tys. €,Niemcy,E. Braunschweig,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2014/2015
1946,Jakub WiezikJ. Wiezik,22,Polska,Środkowy napastnik,ŚNP,150 tys. €,Niemcy,Carl Zeiss Jena,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2014/2015
1947,Oded GavishO. Gavish,25,Izrael,Środkowy obrońca,ŚOB,200 tys. €,Izrael,Maccabi Netanya,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2014/2015
1948,Lubos AdamecL. Adamec,20,Czechy,Środkowy obrońca,ŚOB,100 tys. €,-,Bez klubu,-,Sprzedaż,Śląsk Wrocław,2014/2015
1949,Marian KelemenM. Kelemen,34,Słowacja,Bramkarz,BRK,450 tys. €,-,Bez klubu,-,Sprzedaż,Śląsk Wrocław,2014/2015
1950,Patryk MisikP. Misik,19,Kanada,Środkowy pomocnik,ŚPM,100 tys. €,-,Bez klubu,-,Sprzedaż,Śląsk Wrocław,2014/2015
1951,Sebino PlakuS. Plaku,29,Albania,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Sprzedaż,Śląsk Wrocław,2014/2015
1952,Przemyslaw FrankowskiP. Frankowski,19,Polska,Prawy napastnik,PNP,300 tys. €,Polska,Lechia Gdańsk,75 tys. €,Kupno,Jagiellonia Białystok,2014/2015
1953,Rafal AugustyniakR. Augustyniak,21,Polska,Defensywny pomocnik,DPM,100 tys. €,Polska,Widzew Łódź,50 tys. €,Kupno,Jagiellonia Białystok,2014/2015
1954,Kacper RosaK. Rosa,20,Polska,Bramkarz,BRK,50 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Jagiellonia Białystok,2014/2015
1955,Povilas LeimonasP. Leimonas,26,Litwa,Defensywny pomocnik,DPM,200 tys. €,Polska,Widzew Łódź,Bez odstępnego,Kupno,Jagiellonia Białystok,2014/2015
1956,Patryk TuszynskiP. Tuszynski,24,Polska,Środkowy napastnik,ŚNP,150 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Jagiellonia Białystok,2014/2015
1957,Giorgi PopkhadzeG. Popkhadze,28,Gruzja,Lewy obrońca,LOB,300 tys. €,Gruzja,Sioni Bolnisi,Bez odstępnego,Kupno,Jagiellonia Białystok,2014/2015
1958,Radoslaw JasinskiR. Jasinski,24,Polska,Lewy obrońca,LOB,200 tys. €,Polska,F. Świnoujście,Bez odstępnego,Kupno,Jagiellonia Białystok,2014/2015
1959,Marek WasilukM. Wasiluk,27,Polska,Środkowy obrońca,ŚOB,150 tys. €,Polska,Widzew Łódź,Bez odstępnego,Kupno,Jagiellonia Białystok,2014/2015
1960,Sebastian MaderaS. Madera,29,Polska,Środkowy obrońca,ŚOB,400 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Jagiellonia Białystok,2014/2015
1961,Igors TarasovsI. Tarasovs,26,Łotwa,Środkowy obrońca,ŚOB,250 tys. €,Białoruś,Neman Grodno,Bez odstępnego,Kupno,Jagiellonia Białystok,2014/2015
1962,Taras RomanczukT. Romanczuk,22,Polska,Defensywny pomocnik,DPM,50 tys. €,Polska,Legionovia,2 tys. €,Kupno,Jagiellonia Białystok,2014/2015
1963,Dani QuintanaD. Quintana,27,Hiszpania,Ofensywny pomocnik,OPM,"1,00 mln €",Arabia Saudyjska,Ahli,700 tys. €,Sprzedaż,Jagiellonia Białystok,2014/2015
1964,Adam DzwigalaA. Dzwigala,18,Polska,Środkowy obrońca,ŚOB,250 tys. €,Polska,Lechia Gdańsk,250 tys. €,Sprzedaż,Jagiellonia Białystok,2014/2015
1965,Jakub TosikJ. Tosik,27,Polska,Prawy obrońca,POB,400 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2014/2015
1966,Povilas LeimonasP. Leimonas,27,Litwa,Defensywny pomocnik,DPM,200 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2014/2015
1967,Michal StecM. Stec,22,Polska,Lewy pomocnik,LPM,50 tys. €,Polska,Polonia,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2014/2015
1968,Tiago TarginoT. Targino,28,Portugalia,Prawy napastnik,PNP,"1,00 mln €",Portugalia,Trofense,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2014/2015
1969,Dawid PlizgaD. Plizga,28,Polska,Ofensywny pomocnik,OPM,650 tys. €,Polska,Górnik Zabrze,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2014/2015
1970,Grzegorz ArlukowiczG. Arlukowicz,22,Polska,Środkowy pomocnik,ŚPM,100 tys. €,Polska,Polonia,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2014/2015
1971,Giorgi PopkhadzeG. Popkhadze,27,Gruzja,Lewy obrońca,LOB,300 tys. €,Gruzja,Sioni Bolnisi,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2014/2015
1972,Radoslaw JasinskiR. Jasinski,24,Polska,Lewy obrońca,LOB,200 tys. €,Polska,Bytovia Bytów,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2014/2015
1973,Ugo UkahUgo Ukah,30,Nigeria,Środkowy obrońca,ŚOB,450 tys. €,Serbia,Cukaricki,Bez odstępnego,Sprzedaż,Jagiellonia Białystok,2014/2015
1974,Roberts SavalnieksR. Savalnieks,21,Łotwa,Prawy pomocnik,PPM,150 tys. €,Łotwa,Lipawa,?,Sprzedaż,Jagiellonia Białystok,2014/2015
1975,Tomasz BandrowskiT. Bandrowski,29,Polska,Środkowy pomocnik,ŚPM,300 tys. €,-,Koniec kariery,-,Sprzedaż,Jagiellonia Białystok,2014/2015
1976,Daniel LukasikD. Lukasik,23,Polska,Defensywny pomocnik,DPM,850 tys. €,Polska,Legia Warszawa,800 tys. €,Kupno,Lechia Gdańsk,2014/2015
1977,Bartlomiej PawlowskiB. Pawlowski,21,Polska,Prawy napastnik,PNP,"1,00 mln €",Polska,Widzew Łódź,600 tys. €,Kupno,Lechia Gdańsk,2014/2015
1978,Sebastian MilaS. Mila,32,Polska,Ofensywny pomocnik,OPM,650 tys. €,Polska,Śląsk Wrocław,370 tys. €,Kupno,Lechia Gdańsk,2014/2015
1979,Maciej MakuszewskiM. Makuszewski,24,Polska,Prawy napastnik,PNP,800 tys. €,Rosja,Terek Grozny,300 tys. €,Kupno,Lechia Gdańsk,2014/2015
1980,GersonGerson,23,Brazylia,Środkowy obrońca,ŚOB,650 tys. €,Austria,SV Kapfenberg,250 tys. €,Kupno,Lechia Gdańsk,2014/2015
1981,Adam DzwigalaA. Dzwigala,18,Polska,Środkowy obrońca,ŚOB,250 tys. €,Polska,Jagiellonia,250 tys. €,Kupno,Lechia Gdańsk,2014/2015
1982,Damian PodlesnyD. Podlesny,19,Polska,Bramkarz,BRK,75 tys. €,Polska,GKS Bełchatów,125 tys. €,Kupno,Lechia Gdańsk,2014/2015
1983,Lukasz BudzilekL. Budzilek,23,Polska,Bramkarz,BRK,150 tys. €,Polska,Legia Warszawa,100 tys. €,Kupno,Lechia Gdańsk,2014/2015
1984,Jakub WawrzyniakJ. Wawrzyniak,31,Polska,Lewy obrońca,LOB,800 tys. €,Rosja,Amkar Perm,Bez odstępnego,Kupno,Lechia Gdańsk,2014/2015
1985,Mateusz MozdzenM. Mozdzen,23,Polska,Środkowy pomocnik,ŚPM,500 tys. €,Polska,Lech Poznań,Bez odstępnego,Kupno,Lechia Gdańsk,2014/2015
1986,Diogo RibeiroD. Ribeiro,23,Portugalia,Środkowy napastnik,ŚNP,350 tys. €,Portugalia,Braga B,Bez odstępnego,Kupno,Lechia Gdańsk,2014/2015
1987,Adam BuksaA. Buksa,17,Polska,Środkowy napastnik,ŚNP,75 tys. €,Włochy,Novara U19,Bez odstępnego,Kupno,Lechia Gdańsk,2014/2015
1988,Grzegorz WojtkowiakG. Wojtkowiak,30,Polska,Prawy obrońca,POB,600 tys. €,Niemcy,1860 München,Bez odstępnego,Kupno,Lechia Gdańsk,2014/2015
1989,RudinilsonRudinilson,20,Gwinea Bissau,Środkowy obrońca,ŚOB,200 tys. €,Portugalia,Benfika B,Bez odstępnego,Kupno,Lechia Gdańsk,2014/2015
1990,Danijel AleksicD. Aleksic,23,Serbia,Ofensywny pomocnik,OPM,250 tys. €,Francja,Saint-Étienne,Bez odstępnego,Kupno,Lechia Gdańsk,2014/2015
1991,Donatas KazlauskasD. Kazlauskas,20,Litwa,Lewy napastnik,LNP,225 tys. €,Litwa,Atlantas,Bez odstępnego,Kupno,Lechia Gdańsk,2014/2015
1992,Tiago ValenteT. Valente,29,Portugalia,Środkowy obrońca,ŚOB,"1,50 mln €",Portugalia,Paços Ferreira,Bez odstępnego,Kupno,Lechia Gdańsk,2014/2015
1993,Przemyslaw MacierzynskiP. Macierzynski,16,Polska,Prawy napastnik,PNP,-,Polska,UKS SMS U19,Bez odstępnego,Kupno,Lechia Gdańsk,2014/2015
1994,Dariusz TrelaD. Trela,24,Polska,Bramkarz,BRK,550 tys. €,Polska,Piast Gliwice,Bez odstępnego,Kupno,Lechia Gdańsk,2014/2015
1995,Pawel DawidowiczP. Dawidowicz,19,Polska,Środkowy obrońca,ŚOB,"1,20 mln €",Portugalia,Benfika B,"2,50 mln €",Sprzedaż,Lechia Gdańsk,2014/2015
1996,Przemyslaw FrankowskiP. Frankowski,19,Polska,Prawy napastnik,PNP,300 tys. €,Polska,Jagiellonia,75 tys. €,Sprzedaż,Lechia Gdańsk,2014/2015
1997,Kacper RosaK. Rosa,20,Polska,Bramkarz,BRK,50 tys. €,Polska,Jagiellonia,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
1998,Diogo RibeiroD. Ribeiro,23,Portugalia,Środkowy napastnik,ŚNP,350 tys. €,Włochy,Melfi,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
1999,Krzysztof BakK. Bak,32,Polska,Środkowy obrońca,ŚOB,200 tys. €,Polska,Bytovia Bytów,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2000,Patryk TuszynskiP. Tuszynski,24,Polska,Środkowy napastnik,ŚNP,150 tys. €,Polska,Jagiellonia,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2001,Pawel BuzalaP. Buzala,28,Polska,Środkowy napastnik,ŚNP,350 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2002,Lukasz KacprzyckiL. Kacprzycki,20,Polska,Prawy napastnik,PNP,100 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2003,Sebastian MaderaS. Madera,29,Polska,Środkowy obrońca,ŚOB,400 tys. €,Polska,Jagiellonia,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2004,Maciej KostrzewaM. Kostrzewa,23,Polska,Defensywny pomocnik,DPM,150 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2005,DeleuDeleu,30,Brazylia,Prawy obrońca,POB,500 tys. €,Polska,Cracovia,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2006,Danijel AleksicD. Aleksic,23,Serbia,Ofensywny pomocnik,OPM,250 tys. €,Szwajcaria,FC St. Gallen,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2007,Bartosz KanieckiB. Kaniecki,26,Polska,Bramkarz,BRK,150 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2008,Christopher OualemboC. Oualembo,27,Demokratyczna Republika Kongo,Prawy obrońca,POB,300 tys. €,Portugalia,Coimbra,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2009,Adam PazioA. Pazio,21,Polska,Prawy obrońca,POB,400 tys. €,Polska,Podbeskidzie,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2010,Adam DudaAdam Duda,23,Polska,Środkowy napastnik,ŚNP,300 tys. €,Polska,Widzew Łódź,Bez odstępnego,Sprzedaż,Lechia Gdańsk,2014/2015
2011,Jaroslaw BieniukJ. Bieniuk,35,Polska,Środkowy obrońca,ŚOB,300 tys. €,-,Koniec kariery,-,Sprzedaż,Lechia Gdańsk,2014/2015
2012,Pawel SzokalukP. Szokaluk,23,Polska,Bramkarz,BRK,-,-,Koniec kariery,,Sprzedaż,Lechia Gdańsk,2014/2015
2013,Eduards VisnakovsE. Visnakovs,24,Łotwa,Środkowy napastnik,ŚNP,650 tys. €,Polska,Widzew Łódź,200 tys. €,Kupno,Ruch Chorzów,2014/2015
2014,Rafal GrodzickiR. Grodzicki,31,Polska,Środkowy obrońca,ŚOB,350 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Kupno,Ruch Chorzów,2014/2015
2015,Pawel OleksyP. Oleksy,23,Polska,Lewy obrońca,LOB,450 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Kupno,Ruch Chorzów,2014/2015
2016,Marcin KusM. Kus,32,Polska,Prawy obrońca,POB,400 tys. €,Polska,Cracovia,Bez odstępnego,Kupno,Ruch Chorzów,2014/2015
2017,Senad KarahmetS. Karahmet,22,Bośnia i Hercegowina,Lewy obrońca,LOB,150 tys. €,Belgia,KV Mechelen,Bez odstępnego,Kupno,Ruch Chorzów,2014/2015
2018,Volodymyr TanchykV. Tanchyk,22,Ukraina,Prawy pomocnik,PPM,400 tys. €,Ukraina,FK Sewastopol,Bez odstępnego,Kupno,Ruch Chorzów,2014/2015
2019,Matus PutnockyM. Putnocky,30,Słowacja,Bramkarz,BRK,300 tys. €,Słowacja,Ruzomberok,Bez odstępnego,Kupno,Ruch Chorzów,2014/2015
2020,Michal SzewczykM. Szewczyk,21,Polska,Lewy napastnik,LNP,100 tys. €,Polska,Wisła Kraków,Bez odstępnego,Kupno,Ruch Chorzów,2014/2015
2021,Michal RzuchowskiM. Rzuchowski,20,Polska,Defensywny pomocnik,DPM,175 tys. €,Polska,Arka Gdynia,Bez odstępnego,Kupno,Ruch Chorzów,2014/2015
2022,Mateusz PrusM. Prus,24,Polska,Bramkarz,BRK,200 tys. €,Holandia,Roda JC,Bez odstępnego,Kupno,Ruch Chorzów,2014/2015
2023,Kamil MazekK. Mazek,20,Polska,Prawy napastnik,PNP,100 tys. €,Polska,Legia II,Bez odstępnego,Kupno,Ruch Chorzów,2014/2015
2024,Wojciech SkabaW. Skaba,30,Polska,Bramkarz,BRK,300 tys. €,Polska,Legia Warszawa,Bez odstępnego,Kupno,Ruch Chorzów,2014/2015
2025,Michal EfirM. Efir,22,Polska,Środkowy napastnik,ŚNP,150 tys. €,Polska,Legia Warszawa,25 tys. €,Kupno,Ruch Chorzów,2014/2015
2026,Daniel DziwnielD. Dziwniel,22,Polska,Lewy obrońca,LOB,600 tys. €,Szwajcaria,FC St. Gallen,300 tys. €,Sprzedaż,Ruch Chorzów,2014/2015
2027,Krzysztof KaminskiK. Kaminski,24,Polska,Bramkarz,BRK,200 tys. €,Japonia,Júbilo Iwata,200 tys. €,Sprzedaż,Ruch Chorzów,2014/2015
2028,Arkadiusz LewinskiA. Lewinski,23,Polska,Środkowy obrońca,ŚOB,150 tys. €,Polska,OKS Brzesko,Bez odstępnego,Sprzedaż,Ruch Chorzów,2014/2015
2029,Volodymyr TanchykV. Tanchyk,23,Ukraina,Prawy pomocnik,PPM,400 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Sprzedaż,Ruch Chorzów,2014/2015
2030,Artur GieragaA. Gieraga,26,Polska,Prawy obrońca,POB,200 tys. €,Polska,GKS Tychy,Bez odstępnego,Sprzedaż,Ruch Chorzów,2014/2015
2031,Maciej JankowskiM. Jankowski,24,Polska,Lewy napastnik,LNP,450 tys. €,Polska,Wisła Kraków,Bez odstępnego,Sprzedaż,Ruch Chorzów,2014/2015
2032,Maciej SadlokM. Sadlok,25,Polska,Lewy obrońca,LOB,300 tys. €,Polska,Wisła Kraków,Bez odstępnego,Sprzedaż,Ruch Chorzów,2014/2015
2033,Seweryn DerbiszS. Derbisz,19,Polska,Bramkarz,BRK,-,Polska,Górnik W.,Bez odstępnego,Sprzedaż,Ruch Chorzów,2014/2015
2034,Bartosz WlodarczykB. Wlodarczyk,20,Polska,Pomocnik,Pomocnik,-,Polska,Grunwald,Bez odstępnego,Sprzedaż,Ruch Chorzów,2014/2015
2035,Mateusz PrusM. Prus,24,Polska,Bramkarz,BRK,200 tys. €,Polska,Chrobry Głogów,Bez odstępnego,Sprzedaż,Ruch Chorzów,2014/2015
2036,Michal BuchalikM. Buchalik,25,Polska,Bramkarz,BRK,250 tys. €,Polska,Wisła Kraków,Bez odstępnego,Sprzedaż,Ruch Chorzów,2014/2015
2037,Senad KarahmetS. Karahmet,22,Bośnia i Hercegowina,Lewy obrońca,LOB,150 tys. €,-,Bez klubu,-,Sprzedaż,Ruch Chorzów,2014/2015
2038,Jakub SmektalaJ. Smektala,26,Polska,Prawy napastnik,PNP,250 tys. €,-,Bez klubu,-,Sprzedaż,Ruch Chorzów,2014/2015
2039,Sebastian OlszarS. Olszar,33,Polska,Środkowy napastnik,ŚNP,175 tys. €,Polska,F. Świnoujście,Bez odstępnego,Kupno,GKS Bełchatów,2014/2015
2040,Bartosz SlusarskiB. Slusarski,32,Polska,Środkowy napastnik,ŚNP,250 tys. €,Polska,Arka Gdynia,Bez odstępnego,Kupno,GKS Bełchatów,2014/2015
2041,Adam MojtaA. Mojta,28,Polska,Lewy pomocnik,LPM,175 tys. €,Polska,Sandecja,Bez odstępnego,Kupno,GKS Bełchatów,2014/2015
2042,Seweryn MichalskiS. Michalski,20,Polska,Środkowy obrońca,ŚOB,250 tys. €,Belgia,KV Mechelen,Bez odstępnego,Kupno,GKS Bełchatów,2014/2015
2043,Blazej TelichowskiB. Telichowski,30,Polska,Środkowy obrońca,ŚOB,250 tys. €,Polska,Podbeskidzie,Bez odstępnego,Kupno,GKS Bełchatów,2014/2015
2044,Maciej MalkowskiM. Malkowski,29,Polska,Lewy pomocnik,LPM,350 tys. €,Polska,Górnik Zabrze,Bez odstępnego,Kupno,GKS Bełchatów,2014/2015
2045,Damian PodlesnyD. Podlesny,19,Polska,Bramkarz,BRK,75 tys. €,Polska,Lechia Gdańsk,125 tys. €,Sprzedaż,GKS Bełchatów,2014/2015
2046,Arkadiusz MalarzA. Malarz,34,Polska,Bramkarz,BRK,250 tys. €,Polska,Legia Warszawa,125 tys. €,Sprzedaż,GKS Bełchatów,2014/2015
2047,Michal RenuszM. Renusz,27,Polska,Lewy napastnik,LNP,200 tys. €,Polska,Arka Gdynia,Bez odstępnego,Sprzedaż,GKS Bełchatów,2014/2015
2048,Daniils TurkovsD. Turkovs,27,Łotwa,Środkowy napastnik,ŚNP,250 tys. €,Łotwa,Windawa,Bez odstępnego,Sprzedaż,GKS Bełchatów,2014/2015
2049,Krzysztof MichalakK. Michalak,27,Polska,Lewy obrońca,LOB,125 tys. €,Polska,Polonia Bytom,Bez odstępnego,Sprzedaż,GKS Bełchatów,2014/2015
2050,Wiktor BaranowskiW. Baranowski,20,Polska,Bramkarz,BRK,50 tys. €,Polska,KKS Kalisz,Bez odstępnego,Sprzedaż,GKS Bełchatów,2014/2015
2051,Mikolaj GrzelakM. Grzelak,23,Polska,Prawy obrońca,POB,50 tys. €,Polska,Omega Kleszczow,Bez odstępnego,Sprzedaż,GKS Bełchatów,2014/2015
2052,Maciej WiluszM. Wilusz,25,Polska,Środkowy obrońca,ŚOB,350 tys. €,Polska,Lech Poznań,Bez odstępnego,Sprzedaż,GKS Bełchatów,2014/2015
2053,Hristijan KirovskiH. Kirovski,28,Macedonia Północna,Środkowy napastnik,ŚNP,250 tys. €,Macedonia Północna,Shkendija,Bez odstępnego,Sprzedaż,GKS Bełchatów,2014/2015
2054,Patryk RynkiewiczP. Rynkiewicz,19,Polska,Środkowy napastnik,ŚNP,50 tys. €,-,Bez klubu,-,Sprzedaż,GKS Bełchatów,2014/2015
2055,Silvio RodicS. Rodic,26,Chorwacja,Bramkarz,BRK,600 tys. €,Chorwacja,Slaven Belupo,150 tys. €,Kupno,Górnik Łęczna,2014/2015
